# ts x y z Fx Fy Fz x1 y1 z1 x2 y2 z2
4700000 0.168651 0.180519 0.179264 0.82483 0.607954 0.202446 0.165832 0.178281 0.179119 0.171488 0.182772 0.179411
4700000 0.164888 0.182894 0.191007 -1.68029 3.68194 1.27347 0.166283 0.178256 0.189944 0.163783 0.18657 0.191849
4700000 0.166936 0.183855 0.201829 -0.238007 -0.041956 -0.0453689 0.170073 0.183997 0.20274 0.162075 0.183636 0.200418
4700000 0.164557 0.188301 0.185348 -3.28382 2.64922 0.750387 0.167157 0.185472 0.184899 0.161963 0.191122 0.185796
4700000 0.162865 0.188867 0.188794 -1.22213 1.67239 -2.51343 0.163783 0.18657 0.191849 0.161963 0.191122 0.185796
4700000 0.165596 0.188725 0.194592 0.818463 0.820778 1.5253 0.163783 0.18657 0.191849 0.167235 0.190672 0.197072
4700000 0.160116 0.192082 0.197628 -1.07237 -2.65529 -1.41228 0.161717 0.194989 0.199794 0.158823 0.189734 0.195879
4700000 0.164627 0.192712 0.198358 3.19018 -2.08021 -0.911735 0.161717 0.194989 0.199794 0.167235 0.190672 0.197072
4700000 0.169393 0.184078 0.182066 1.37736 -0.472345 -1.48821 0.167157 0.185472 0.184899 0.171488 0.182772 0.179411
4700000 0.170551 0.189668 0.197857 -2.16209 0.439934 -0.20656 0.174415 0.1885 0.198771 0.167235 0.190672 0.197072
4700000 0.170601 0.19663 0.195332 -0.550603 0.563066 0.900162 0.172729 0.194078 0.192512 0.168552 0.199087 0.198046
4700000 0.167704 0.193714 0.214707 -1.90914 -0.520173 -0.0501438 0.170949 0.195154 0.214633 0.163262 0.191742 0.214807
4700000 0.167592 0.198241 0.221233 0.262783 -0.299127 0.757389 0.16678 0.200012 0.21807 0.168805 0.195599 0.225951
4700000 0.168911 0.197528 0.216313 0.638378 -0.527101 -0.399221 0.16678 0.200012 0.21807 0.170949 0.195154 0.214633
4700000 0.176586 0.185302 0.170196 1.82943 2.21029 -0.940524 0.17427 0.181322 0.171581 0.178635 0.188822 0.168971
4700000 0.172539 0.185808 0.177731 0.393611 0.772185 -0.576272 0.171488 0.182772 0.179411 0.173743 0.189288 0.175806
4700000 0.182411 0.181696 0.18289 1.02662 -1.41389 0.442864 0.180092 0.185363 0.182443 0.184267 0.178761 0.183248
4700000 0.179393 0.183828 0.202616 -0.763376 -2.38852 -1.00611 0.180655 0.187708 0.205063 0.177774 0.178849 0.199476
4700000 0.170973 0.181794 0.204981 0.162254 -0.26076 0.239241 0.170073 0.183997 0.20274 0.171803 0.179759 0.20705
4700000 0.171989 0.185984 0.200988 0.235805 0.18855 -0.147187 0.170073 0.183997 0.20274 0.174415 0.1885 0.198771
4700000 0.172387 0.182042 0.208937 -0.336559 -1.22734 -1.40115 0.173208 0.185252 0.211591 0.171803 0.179759 0.20705
4700000 0.179105 0.182226 0.233521 -2.03413 1.08011 3.03281 0.181205 0.180881 0.231092 0.176304 0.184022 0.23676
4700000 0.181873 0.184196 0.217467 -1.32303 -1.94304 -0.246614 0.1839 0.187454 0.21728 0.179055 0.179663 0.217727
4700000 0.181547 0.183341 0.228653 0.739541 2.75672 -2.16039 0.181205 0.180881 0.231092 0.181999 0.186581 0.225442
4700000 0.172212 0.190461 0.172127 0.898654 -0.891253 1.74709 0.170647 0.191661 0.168367 0.173743 0.189288 0.175806
4700000 0.182534 0.19051 0.168786 1.51417 0.47627 -0.262876 0.178635 0.188822 0.168971 0.187476 0.19265 0.16855
4700000 0.180239 0.189224 0.180418 0.209941 1.07096 -0.695035 0.180092 0.185363 0.182443 0.180366 0.192559 0.178668
4700000 0.176821 0.188104 0.183351 0.379749 -0.227094 -0.111122 0.173459 0.190922 0.184285 0.180092 0.185363 0.182443
4700000 0.177216 0.191003 0.177307 0.842445 0.426437 0.202458 0.173743 0.189288 0.175806 0.180366 0.192559 0.178668
4700000 0.180154 0.1941 0.175237 -0.0241912 -0.535413 1.86929 0.179976 0.195397 0.172349 0.180366 0.192559 0.178668
4700000 0.1779 0.190687 0.198328 1.43102 0.623793 -0.0814431 0.174415 0.1885 0.198771 0.180682 0.192432 0.197974
4700000 0.185928 0.193527 0.187906 0.308299 0.0626728 0.128747 0.182655 0.192417 0.186023 0.189424 0.194711 0.189917
4700000 0.183437 0.190855 0.197061 -1.03463 0.845566 0.393799 0.187195 0.188703 0.195815 0.180682 0.192432 0.197974
4700000 0.188944 0.197254 0.198018 -3.27461 1.19106 -1.03822 0.192848 0.195058 0.199495 0.184794 0.199588 0.196447
4700000 0.175623 0.188709 0.212092 1.51026 1.55903 0.253193 0.173208 0.185252 0.211591 0.17815 0.192327 0.212617
4700000 0.174147 0.193899 0.213738 -1.50066 0.884453 0.537232 0.17815 0.192327 0.212617 0.170949 0.195154 0.214633
4700000 0.175058 0.20089 0.203394 -0.950358 1.07568 -0.474284 0.178883 0.197547 0.204533 0.172745 0.202911 0.202705
4700000 0.182448 0.191723 0.211659 2.1233 -0.390613 -0.838699 0.17815 0.192327 0.212617 0.186345 0.191176 0.210791
4700000 0.185093 0.189271 0.214113 0.927497 1.27244 -3.30472 0.1839 0.187454 0.21728 0.186345 0.191176 0.210791
4700000 0.196703 0.178832 0.162745 1.02115 0.0938089 1.35227 0.19498 0.178768 0.159535 0.198922 0.178915 0.166881
4700000 0.198265 0.182723 0.164217 1.98466 -5.35479 4.42871 0.197607 0.186535 0.161551 0.198922 0.178915 0.166881
4700000 0.191899 0.181838 0.168585 -1.65991 -3.41915 -0.312391 0.193464 0.185433 0.169526 0.190396 0.178385 0.167683
4700000 0.197197 0.181487 0.178099 0.49981 -0.0966135 5.60468 0.197392 0.181315 0.174587 0.197013 0.18165 0.181429
4700000 0.19815 0.184157 0.18332 -0.905598 -3.77309 -2.56764 0.199501 0.187135 0.185566 0.197013 0.18165 0.181429
4700000 0.199401 0.183756 0.173035 0.987601 0.889082 -0.807093 0.197392 0.181315 0.174587 0.202299 0.187279 0.170798
4700000 0.192906 0.181799 0.187263 -2.87788 2.21129 -0.704903 0.195596 0.178943 0.188119 0.189239 0.185694 0.186097
4700000 0.197919 0.180149 0.191165 1.73471 0.730918 3.01175 0.195596 0.178943 0.188119 0.200808 0.18165 0.194952
4700000 0.190825 0.184652 0.219852 -0.598866 3.82522 2.16072 0.191834 0.180535 0.216624 0.190044 0.187839 0.222351
4700000 0.194498 0.181823 0.237513 0.502597 0.100392 -1.16345 0.193548 0.181792 0.241006 0.195811 0.181866 0.232685
4700000 0.19174 0.184545 0.233819 -5.15609 2.51175 0.768584 0.195811 0.181866 0.232685 0.1866 0.187928 0.235252
4700000 0.200043 0.180746 0.23511 -0.94221 0.436674 -0.528561 0.203892 0.179727 0.237317 0.195811 0.181866 0.232685
4700000 0.194461 0.188979 0.171169 1.19227 3.02987 2.00102 0.193464 0.185433 0.169526 0.195309 0.191999 0.172569
4700000 0.19054 0.196739 0.18085 1.66254 4.01382 2.67368 0.189637 0.192633 0.178518 0.191222 0.19984 0.182611
4700000 0.189451 0.189388 0.182062 -0.183934 -2.37306 3.60123 0.189637 0.192633 0.178518 0.189239 0.185694 0.186097
4700000 0.189328 0.202891 0.183146 -1.71613 1.97364 0.424805 0.191222 0.19984 0.182611 0.187546 0.205761 0.18365
4700000 0.19786 0.194229 0.172 3.07956 2.27585 -1.20008 0.195309 0.191999 0.172569 0.201845 0.197714 0.17111
4700000 0.197712 0.188176 0.18895 -1.24943 1.1217 3.74557 0.199501 0.187135 0.185566 0.195675 0.189362 0.192803
4700000 0.192437 0.192133 0.191308 -3.62979 2.17589 -1.45016 0.195675 0.189362 0.192803 0.189424 0.194711 0.189917
4700000 0.196645 0.192436 0.189637 -0.0795529 -0.350655 0.477654 0.197685 0.195732 0.186243 0.195675 0.189362 0.192803
4700000 0.194292 0.192149 0.196077 1.95176 -3.17472 -5.3113 0.192848 0.195058 0.199495 0.195675 0.189362 0.192803
4700000 0.195039 0.192637 0.202898 0.117688 -0.190835 0.195834 0.192848 0.195058 0.199495 0.196619 0.19089 0.205352
4700000 0.192629 0.195987 0.204114 -0.216982 0.204363 5.15916 0.192848 0.195058 0.199495 0.192416 0.19689 0.208608
4700000 0.198113 0.1857 0.193824 -4.18911 6.49995 -3.1424 0.200808 0.18165 0.194952 0.195675 0.189362 0.192803
4700000 0.202433 0.188994 0.183646 2.69404 1.12853 -1.87538 0.199501 0.187135 0.185566 0.207449 0.192173 0.180363
4700000 0.202998 0.186333 0.187258 0.953375 -0.352 0.354316 0.199501 0.187135 0.185566 0.206682 0.185488 0.189042
4700000 0.199113 0.19912 0.183088 0.200965 0.345426 -0.444755 0.197685 0.195732 0.186243 0.20052 0.202461 0.179978
4700000 0.189183 0.193847 0.209771 4.47855 3.0073 -1.48847 0.186345 0.191176 0.210791 0.192416 0.19689 0.208608
4700000 0.193497 0.18995 0.22155 -1.46645 -0.601368 0.361358 0.196428 0.191742 0.22087 0.190044 0.187839 0.222351
4700000 0.188583 0.191474 0.221057 -0.688261 2.97101 -0.816894 0.190044 0.187839 0.222351 0.186514 0.196625 0.219222
4700000 0.196167 0.195117 0.22177 -0.0321144 0.80628 0.354934 0.196428 0.191742 0.22087 0.195824 0.19955 0.222951
4700000 0.19792 0.200562 0.226919 1.08494 0.510907 1.45544 0.195824 0.19955 0.222951 0.199877 0.201507 0.230622
4700000 0.200897 0.184519 0.222316 -0.0447455 0.0276296 -0.064163 0.204035 0.183541 0.226573 0.198841 0.18516 0.219526
4700000 0.19956 0.186679 0.216428 -0.0252822 -0.0827981 0.237505 0.200536 0.188743 0.212218 0.198841 0.18516 0.219526
4700000 0.199901 0.191614 0.220434 1.36997 -0.248592 -0.0748949 0.196428 0.191742 0.22087 0.203931 0.191464 0.219928
4700000 0.197244 0.19843 0.232051 1.16752 0.983434 -0.616296 0.194536 0.195266 0.23352 0.199877 0.201507 0.230622
4700000 0.199223 0.190443 0.23818 -0.266887 0.0545062 0.519656 0.202074 0.189945 0.234298 0.195675 0.191063 0.243009
4700000 0.203499 0.199248 0.231088 -1.75558 0.761339 -0.0983981 0.206979 0.197078 0.231535 0.199877 0.201507 0.230622
4700000 0.21187 0.183708 0.167778 -0.0868864 0.0106628 -1.46991 0.211386 0.183658 0.172622 0.212195 0.183742 0.164527
4700000 0.210122 0.180055 0.192392 3.2951 2.58655 1.89741 0.207587 0.177235 0.190556 0.212584 0.182793 0.194174
4700000 0.201933 0.17887 0.198945 1.68324 -2.21764 3.71211 0.200808 0.18165 0.194952 0.202798 0.176733 0.202014
4700000 0.204204 0.182709 0.198458 2.72827 0.237702 2.53369 0.200808 0.18165 0.194952 0.206974 0.183572 0.201317
4700000 0.21108 0.186596 0.194166 1.40174 -4.42443 0.67531 0.209949 0.189455 0.19416 0.212584 0.182793 0.194174
4700000 0.214125 0.185383 0.191408 -0.779001 -0.847877 0.981307 0.215957 0.188462 0.188121 0.212584 0.182793 0.194174
4700000 0.206679 0.183398 0.205377 -0.1238 0.240336 -1.92574 0.20644 0.183258 0.208668 0.206974 0.183572 0.201317
4700000 0.208026 0.181566 0.211021 0.77081 -1.16 1.78063 0.20644 0.183258 0.208668 0.209471 0.180027 0.213163
4700000 0.2041 0.181547 0.210254 -2.33646 -1.13064 1.4872 0.20644 0.183258 0.208668 0.200806 0.17914 0.212486
4700000 0.210558 0.185505 0.201426 -3.34984 -1.17816 -0.187591 0.215295 0.188062 0.20157 0.206974 0.183572 0.201317
