# ts x y z Fx Fy Fz x1 y1 z1 x2 y2 z2
1381250 0.185767 0.1949 0.18788 7.0738 3.61524 3.85696 0.182442 0.193876 0.186042 0.189318 0.195994 0.189842
1381250 0.183426 0.192185 0.197182 -14.4083 5.32639 3.6868 0.187194 0.190091 0.195881 0.180663 0.193721 0.198136
1381250 0.188982 0.198475 0.198105 -10.9524 6.23669 -1.98016 0.192916 0.196321 0.19956 0.184799 0.200765 0.196558
1381250 0.1865 0.198881 0.188664 -0.0266196 0.0198006 -0.0115028 0.189318 0.195994 0.189842 0.183709 0.201742 0.187498
1381250 0.183566 0.190997 0.208178 7.3075 3.9373 5.00981 0.180457 0.189071 0.205136 0.186198 0.192629 0.210754
1381250 0.194414 0.180878 0.181434 3.09785 3.48631 0.402211 0.191331 0.178158 0.181501 0.196918 0.183087 0.18138
1381250 0.198066 0.185606 0.183247 -2.56908 -8.95996 -5.06151 0.199428 0.188598 0.185464 0.196918 0.183087 0.18138
1381250 0.199831 0.182454 0.182889 -0.415258 0.0391172 -0.278709 0.202896 0.181789 0.184476 0.196918 0.183087 0.18138
1381250 0.20147 0.178645 0.183816 0.19914 0.704654 0.097451 0.19943 0.174143 0.18287 0.202896 0.181789 0.184476
1381250 0.192898 0.183268 0.187228 -1.67447 2.32809 -0.444268 0.195619 0.180452 0.18812 0.189188 0.187106 0.186011
1381250 0.186608 0.18578 0.194708 0.0130481 -2.68254 -0.976288 0.187194 0.190091 0.195881 0.186051 0.181684 0.193594
1381250 0.197927 0.181619 0.191191 8.83544 4.12893 8.44874 0.195619 0.180452 0.18812 0.200796 0.18307 0.195011
1381250 0.196722 0.181936 0.205785 -3.52637 -5.31399 0.803353 0.199489 0.185063 0.204912 0.193588 0.178395 0.206773
1381250 0.188252 0.178952 0.214188 11.3839 13.3788 7.40244 0.185352 0.176407 0.212141 0.191788 0.182055 0.216683
1381250 0.203339 0.18502 0.203076 4.28875 0.486444 -1.50408 0.199489 0.185063 0.204912 0.207016 0.18498 0.201323
1381250 0.200019 0.187458 0.208403 -0.19558 -2.18312 -2.35607 0.200614 0.190146 0.212321 0.199489 0.185063 0.204912
1381250 0.196578 0.181297 0.214479 -6.14878 1.25197 4.1163 0.20076 0.180636 0.212555 0.191788 0.182055 0.216683
1381250 0.189261 0.192134 0.188178 0.0883078 1.14636 0.30525 0.189188 0.187106 0.186011 0.189318 0.195994 0.189842
1381250 0.19765 0.189591 0.188867 -5.60493 5.75627 16.1785 0.199428 0.188598 0.185464 0.195626 0.190721 0.192742
1381250 0.188293 0.193145 0.192756 0.689047 3.34217 -2.59334 0.187194 0.190091 0.195881 0.189318 0.195994 0.189842
1381250 0.192358 0.193452 0.191239 -5.38072 3.54512 -3.17965 0.195626 0.190721 0.192742 0.189318 0.195994 0.189842
1381250 0.196558 0.193852 0.189622 -0.263549 -3.55008 3.24888 0.197556 0.197209 0.186276 0.195626 0.190721 0.192742
1381250 0.1943 0.193461 0.196077 5.15443 -9.05736 -8.42663 0.192916 0.196321 0.19956 0.195626 0.190721 0.192742
1381250 0.195088 0.19391 0.20298 3.39688 -5.73567 6.08742 0.192916 0.196321 0.19956 0.196655 0.192172 0.205446
1381250 0.19267 0.197272 0.204172 -1.12954 2.78497 7.88214 0.192916 0.196321 0.19956 0.19243 0.198197 0.208661
1381250 0.196255 0.198881 0.19743 2.03954 2.10282 -1.84908 0.192916 0.196321 0.19956 0.200022 0.201768 0.195028
1381250 0.194408 0.200552 0.201013 0.783658 4.50102 1.45842 0.192916 0.196321 0.19956 0.195375 0.203295 0.201955
1381250 0.198082 0.187088 0.193819 -7.5709 15.9142 -3.22285 0.200796 0.18307 0.195011 0.195626 0.190721 0.192742
1381250 0.202365 0.190419 0.183516 12.0932 8.09174 -5.44132 0.199428 0.188598 0.185464 0.207387 0.193532 0.180185
1381250 0.202927 0.187759 0.187135 1.29538 -0.390778 0.896359 0.199428 0.188598 0.185464 0.206613 0.186875 0.188894
1381250 0.199023 0.200555 0.183095 1.32793 3.74698 -2.54091 0.197556 0.197209 0.186276 0.200468 0.203853 0.179959
1381250 0.189111 0.195232 0.209775 12.1051 14.993 -4.49843 0.186198 0.192629 0.210754 0.19243 0.198197 0.208661
1381250 0.196818 0.195132 0.21844 -0.000108504 0.0033225 -0.00375099 0.196436 0.193066 0.221242 0.197228 0.197346 0.215435
1381250 0.196756 0.198676 0.207207 -12.2231 0.160665 5.63654 0.201765 0.19923 0.205524 0.19243 0.198197 0.208661
1381250 0.199554 0.188126 0.216529 -1.016 -6.47269 11.6371 0.200614 0.190146 0.212321 0.198774 0.18664 0.219626
1381250 0.204594 0.184112 0.186494 0.375315 0.347493 0.349927 0.202896 0.181789 0.184476 0.206613 0.186875 0.188894
1381250 0.200684 0.178639 0.19271 0.0656664 -4.17224 -1.40436 0.200796 0.18307 0.195011 0.200607 0.175591 0.191128
1381250 0.210093 0.181543 0.192378 2.52983 3.78636 2.78778 0.207568 0.178705 0.190558 0.212545 0.184299 0.194146
1381250 0.20447 0.180702 0.192595 -5.54833 2.31287 3.12138 0.207568 0.178705 0.190558 0.200796 0.18307 0.195011
1381250 0.212859 0.182045 0.197544 -0.450893 4.53872 -4.9278 0.213161 0.17988 0.200809 0.212545 0.184299 0.194146
1381250 0.201995 0.180333 0.199011 0.979227 -6.25011 9.5926 0.200796 0.18307 0.195011 0.202916 0.178229 0.202085
1381250 0.204222 0.184122 0.198487 9.43011 5.2565 11.8367 0.200796 0.18307 0.195011 0.207016 0.18498 0.201323
1381250 0.207089 0.182806 0.189723 -0.0788531 0.847398 -0.0363394 0.207568 0.178705 0.190558 0.206613 0.186875 0.188894
1381250 0.211126 0.18813 0.193924 0.176256 -0.79443 -0.021785 0.210059 0.191009 0.193757 0.212545 0.184299 0.194146
1381250 0.213745 0.186538 0.197352 1.08504 1.19066 1.91311 0.212545 0.184299 0.194146 0.215326 0.189485 0.201574
1381250 0.214139 0.186821 0.191348 -2.93876 -5.7301 4.508 0.216034 0.189818 0.188022 0.212545 0.184299 0.194146
1381250 0.210144 0.182384 0.201061 -3.22341 3.62692 0.550335 0.213161 0.17988 0.200809 0.207016 0.18498 0.201323
1381250 0.206705 0.18477 0.205378 -0.845715 0.307693 -10.4661 0.206452 0.184599 0.208666 0.207016 0.18498 0.201323
1381250 0.208023 0.183006 0.211095 3.14379 -4.2549 4.50126 0.206452 0.184599 0.208666 0.209453 0.181555 0.213307
1381250 0.204088 0.182953 0.210281 -5.95561 -5.30521 3.31714 0.206452 0.184599 0.208666 0.20076 0.180636 0.212555
1381250 0.209404 0.178728 0.214335 0.0800289 -1.21782 0.648081 0.209453 0.181555 0.213307 0.209296 0.17246 0.216614
1381250 0.210595 0.18692 0.201431 -13.2916 -4.80629 -1.12612 0.215326 0.189485 0.201574 0.207016 0.18498 0.201323
1381250 0.206997 0.187772 0.207924 0.0835421 4.18425 -1.25419 0.206452 0.184599 0.208666 0.207698 0.19186 0.206967
1381250 0.212225 0.181435 0.214466 5.77092 0.642177 2.95377 0.209453 0.181555 0.213307 0.215936 0.181275 0.216016
1381250 0.205113 0.194434 0.19866 -4.26394 -4.94797 1.43289 0.208663 0.197477 0.197907 0.201718 0.191525 0.199379
1381250 0.208599 0.189256 0.191696 -0.670962 -1.10945 -0.940788 0.210059 0.191009 0.193757 0.206613 0.186875 0.188894
1381250 0.212578 0.19271 0.194221 0.556536 0.348049 -0.0021536 0.210059 0.191009 0.193757 0.215111 0.194422 0.194687
1381250 0.20951 0.193554 0.19539 -0.240006 1.13741 0.49365 0.210059 0.191009 0.193757 0.208663 0.197477 0.197907
1381250 0.212564 0.195629 0.195959 3.92191 -1.72959 -1.17384 0.208663 0.197477 0.197907 0.215111 0.194422 0.194687
1381250 0.21462 0.196367 0.192335 3.2446 -7.95484 7.8329 0.213789 0.199662 0.18835 0.215111 0.194422 0.194687
1381250 0.209567 0.19892 0.202325 -0.961628 -3.29112 -6.58044 0.21016 0.199868 0.205227 0.208663 0.197477 0.197907
1381250 0.218009 0.193361 0.194883 -5.41912 3.02992 -0.423621 0.221867 0.191949 0.195143 0.215111 0.194422 0.194687
1381250 0.214953 0.194556 0.18818 -0.0472064 0.708266 0.0366432 0.216034 0.189818 0.188022 0.213789 0.199662 0.18835
1381250 0.204364 0.191054 0.209487 10.2924 3.71232 -6.03284 0.200614 0.190146 0.212321 0.207698 0.19186 0.206967
1381250 0.205059 0.195139 0.206325 3.95123 -5.67565 2.09966 0.201765 0.19923 0.205524 0.207698 0.19186 0.206967
1381250 0.211066 0.190811 0.204585 -17.2522 7.45538 9.40697 0.215326 0.189485 0.201574 0.207698 0.19186 0.206967
1381250 0.211816 0.18737 0.212473 -0.00127587 0.00019427 0.00471252 0.212534 0.186752 0.209425 0.210744 0.188293 0.217022
1381250 0.203505 0.203602 0.203056 2.16767 8.32937 -3.35355 0.201765 0.19923 0.205524 0.204825 0.206921 0.201182
1381250 0.209443 0.202317 0.207005 -1.35963 2.85627 1.82917 0.21016 0.199868 0.205227 0.208157 0.206708 0.210193
1381250 0.215054 0.184915 0.208743 -0.00696488 0.00641345 0.000984806 0.218861 0.18214 0.207713 0.212534 0.186752 0.209425
1381250 0.217191 0.185609 0.204813 -4.4983 9.11219 -5.38278 0.218861 0.18214 0.207713 0.215326 0.189485 0.201574
1381250 0.21222 0.198661 0.20722 3.93594 -3.24266 3.48755 0.21016 0.199868 0.205227 0.216519 0.19614 0.211381
1381250 0.216714 0.194634 0.200827 -0.530557 -3.05372 0.858813 0.217899 0.199033 0.200189 0.215326 0.189485 0.201574
1381250 0.207053 0.190827 0.218646 4.48848 -3.62514 -3.07625 0.203903 0.192988 0.220032 0.210744 0.188293 0.217022
1381250 0.215637 0.20188 0.197372 -2.4636 4.13171 -2.91596 0.217899 0.199033 0.200189 0.21415 0.203752 0.195519
1381250 0.182572 0.181093 0.196019 -0.680326 -0.252541 0.550105 0.186051 0.181684 0.193594 0.177611 0.18025 0.199476
1381250 0.206312 0.181826 0.183651 -0.438924 0.0496865 0.157623 0.211567 0.181882 0.182383 0.202896 0.181789 0.184476
1381250 0.211192 0.193555 0.208715 -1.17521 -0.529579 -0.352085 0.216519 0.19614 0.211381 0.207698 0.19186 0.206967
1381250 0.193842 0.199518 0.184192 -0.644196 0.28056 -0.264053 0.197556 0.197209 0.186276 0.191058 0.201249 0.18263
1381250 0.217989 0.203298 0.201913 -0.00201037 0.0134213 0.00523457 0.217899 0.199033 0.200189 0.218095 0.208323 0.203945
1381250 0.210158 0.196527 0.21263 1.09182 -0.200123 -0.344575 0.206297 0.196762 0.213388 0.216519 0.19614 0.211381
1381250 0.20697 0.194406 0.210301 0.387616 -3.41285 -3.43356 0.206297 0.196762 0.213388 0.207698 0.19186 0.206967
1381250 0.205118 0.194904 0.216659 0.459861 1.42418 -1.96056 0.203903 0.192988 0.220032 0.206297 0.196762 0.213388
1381250 0.203712 0.181314 0.216081 10.3677 3.69133 9.7473 0.20076 0.180636 0.212555 0.205904 0.181817 0.218699
1381250 0.202393 0.191683 0.216492 3.83629 1.87626 6.29063 0.200614 0.190146 0.212321 0.203903 0.192988 0.220032
1381250 0.194543 0.189913 0.206859 4.71651 7.20975 -4.25157 0.191929 0.187118 0.208606 0.196655 0.192172 0.205446
1381250 0.207061 0.199633 0.205336 -1.6654 -0.297064 -0.148433 0.21016 0.199868 0.205227 0.201765 0.19923 0.205524
1381250 0.189002 0.189933 0.209704 -3.85049 4.0758 0.6326 0.191929 0.187118 0.208606 0.186198 0.192629 0.210754
1381250 0.208773 0.184698 0.186055 -0.984169 1.34979 1.96525 0.211567 0.181882 0.182383 0.206613 0.186875 0.188894
1381250 0.191867 0.184884 0.212171 -1.18646 -6.05709 7.53511 0.191929 0.187118 0.208606 0.191788 0.182055 0.216683
1381250 0.199133 0.178628 0.196574 -0.246112 -0.912638 0.180763 0.200796 0.18307 0.195011 0.198056 0.175753 0.197586
1381250 0.195606 0.179083 0.218913 -2.35725 2.47473 -1.95902 0.199105 0.176359 0.220957 0.191788 0.182055 0.216683
1381250 0.198299 0.191331 0.208301 -3.22303 2.96723 -8.11519 0.200614 0.190146 0.212321 0.196655 0.192172 0.205446
1381250 0.21519 0.192621 0.197199 0.861642 5.92027 -6.69306 0.215326 0.189485 0.201574 0.215111 0.194422 0.194687
1381250 0.198827 0.191894 0.202844 -3.559 0.80107 3.24433 0.201718 0.191525 0.199379 0.196655 0.192172 0.205446
1381250 0.211074 0.17884 0.203969 -7.99484 -1.7855 13.275 0.213161 0.17988 0.200809 0.208902 0.177757 0.207259
1381250 0.196329 0.18189 0.18444 5.71848 5.91349 -15.2521 0.195619 0.180452 0.18812 0.196918 0.183087 0.18138
1381250 0.181812 0.197769 0.193868 3.39085 4.97104 3.64849 0.180002 0.195952 0.192237 0.184799 0.200765 0.196558
1381250 0.198668 0.191123 0.196056 3.82046 -0.324306 3.74423 0.195626 0.190721 0.192742 0.201718 0.191525 0.199379
1381250 0.219033 0.190881 0.197929 -18.9087 -5.88613 13.3125 0.221867 0.191949 0.195143 0.215326 0.189485 0.201574
1381250 0.20097 0.195397 0.189198 0.504911 -0.414147 0.49235 0.197556 0.197209 0.186276 0.203719 0.193937 0.191552
1381250 0.216699 0.180498 0.199217 -14.6743 -1.96644 3.98676 0.222472 0.181506 0.196619 0.213161 0.17988 0.200809
1381250 0.202793 0.192821 0.195175 -0.263246 -0.84607 1.9565 0.203719 0.193937 0.191552 0.201718 0.191525 0.199379
1381250 0.205117 0.190526 0.190268 0.573024 -1.72685 -0.351586 0.203719 0.193937 0.191552 0.206613 0.186875 0.188894
1381250 0.204571 0.197342 0.189845 0.221755 1.55113 -1.03463 0.203719 0.193937 0.191552 0.205287 0.200204 0.188411
1381250 0.192716 0.189087 0.189699 5.42264 3.21475 4.14421 0.189188 0.187106 0.186011 0.195626 0.190721 0.192742
1381250 0.183213 0.182148 0.200979 16.0059 8.16464 3.22794 0.177611 0.18025 0.199476 0.187357 0.183551 0.202091
1381250 0.191033 0.186043 0.201267 0.00268045 0.00247295 -0.00045828 0.187357 0.183551 0.202091 0.193798 0.187918 0.200647
1381250 0.187774 0.187962 0.202969 0.000774808 0.00409347 0.00141059 0.187357 0.183551 0.202091 0.188078 0.19118 0.203609
1381250 0.190367 0.18106 0.204353 -9.52051 10.6186 -6.64714 0.193588 0.178395 0.206773 0.187357 0.183551 0.202091
1381250 0.192434 0.187288 0.215914 2.29883e-05 0.00993607 -0.000408943 0.191788 0.182055 0.216683 0.192867 0.190794 0.215398
1381250 0.183341 0.189028 0.193801 -1.05929 -0.503542 -0.673396 0.187194 0.190091 0.195881 0.179228 0.187893 0.191582
1381250 0.191405 0.190405 0.194313 16.2888 2.16244 -3.44547 0.187194 0.190091 0.195881 0.195626 0.190721 0.192742
1381250 0.189947 0.183079 0.194693 -0.0262089 -0.0133311 -0.011157 0.192774 0.18409 0.19549 0.186051 0.181684 0.193594
1381250 0.193263 0.185918 0.197954 0.000722956 0.0036059 0.00351471 0.192774 0.18409 0.19549 0.193798 0.187918 0.200647
