# ts x y z Fx Fy Fz x1 y1 z1 x2 y2 z2
1750000 0.185817 0.193653 0.18788 2.28582 0.347066 1.08335 0.182509 0.192555 0.186052 0.189349 0.194826 0.189832
1750000 0.183433 0.191001 0.197136 -3.6197 1.69967 0.584471 0.187209 0.188908 0.195849 0.180664 0.192536 0.198079
1750000 0.188952 0.197338 0.198077 -3.211 1.28936 -1.56494 0.192893 0.195186 0.199516 0.18476 0.199626 0.196546
1750000 0.183649 0.189763 0.208146 1.77724 1.38935 2.49999 0.180548 0.187862 0.205079 0.186275 0.191373 0.210743
1750000 0.194408 0.179639 0.181466 3.74523 4.70562 -0.0710268 0.191372 0.176867 0.181544 0.196873 0.181891 0.181402
1750000 0.19804 0.184412 0.183254 -4.03337 -5.68395 -5.17875 0.199426 0.187408 0.185453 0.196873 0.181891 0.181402
1750000 0.199788 0.181256 0.182906 -1.20208 0.382822 -0.437673 0.202854 0.180589 0.184488 0.196873 0.181891 0.181402
1750000 0.192865 0.182045 0.187252 -1.41311 1.09623 -0.286928 0.19557 0.179207 0.188125 0.189178 0.185914 0.186063
1750000 0.197883 0.180388 0.191188 1.53815 0.430871 2.33612 0.19557 0.179207 0.188125 0.20076 0.181857 0.194997
1750000 0.1966 0.180019 0.214433 -2.70071 -0.0500653 1.22408 0.200777 0.179363 0.212495 0.191816 0.180771 0.216652
1750000 0.197663 0.188413 0.188862 -4.85402 2.30658 6.51289 0.199426 0.187408 0.185453 0.195656 0.189557 0.192742
1750000 0.192388 0.192287 0.191234 -5.28237 3.12119 -2.49954 0.195656 0.189557 0.192742 0.189349 0.194826 0.189832
1750000 0.196575 0.192665 0.189595 -0.213137 -0.467519 0.645653 0.197562 0.195998 0.186221 0.195656 0.189557 0.192742
1750000 0.194304 0.192311 0.196056 3.41567 -4.83107 -8.21891 0.192893 0.195186 0.199516 0.195656 0.189557 0.192742
1750000 0.195062 0.192757 0.202927 0.953903 -0.788162 1.03097 0.192893 0.195186 0.199516 0.196626 0.191005 0.205387
1750000 0.19263 0.196145 0.204126 0.492625 0.770064 5.49675 0.192893 0.195186 0.199516 0.192373 0.197077 0.208613
1750000 0.196201 0.19777 0.197363 0.504846 0.286322 -0.237564 0.192893 0.195186 0.199516 0.199931 0.200683 0.194935
1750000 0.19808 0.1859 0.193813 -6.88734 7.42695 -2.3136 0.20076 0.181857 0.194997 0.195656 0.189557 0.192742
1750000 0.202365 0.189243 0.183522 5.55033 2.95341 -4.84175 0.199426 0.187408 0.185453 0.207391 0.192383 0.180219
1750000 0.202906 0.186547 0.187153 1.21096 -0.0859917 0.533788 0.199426 0.187408 0.185453 0.206572 0.18564 0.188944
1750000 0.199036 0.199368 0.183068 0.391975 0.547549 -0.605274 0.197562 0.195998 0.186221 0.200489 0.202691 0.179959
1750000 0.189126 0.194039 0.209747 6.21186 4.14298 -1.91878 0.186275 0.191373 0.210743 0.192373 0.197077 0.208613
1750000 0.1967 0.197543 0.207153 -3.3275 -0.93677 1.14705 0.20171 0.198082 0.205464 0.192373 0.197077 0.208613
1750000 0.199535 0.186923 0.216504 -0.181632 -0.690346 0.991126 0.200527 0.188998 0.212304 0.198806 0.185396 0.219595
1750000 0.204552 0.182896 0.186524 0.771028 1.54459 1.45552 0.202854 0.180589 0.184488 0.206572 0.18564 0.188944
1750000 0.210061 0.180323 0.19239 3.28465 2.63391 2.15535 0.207553 0.177467 0.190574 0.212495 0.183096 0.194154
1750000 0.212793 0.180801 0.197526 0.0552336 1.63512 -3.25514 0.213079 0.178596 0.200766 0.212495 0.183096 0.194154
1750000 0.201943 0.179097 0.198988 0.583015 -1.90464 3.66976 0.20076 0.181857 0.194997 0.202851 0.176976 0.202055
1750000 0.204179 0.18289 0.198488 3.51325 0.494823 4.42244 0.20076 0.181857 0.194997 0.206968 0.183733 0.201334
1750000 0.21107 0.186925 0.193948 0.709468 -2.62522 0.494059 0.209999 0.189802 0.193794 0.212495 0.183096 0.194154
1750000 0.213691 0.185328 0.197367 0.328637 1.36999 1.92313 0.212495 0.183096 0.194154 0.215265 0.188267 0.201596
1750000 0.214082 0.185637 0.191367 -0.967919 -2.63411 2.40757 0.215967 0.188656 0.188056 0.212495 0.183096 0.194154
1750000 0.206684 0.183565 0.205394 0.46836 0.369018 -2.45137 0.206454 0.183429 0.208687 0.206968 0.183733 0.201334
1750000 0.208024 0.181752 0.211061 1.2616 -0.950848 2.04734 0.206454 0.183429 0.208687 0.209453 0.180225 0.213222
1750000 0.204096 0.181741 0.210269 -2.63068 -1.27764 1.83873 0.206454 0.183429 0.208687 0.200777 0.179363 0.212495
1750000 0.210541 0.185686 0.201447 -4.15677 -2.66931 0.567503 0.215265 0.188267 0.201596 0.206968 0.183733 0.201334
1750000 0.206961 0.186603 0.207924 0.982978 3.47316 -0.451447 0.206454 0.183429 0.208687 0.207614 0.190694 0.20694
1750000 0.212228 0.180134 0.21438 2.82408 -0.188082 0.691766 0.209453 0.180225 0.213222 0.215941 0.180012 0.215929
1750000 0.205121 0.193238 0.198651 -3.99291 -2.61385 0.393841 0.208642 0.196313 0.197888 0.201755 0.190298 0.199381
1750000 0.208546 0.188038 0.191738 -2.40762 -1.91082 -2.67795 0.209999 0.189802 0.193794 0.206572 0.18564 0.188944
1750000 0.212529 0.19149 0.194243 1.96681 1.2023 0.714153 0.209999 0.189802 0.193794 0.215074 0.193188 0.194694
1750000 0.209465 0.192365 0.195405 -0.987654 3.38819 2.95654 0.209999 0.189802 0.193794 0.208642 0.196313 0.197888
1750000 0.214591 0.195164 0.192365 0.447337 -1.05378 1.69842 0.213773 0.198511 0.188418 0.215074 0.193188 0.194694
1750000 0.209525 0.197778 0.202304 -0.0799483 -0.8747 -2.61427 0.210105 0.198741 0.205204 0.208642 0.196313 0.197888
1750000 0.217975 0.192136 0.194908 -1.18856 0.655428 -0.0521273 0.221836 0.190735 0.195192 0.215074 0.193188 0.194694
1750000 0.204278 0.189896 0.209465 0.660652 0.0496364 -0.403802 0.200527 0.188998 0.212304 0.207614 0.190694 0.20694
1750000 0.204988 0.19398 0.206284 3.23395 -2.93489 0.767905 0.20171 0.198082 0.205464 0.207614 0.190694 0.20694
1750000 0.210992 0.189622 0.204581 -3.41592 0.878171 3.22009 0.215265 0.188267 0.201596 0.207614 0.190694 0.20694
1750000 0.203451 0.202451 0.202993 4.02351 6.49133 -3.76082 0.20171 0.198082 0.205464 0.204773 0.205768 0.201117
1750000 0.209374 0.20119 0.206976 -0.377383 1.61171 1.56671 0.210105 0.198741 0.205204 0.208065 0.205582 0.210153
1750000 0.217169 0.184363 0.204778 -2.6664 5.14985 -5.85028 0.218874 0.180867 0.207627 0.215265 0.188267 0.201596
1750000 0.212172 0.197525 0.207185 3.38006 -1.40528 2.38286 0.210105 0.198741 0.205204 0.216486 0.194986 0.21132
1750000 0.207089 0.189574 0.218557 3.66014 -2.00837 -2.2266 0.203959 0.191733 0.219994 0.210757 0.187045 0.216874
1750000 0.182635 0.179879 0.196009 -0.840382 -0.281328 0.493293 0.1861 0.180494 0.19357 0.177694 0.179001 0.199485
1750000 0.206273 0.180622 0.183672 -0.664182 -0.0986452 0.102348 0.211531 0.180672 0.182418 0.202854 0.180589 0.184488
1750000 0.21013 0.195367 0.212597 0.728316 0.0744726 -0.148217 0.206271 0.195599 0.213373 0.216486 0.194986 0.21132
1750000 0.206917 0.19324 0.21028 0.765835 -1.34087 -2.16283 0.206271 0.195599 0.213373 0.207614 0.190694 0.20694
1750000 0.205133 0.193695 0.216633 0.300962 0.27878 -0.632835 0.203959 0.191733 0.219994 0.206271 0.195599 0.213373
1750000 0.203741 0.180001 0.216021 3.18181 -0.0477627 3.37032 0.200777 0.179363 0.212495 0.205941 0.180475 0.218639
1750000 0.202384 0.190477 0.216463 0.426499 0.182492 1.05451 0.200527 0.188998 0.212304 0.203959 0.191733 0.219994
1750000 0.194567 0.188711 0.206823 4.17465 3.62628 -3.39923 0.19202 0.185873 0.2086 0.196626 0.191005 0.205387
1750000 0.207006 0.198497 0.2053 -1.15647 -0.161676 -0.135892 0.210105 0.198741 0.205204 0.20171 0.198082 0.205464
1750000 0.189085 0.188683 0.209695 -2.30127 1.69265 0.482212 0.19202 0.185873 0.2086 0.186275 0.191373 0.210743
1750000 0.208734 0.183474 0.186098 -1.00784 0.667591 1.01603 0.211531 0.180672 0.182418 0.206572 0.18564 0.188944
1750000 0.19193 0.183622 0.212154 -0.72173 -2.92639 6.41818 0.19202 0.185873 0.2086 0.191816 0.180771 0.216652
1750000 0.198246 0.190172 0.208259 -0.382435 0.0711385 -0.696984 0.200527 0.188998 0.212304 0.196626 0.191005 0.205387
1750000 0.215144 0.191393 0.197212 0.0714292 0.411602 -0.751936 0.215265 0.188267 0.201596 0.215074 0.193188 0.194694
1750000 0.198826 0.190702 0.202811 -0.561789 -0.060606 0.671948 0.201755 0.190298 0.199381 0.196626 0.191005 0.205387
1750000 0.196282 0.180672 0.184455 0.136371 2.14808 -4.7366 0.19557 0.179207 0.188125 0.196873 0.181891 0.181402
1750000 0.181816 0.19661 0.193828 0.8091 0.606644 0.801855 0.180031 0.194782 0.192181 0.18476 0.199626 0.196546
1750000 0.198702 0.189927 0.196057 0.943143 -0.0797303 1.22156 0.195656 0.189557 0.192742 0.201755 0.190298 0.199381
1750000 0.218989 0.189665 0.197967 -3.53958 -0.513143 3.39878 0.221836 0.190735 0.195192 0.215265 0.188267 0.201596
1750000 0.203225 0.199638 0.19089 -0.393106 0.0361054 0.55343 0.205256 0.198994 0.188396 0.199931 0.200683 0.194935
1750000 0.216622 0.179228 0.199188 -1.42852 -0.453183 0.859853 0.222404 0.180261 0.196614 0.213079 0.178596 0.200766
1750000 0.202793 0.191604 0.19517 -0.151351 -0.391857 0.814974 0.203688 0.192729 0.191542 0.201755 0.190298 0.199381
1750000 0.20508 0.189306 0.190287 0.418404 -0.931261 -0.534635 0.203688 0.192729 0.191542 0.206572 0.18564 0.188944
1750000 0.20454 0.196133 0.189833 0.443263 0.987538 -0.531958 0.203688 0.192729 0.191542 0.205256 0.198994 0.188396
1750000 0.183291 0.180937 0.200966 2.57241 1.05856 1.15671 0.177694 0.179001 0.199485 0.187431 0.18237 0.202062
1750000 0.190418 0.179831 0.204303 -3.29227 1.89674 -2.11608 0.193614 0.177115 0.206702 0.187431 0.18237 0.202062
1750000 0.191427 0.189232 0.194298 0.889962 0.00581716 -0.48248 0.187209 0.188908 0.195849 0.195656 0.189557 0.192742
1750000 0.18732 0.185642 0.198952 -0.4134 -2.47802 2.12806 0.187209 0.188908 0.195849 0.187431 0.18237 0.202062
1750000 0.189807 0.184183 0.205446 -3.34494 -1.51058 -3.84561 0.19202 0.185873 0.2086 0.187431 0.18237 0.202062
1750000 0.19861 0.193766 0.205417 -3.41199 -4.47293 -0.935925 0.20171 0.198082 0.205464 0.196626 0.191005 0.205387
1750000 0.210699 0.20088 0.203026 0.66023 1.22669 -1.42304 0.210105 0.198741 0.205204 0.211277 0.202962 0.200906
