# ts x y z Fx Fy Fz x1 y1 z1 x2 y2 z2
68750 0.181772 0.195685 0.193837 0.231532 0.344453 0.289869 0.17999 0.193893 0.192146 0.184711 0.19864 0.196626
68750 0.182208 0.194378 0.19747 1.51418 2.04648 -0.758997 0.180559 0.191571 0.198026 0.184711 0.19864 0.196626
68750 0.184025 0.199053 0.191675 -0.0476346 0.223227 -1.03373 0.184711 0.19864 0.196626 0.183455 0.199395 0.187565
68750 0.18331 0.186814 0.193815 -0.440579 -0.0523246 -0.244102 0.187149 0.187979 0.195868 0.179213 0.185571 0.191625
68750 0.185745 0.192625 0.187856 0.757552 0.186843 0.551621 0.182427 0.191504 0.18606 0.189288 0.193821 0.189774
68750 0.183347 0.190052 0.197113 -1.1411 0.41032 0.430454 0.187149 0.187979 0.195868 0.180559 0.191571 0.198026
68750 0.188926 0.196361 0.198106 -1.12893 0.405837 -0.465125 0.192889 0.194217 0.199498 0.184711 0.19864 0.196626
68750 0.186358 0.196621 0.188664 -2.7128 2.27855 -1.55676 0.189288 0.193821 0.189774 0.183455 0.199395 0.187565
68750 0.183584 0.188743 0.208196 2.38456 0.890472 2.07398 0.180462 0.186777 0.205193 0.186228 0.190409 0.21074
68750 0.194428 0.178566 0.18151 1.6703 1.12698 0.147532 0.191354 0.175834 0.181566 0.196925 0.180784 0.181464
68750 0.198052 0.183348 0.183285 -0.67026 -1.26109 -1.26223 0.199391 0.186392 0.185447 0.196925 0.180784 0.181464
68750 0.199831 0.180165 0.182988 -0.472763 0.0302711 -0.192959 0.20289 0.179513 0.184593 0.196925 0.180784 0.181464
68750 0.192806 0.181029 0.187263 -3.60548 2.80899 -1.32038 0.195473 0.178177 0.188201 0.189171 0.184918 0.185984
68750 0.186601 0.183666 0.194686 -0.715155 -2.65793 -0.680758 0.187149 0.187979 0.195868 0.186079 0.179568 0.193562
68750 0.197788 0.179377 0.191256 1.21893 0.319308 1.74195 0.195473 0.178177 0.188201 0.200666 0.180869 0.195055
68750 0.196625 0.179784 0.205794 -3.20111 -2.86352 1.28209 0.199343 0.182962 0.204955 0.193545 0.176184 0.206745
68750 0.197759 0.186913 0.205239 -0.677183 1.17209 0.188007 0.199343 0.182962 0.204955 0.196496 0.190062 0.205467
68750 0.203197 0.182866 0.203127 1.64801 0.248438 -0.763069 0.199343 0.182962 0.204955 0.206877 0.182775 0.201381
68750 0.200477 0.186054 0.202243 0.303054 1.32834 -1.45387 0.199343 0.182962 0.204955 0.20168 0.189336 0.199364
68750 0.199843 0.185352 0.208453 -0.33312 -1.04036 -2.20729 0.200403 0.188034 0.21238 0.199343 0.182962 0.204955
68750 0.19591 0.182582 0.218519 0.809804 0.382103 0.23924 0.191722 0.179785 0.216778 0.198679 0.184432 0.21967
68750 0.196503 0.179094 0.21453 -1.35556 -0.0427993 0.651184 0.200677 0.178491 0.212568 0.191722 0.179785 0.216778
68750 0.197697 0.194336 0.181365 -0.0412842 0.0190844 0.211078 0.197824 0.19391 0.178142 0.197507 0.194971 0.186164
68750 0.189238 0.189955 0.188128 0.375081 4.77424 2.93684 0.189171 0.184918 0.185984 0.189288 0.193821 0.189774
68750 0.197615 0.187408 0.188846 -0.855998 0.305124 1.15881 0.199391 0.186392 0.185447 0.195593 0.188565 0.192716
68750 0.188256 0.191002 0.192715 0.42828 0.675308 -0.733642 0.187149 0.187979 0.195868 0.189288 0.193821 0.189774
68750 0.189954 0.191027 0.197642 1.70868 1.31042 0.943327 0.187149 0.187979 0.195868 0.192889 0.194217 0.199498
68750 0.192327 0.191288 0.191192 -2.52484 2.45532 -0.727259 0.195593 0.188565 0.192716 0.189288 0.193821 0.189774
68750 0.196517 0.191656 0.189555 -0.777342 -1.79917 1.47104 0.197507 0.194971 0.186164 0.195593 0.188565 0.192716
68750 0.19427 0.191331 0.196034 1.10893 -2.11385 -3.57396 0.192889 0.194217 0.199498 0.195593 0.188565 0.192716
68750 0.194985 0.191803 0.202966 0.041198 -0.0619263 0.106984 0.192889 0.194217 0.199498 0.196496 0.190062 0.205467
68750 0.1926 0.19518 0.204105 -0.660108 0.558129 2.9088 0.192889 0.194217 0.199498 0.192318 0.196116 0.20859
68750 0.196189 0.196787 0.197317 0.199848 0.105007 -0.125364 0.192889 0.194217 0.199498 0.199911 0.199685 0.194857
68750 0.194325 0.198458 0.200979 0.600797 3.27836 1.41547 0.192889 0.194217 0.199498 0.195256 0.201206 0.20194
68750 0.198002 0.18491 0.193827 -4.36565 4.93526 -2.26449 0.200666 0.180869 0.195055 0.195593 0.188565 0.192716
68750 0.202321 0.188256 0.183528 1.10612 0.540246 -0.902047 0.199391 0.186392 0.185447 0.207331 0.191445 0.180245
68750 0.202866 0.185557 0.187171 0.153075 -0.0257465 0.0487921 0.199391 0.186392 0.185447 0.206526 0.184677 0.188988
68750 0.198633 0.18895 0.196036 0.470935 0.157637 0.462648 0.195593 0.188565 0.192716 0.20168 0.189336 0.199364
68750 0.2009 0.193205 0.189138 0.04982 -0.0243621 0.0305589 0.197507 0.194971 0.186164 0.203633 0.191781 0.191534
68750 0.199018 0.198382 0.183073 0.91128 1.42919 -1.76653 0.197507 0.194971 0.186164 0.200507 0.201745 0.180027
68750 0.189075 0.193077 0.209735 4.3739 3.66457 -2.42443 0.186228 0.190409 0.21074 0.192318 0.196116 0.20859
68750 0.196669 0.192933 0.218573 -0.0255299 0.647196 -1.2371 0.196502 0.190883 0.221407 0.196847 0.195131 0.215535
68750 0.196645 0.196566 0.207126 -2.93732 -0.352537 0.49773 0.201655 0.197088 0.205431 0.192318 0.196116 0.20859
68750 0.19841 0.192013 0.214149 -1.6147 2.19508 1.04276 0.200403 0.188034 0.21238 0.196847 0.195131 0.215535
68750 0.19941 0.185959 0.21658 -0.837945 -0.865403 2.09903 0.200403 0.188034 0.21238 0.198679 0.184432 0.21967
68750 0.203222 0.198645 0.190824 -0.1356 0.0104793 0.183199 0.205263 0.198005 0.188337 0.199911 0.199685 0.194857
68750 0.202609 0.202595 0.1984 0.0373427 0.0574159 0.0511173 0.199911 0.199685 0.194857 0.204656 0.204802 0.201087
68750 0.204551 0.181872 0.1866 0.601193 0.586351 0.65783 0.20289 0.179513 0.184593 0.206526 0.184677 0.188988
68750 0.209975 0.179351 0.19247 2.26561 1.81295 1.32434 0.207467 0.176503 0.190643 0.212412 0.182117 0.194245
68750 0.204355 0.1785 0.192662 -1.81892 1.11837 1.64891 0.207467 0.176503 0.190643 0.200666 0.180869 0.195055
68750 0.212683 0.179804 0.197608 -0.2717 1.0122 -2.08857 0.212943 0.177582 0.200839 0.212412 0.182117 0.194245
68750 0.204087 0.181918 0.198539 2.46406 0.638473 1.80625 0.200666 0.180869 0.195055 0.206877 0.182775 0.201381
68750 0.206994 0.180606 0.189812 0.00557721 0.25042 -0.0734541 0.207467 0.176503 0.190643 0.206526 0.184677 0.188988
68750 0.211092 0.185977 0.193933 0.148459 -0.741945 0.1267 0.2101 0.188877 0.193698 0.212412 0.182117 0.194245
68750 0.213595 0.184374 0.197445 0.54501 0.794449 1.6503 0.212412 0.182117 0.194245 0.215153 0.187345 0.201658
68750 0.214044 0.184637 0.191467 -1.26277 -1.37594 2.14362 0.215985 0.187633 0.188165 0.212412 0.182117 0.194245
68750 0.209964 0.180132 0.201105 -1.43762 0.901386 0.0172121 0.212943 0.177582 0.200839 0.206877 0.182775 0.201381
68750 0.206633 0.18258 0.205443 -0.0859479 0.112654 -1.00051 0.206435 0.182421 0.208737 0.206877 0.182775 0.201381
68750 0.208003 0.180773 0.211133 0.482057 -0.624416 1.11711 0.206435 0.182421 0.208737 0.20943 0.179273 0.213314
68750 0.204043 0.180789 0.210328 -1.15595 -0.52181 0.778862 0.206435 0.182421 0.208737 0.200677 0.178491 0.212568
68750 0.210441 0.184743 0.2015 -3.08057 -1.10996 -0.0891479 0.215153 0.187345 0.201658 0.206877 0.182775 0.201381
68750 0.206915 0.185608 0.20801 0.234927 2.16728 -0.859771 0.206435 0.182421 0.208737 0.207534 0.189715 0.207072
68750 0.209919 0.181873 0.214746 0.281548 0.798994 0.561461 0.20943 0.179273 0.213314 0.210693 0.185991 0.217012
68750 0.212204 0.179152 0.214473 0.520771 0.0541386 0.171602 0.20943 0.179273 0.213314 0.215915 0.178991 0.216025
68750 0.202729 0.190649 0.195158 -0.101476 -0.0578322 0.411485 0.203633 0.191781 0.191534 0.20168 0.189336 0.199364
68750 0.205071 0.192251 0.198643 -1.35025 -0.82721 0.24462 0.208616 0.195299 0.19789 0.20168 0.189336 0.199364
68750 0.20503 0.18835 0.190304 0.151657 -0.263135 -0.134009 0.203633 0.191781 0.191534 0.206526 0.184677 0.188988
68750 0.208585 0.187097 0.191702 -0.46498 -0.478005 -0.77201 0.2101 0.188877 0.193698 0.206526 0.184677 0.188988
68750 0.204519 0.195163 0.189797 0.146947 0.458518 -0.154563 0.203633 0.191781 0.191534 0.205263 0.198005 0.188337
68750 0.212607 0.190578 0.194226 0.398553 0.327487 0.161544 0.2101 0.188877 0.193698 0.215129 0.192288 0.194756
68750 0.209516 0.191405 0.195348 -0.372608 0.88774 0.718089 0.2101 0.188877 0.193698 0.208616 0.195299 0.19789
68750 0.212556 0.193478 0.195994 0.685087 -0.18215 -0.313241 0.208616 0.195299 0.19789 0.215129 0.192288 0.194756
68750 0.214633 0.19422 0.192391 0.155649 -0.307874 0.490901 0.213794 0.197491 0.188386 0.215129 0.192288 0.194756
68750 0.209486 0.196736 0.202318 -0.613849 -0.408552 -1.85574 0.210057 0.19768 0.205227 0.208616 0.195299 0.19789
68750 0.218012 0.191199 0.195015 -1.19086 0.29305 0.0248993 0.221851 0.189749 0.195359 0.215129 0.192288 0.194756
68750 0.21493 0.192378 0.188272 -0.688303 1.73944 0.0672299 0.215985 0.187633 0.188165 0.213794 0.197491 0.188386
68750 0.204178 0.188924 0.20957 1.38658 0.374576 -1.43154 0.200403 0.188034 0.21238 0.207534 0.189715 0.207072
68750 0.204919 0.192994 0.206342 3.13038 -3.40121 0.139086 0.201655 0.197088 0.205431 0.207534 0.189715 0.207072
68750 0.210378 0.186834 0.208391 -1.24093 1.02629 -0.764289 0.21251 0.184674 0.20938 0.207534 0.189715 0.207072
