# ts x y z Fx Fy Fz x1 y1 z1 x2 y2 z2
700000 0.182084 0.180358 0.198384 -49.4209 35.347 4.33603 0.186022 0.177013 0.197498 0.177502 0.18425 0.199415
700000 0.182188 0.200413 0.197478 21.4027 28.1214 -2.04506 0.180491 0.197645 0.198072 0.184764 0.204614 0.196575
700000 0.18323 0.192986 0.193798 -4.41443 -0.542877 -2.81219 0.187075 0.194081 0.195876 0.179127 0.191818 0.19158
700000 0.185719 0.198774 0.187841 18.3556 4.93173 13.9415 0.182382 0.19774 0.186033 0.189283 0.199878 0.189771
700000 0.183276 0.196138 0.197143 -26.7688 13.767 3.87525 0.187075 0.194081 0.195876 0.180491 0.197645 0.198072
700000 0.186432 0.202751 0.188644 -8.56765 11.8266 -5.00198 0.189283 0.199878 0.189771 0.183609 0.205597 0.187528
700000 0.183476 0.19494 0.208176 22.2437 10.1306 15.5393 0.180351 0.193008 0.205158 0.186123 0.196576 0.210732
700000 0.194387 0.18482 0.181377 24.7564 15.2497 0.373023 0.191271 0.182141 0.18138 0.196917 0.186995 0.181375
700000 0.197246 0.181642 0.185812 8.3625 -16.3549 -17.9079 0.195555 0.184426 0.188158 0.199365 0.178154 0.182873
700000 0.198079 0.189521 0.183223 -3.80187 -15.4917 -11.0201 0.199459 0.192521 0.185418 0.196917 0.186995 0.181375
700000 0.199859 0.186395 0.182838 -1.00444 0.0558788 -0.387587 0.202955 0.185763 0.184378 0.196917 0.186995 0.181375
700000 0.201479 0.182634 0.183759 0.981363 1.42802 0.311501 0.199365 0.178154 0.182873 0.202955 0.185763 0.184378
700000 0.200103 0.17898 0.187779 4.32299 1.4636 14.2477 0.199365 0.178154 0.182873 0.200608 0.179543 0.191129
700000 0.194001 0.181373 0.190252 -6.30619 -8.46175 5.61913 0.195555 0.184426 0.188158 0.192651 0.17872 0.192071
700000 0.185823 0.182247 0.191033 -4.35037 29.9288 25.3076 0.18571 0.179538 0.189034 0.185967 0.185686 0.193571
700000 0.192847 0.187223 0.187183 -21.4662 16.8344 -9.50885 0.195555 0.184426 0.188158 0.189154 0.191036 0.185853
700000 0.186507 0.189777 0.194694 -17.2268 -62.2872 -23.874 0.187075 0.194081 0.195876 0.185967 0.185686 0.193571
700000 0.19789 0.185582 0.191213 7.83119 1.71478 10.0897 0.195555 0.184426 0.188158 0.200793 0.187019 0.195013
700000 0.19018 0.178951 0.2063 -19.0256 -15.3826 0.101135 0.19353 0.182394 0.206787 0.187812 0.176518 0.205957
700000 0.196702 0.185899 0.205793 -14.7225 -11.8091 3.42782 0.199502 0.188993 0.204916 0.19353 0.182394 0.206787
700000 0.188242 0.182967 0.214291 16.9432 10.2383 10.3767 0.185357 0.180423 0.212221 0.191758 0.18607 0.216814
700000 0.196906 0.179452 0.216707 1.53828 0.63435 4.58558 0.195427 0.178862 0.213839 0.199105 0.180332 0.220975
700000 0.1979 0.192933 0.205207 -10.3178 17.2969 2.36136 0.199502 0.188993 0.204916 0.196623 0.196075 0.205439
700000 0.197149 0.179271 0.207492 -3.24834 3.34796 -0.0678206 0.200991 0.175957 0.20824 0.19353 0.182394 0.206787
700000 0.203348 0.188954 0.203076 14.2028 1.29598 -9.30817 0.199502 0.188993 0.204916 0.207021 0.188917 0.201319
700000 0.200548 0.192125 0.202215 0.102048 0.868383 -0.738447 0.199502 0.188993 0.204916 0.201659 0.195451 0.199348
700000 0.200015 0.191396 0.208403 -0.289257 -3.03344 -3.2392 0.200591 0.194093 0.212318 0.199502 0.188993 0.204916
700000 0.196009 0.18879 0.218518 6.19304 2.63869 2.17316 0.191758 0.18607 0.216814 0.198821 0.190589 0.219644
700000 0.19654 0.185323 0.214588 -6.00392 1.46274 1.86655 0.200714 0.184671 0.212644 0.191758 0.18607 0.216814
700000 0.189227 0.196038 0.18807 -3.31663 28.3035 16.4873 0.189154 0.191036 0.185853 0.189283 0.199878 0.189771
700000 0.197657 0.193507 0.18881 -4.34031 1.44692 10.5795 0.199459 0.192521 0.185418 0.195605 0.19463 0.192673
700000 0.188217 0.19708 0.192718 2.64884 18.7315 -19.2681 0.187075 0.194081 0.195876 0.189283 0.199878 0.189771
700000 0.189929 0.197072 0.197657 38.778 31.9632 15.2294 0.187075 0.194081 0.195876 0.192917 0.200202 0.19952
700000 0.19233 0.197349 0.19117 -21.9127 15.1341 -5.55185 0.195605 0.19463 0.192673 0.189283 0.199878 0.189771
700000 0.198069 0.191015 0.193784 -29.8804 32.0981 -14.1555 0.200793 0.187019 0.195013 0.195605 0.19463 0.192673
700000 0.202393 0.194342 0.183464 6.96121 2.81134 -4.86718 0.199459 0.192521 0.185418 0.20741 0.197456 0.180123
700000 0.202966 0.191697 0.187078 6.70083 -1.76984 1.95797 0.199459 0.192521 0.185418 0.20666 0.19083 0.188827
700000 0.189062 0.199143 0.209745 45.4987 30.0799 -8.70098 0.186123 0.196576 0.210732 0.192409 0.202067 0.208621
700000 0.196804 0.199023 0.218549 9.52276 30.2138 -33.307 0.196477 0.196982 0.221371 0.197154 0.201211 0.215525
700000 0.198665 0.198083 0.214116 -23.246 60.0783 37.4511 0.200591 0.194093 0.212318 0.197154 0.201211 0.215525
700000 0.199572 0.192075 0.216539 -0.389028 -1.37121 3.86384 0.200591 0.194093 0.212318 0.198821 0.190589 0.219644
700000 0.21397 0.180362 0.199105 1.06144 -2.89494 -1.95351 0.21316 0.183813 0.200801 0.215361 0.174442 0.196196
700000 0.219004 0.180107 0.196407 -31.1556 -39.2349 4.63449 0.222469 0.185494 0.196608 0.215361 0.174442 0.196196
700000 0.204648 0.188078 0.18641 0.900555 0.946023 1.19077 0.202955 0.185763 0.184378 0.20666 0.19083 0.188827
700000 0.209226 0.179612 0.188173 -15.6087 21.3854 23.0864 0.211152 0.17608 0.185438 0.20756 0.182669 0.19054
700000 0.200683 0.18259 0.192712 -0.936121 -13.7632 -10.13 0.200793 0.187019 0.195013 0.200608 0.179543 0.191129
