# ts x y z Fx Fy Fz x1 y1 z1 x2 y2 z2
4350000 0.168482 0.182545 0.179205 4.10499 4.15802 -0.157541 0.165623 0.180362 0.179031 0.17136 0.184742 0.179379
4350000 0.16484 0.184876 0.191036 -1.50043 3.90408 1.55321 0.166238 0.180236 0.189984 0.163733 0.188554 0.19187
4350000 0.171664 0.180231 0.198758 -17.5349 -3.4025 -4.54172 0.177694 0.180826 0.199485 0.168107 0.179879 0.198329
4350000 0.166808 0.185862 0.201895 -3.41009 -0.329723 -1.53345 0.169956 0.186015 0.202762 0.161929 0.185624 0.20055
4350000 0.164452 0.190219 0.185348 -4.54023 6.35944 1.5719 0.167083 0.187417 0.184919 0.161827 0.193014 0.185776
4350000 0.162771 0.190804 0.188795 -0.493564 2.42744 -2.61312 0.163733 0.188554 0.19187 0.161827 0.193014 0.185776
4350000 0.165537 0.1907 0.194625 2.40067 2.90823 2.68123 0.163733 0.188554 0.19187 0.167167 0.19264 0.197115
4350000 0.164529 0.194631 0.198418 5.67809 -5.99762 -2.95929 0.161587 0.196852 0.199872 0.167167 0.19264 0.197115
4350000 0.169291 0.186036 0.182059 5.63237 -3.70507 -5.38957 0.167083 0.187417 0.184919 0.17136 0.184742 0.179379
4350000 0.170485 0.191644 0.197901 -5.27341 2.44137 -0.864907 0.17435 0.190485 0.198817 0.167167 0.19264 0.197115
4350000 0.170494 0.198524 0.195362 -2.38226 4.36908 4.30015 0.17264 0.196022 0.192513 0.168428 0.200932 0.198105
4350000 0.167558 0.195641 0.214797 -11.7001 -6.3538 -1.35242 0.170814 0.197049 0.21469 0.1631 0.193713 0.214943
4350000 0.176513 0.187324 0.17013 1.65051 4.04144 -1.34021 0.174093 0.183407 0.171514 0.178654 0.190789 0.168906
4350000 0.172413 0.187784 0.177712 1.05164 3.36272 -2.59403 0.17136 0.184742 0.179379 0.173619 0.191269 0.175801
4350000 0.182392 0.183694 0.182909 4.34706 -5.05764 1.08356 0.180066 0.187361 0.182502 0.184253 0.18076 0.183234
4350000 0.187531 0.179863 0.182445 -17.1342 7.03029 2.31894 0.191393 0.178806 0.181516 0.184253 0.18076 0.183234
4350000 0.179311 0.185787 0.202652 -1.62001 -4.2645 -1.8895 0.180572 0.189654 0.205121 0.177694 0.180826 0.199485
4350000 0.17223 0.17892 0.206688 -0.232142 4.68961 1.01842 0.172962 0.175297 0.206113 0.17164 0.181843 0.207152
4350000 0.170831 0.183846 0.205044 0.857106 -2.41091 1.81765 0.169956 0.186015 0.202762 0.17164 0.181843 0.207152
4350000 0.171895 0.187988 0.201021 1.79368 2.68122 -2.01604 0.169956 0.186015 0.202762 0.17435 0.190485 0.198817
