# ts x y z Fx Fy Fz x1 y1 z1 x2 y2 z2
4462500 0.168597 0.180643 0.179257 1.45642 1.50855 -0.0618509 0.165761 0.178429 0.179095 0.171452 0.182872 0.17942
4462500 0.164877 0.183004 0.191026 -0.127253 0.450917 0.183786 0.16627 0.178365 0.189963 0.163773 0.186682 0.191869
4462500 0.166888 0.183965 0.201851 -0.202149 0.017342 -0.0794897 0.170028 0.184119 0.202751 0.162023 0.183726 0.200456
4462500 0.16453 0.188396 0.185363 -1.51895 2.22771 0.478951 0.167139 0.185574 0.184921 0.161927 0.19121 0.185804
4462500 0.162842 0.188967 0.188808 -0.144817 0.779968 -0.829103 0.163773 0.186682 0.191869 0.161927 0.19121 0.185804
4462500 0.165583 0.188833 0.194616 0.750276 0.826796 0.793562 0.163773 0.186682 0.191869 0.167219 0.190778 0.1971
4462500 0.160086 0.192168 0.197648 -1.50012 -2.24145 -1.27061 0.161683 0.195075 0.199819 0.158796 0.189821 0.195896
4462500 0.164602 0.192809 0.198385 1.37734 -1.5062 -0.824797 0.161683 0.195075 0.199819 0.167219 0.190778 0.1971
4462500 0.169366 0.184179 0.182081 2.72717 -1.79006 -2.56508 0.167139 0.185574 0.184921 0.171452 0.182872 0.17942
4462500 0.170536 0.189777 0.197887 -1.45549 0.713478 -0.367978 0.1744 0.188611 0.198803 0.167219 0.190778 0.1971
4462500 0.170574 0.19672 0.195348 -0.895265 1.30251 1.00364 0.172707 0.194176 0.192526 0.168519 0.199169 0.198065
4462500 0.167672 0.193812 0.214733 -3.40752 -2.18131 -0.0604246 0.17092 0.195243 0.214658 0.163225 0.191853 0.214835
4462500 0.167574 0.198328 0.221298 0.261477 -0.669014 0.845711 0.166768 0.20009 0.218129 0.168776 0.195699 0.226025
4462500 0.168891 0.197612 0.216354 0.754363 -0.926327 -0.424096 0.166768 0.20009 0.218129 0.17092 0.195243 0.214658
4462500 0.176557 0.185419 0.170178 0.496247 1.26848 -0.394089 0.174198 0.181466 0.17157 0.178643 0.188915 0.168948
4462500 0.172503 0.18591 0.177742 0.909528 1.9295 -0.79372 0.171452 0.182872 0.17942 0.173708 0.18939 0.17582
4462500 0.182417 0.181809 0.182907 0.836261 -1.67544 0.422832 0.180094 0.185476 0.182476 0.184276 0.178874 0.183253
4462500 0.179373 0.183924 0.202637 -0.112662 -0.463981 -0.201656 0.180638 0.187797 0.205094 0.177749 0.178954 0.199486
4462500 0.170916 0.181932 0.205012 0.0498852 -0.136902 0.10135 0.170028 0.184119 0.202751 0.171737 0.179912 0.2071
4462500 0.171957 0.186101 0.201009 0.107833 0.149915 -0.144637 0.170028 0.184119 0.202751 0.1744 0.188611 0.198803
4462500 0.172321 0.182193 0.208989 -0.0705619 -0.205685 -0.127873 0.173143 0.185402 0.211646 0.171737 0.179912 0.2071
4462500 0.179101 0.182358 0.233574 -3.31387 2.33346 2.89587 0.18119 0.181012 0.231136 0.176315 0.184153 0.236826
4462500 0.181861 0.184326 0.217504 -0.10207 -0.118759 0.0125107 0.183878 0.18759 0.217311 0.179054 0.179786 0.217772
4462500 0.181532 0.183467 0.228692 0.15703 2.46973 -1.80623 0.18119 0.181012 0.231136 0.181982 0.186699 0.225472
4462500 0.183587 0.178533 0.231613 1.11823 -1.52393 0.10219 0.18119 0.181012 0.231136 0.186372 0.175654 0.232167
4462500 0.172199 0.190564 0.172132 1.98115 -0.982193 3.23645 0.170658 0.191764 0.168363 0.173708 0.18939 0.17582
4462500 0.182542 0.190604 0.168778 2.07609 1.22956 -0.332531 0.178643 0.188915 0.168948 0.187486 0.192744 0.168562
4462500 0.180228 0.189327 0.18043 0.0802619 0.849036 -0.300597 0.180094 0.185476 0.182476 0.180343 0.192654 0.178664
4462500 0.176815 0.188209 0.183375 0.569799 -0.604358 -0.27172 0.173444 0.191019 0.184299 0.180094 0.185476 0.182476
4462500 0.177187 0.191101 0.177311 1.01143 0.643739 0.6406 0.173708 0.18939 0.17582 0.180343 0.192654 0.178664
4462500 0.180105 0.19419 0.175232 -0.212389 -1.07335 2.13094 0.179905 0.195483 0.172344 0.180343 0.192654 0.178664
4462500 0.177888 0.19079 0.198347 2.20778 1.90885 -0.211556 0.1744 0.188611 0.198803 0.180673 0.192529 0.197982
4462500 0.185924 0.19363 0.187898 1.14672 0.630466 0.738762 0.182645 0.192536 0.186015 0.189425 0.194798 0.189909
4462500 0.183428 0.190952 0.197072 -3.44867 2.75377 1.01139 0.187187 0.188801 0.19583 0.180673 0.192529 0.197982
4462500 0.188942 0.19733 0.198035 -3.96381 2.78339 -0.972442 0.192846 0.195146 0.199529 0.184792 0.199652 0.196446
4462500 0.17558 0.188846 0.212124 0.119178 0.220949 0.0554381 0.173143 0.185402 0.211646 0.178131 0.192452 0.212625
4462500 0.174123 0.194004 0.213755 -3.20988 1.76658 0.618479 0.178131 0.192452 0.212625 0.17092 0.195243 0.214658
4462500 0.175024 0.200986 0.203405 -1.64805 1.83386 -0.822335 0.178863 0.197654 0.204528 0.172703 0.203 0.202727
4462500 0.182429 0.191843 0.211673 2.58699 -0.404663 -1.02743 0.178131 0.192452 0.212625 0.186326 0.191291 0.21081
4462500 0.185073 0.189396 0.214138 0.528609 0.852852 -1.0632 0.183878 0.18759 0.217311 0.186326 0.191291 0.21081
4462500 0.196692 0.178947 0.162737 3.57797 0.593272 4.92903 0.194975 0.178885 0.159524 0.198903 0.179028 0.166876
4462500 0.198257 0.182834 0.164205 0.827033 -3.14601 1.63702 0.197611 0.186643 0.161532 0.198903 0.179028 0.166876
4462500 0.1919 0.181944 0.168596 -0.455931 -1.66476 -0.295844 0.193474 0.185532 0.169549 0.190389 0.178498 0.16768
4462500 0.194506 0.179589 0.181469 0.68629 0.661796 0.130993 0.191406 0.176887 0.181527 0.197023 0.181783 0.181423
4462500 0.197203 0.181617 0.178093 -1.52524 -0.295299 8.04717 0.197393 0.181441 0.174581 0.197023 0.181783 0.181423
4462500 0.198164 0.184273 0.183334 -1.34122 -3.58877 -1.91246 0.199519 0.187231 0.185603 0.197023 0.181783 0.181423
4462500 0.199406 0.183877 0.173028 1.39569 2.13564 -0.891146 0.197393 0.181441 0.174581 0.202311 0.187392 0.170787
