# ts x y z Fx Fy Fz x1 y1 z1 x2 y2 z2
4425000 0.168557 0.181332 0.179244 2.79676 2.94734 0.0430771 0.165709 0.179134 0.179073 0.171424 0.183544 0.179415
4425000 0.164867 0.183682 0.191034 -0.170403 1.00946 0.338017 0.166261 0.179043 0.189974 0.163761 0.187359 0.191875
4425000 0.171696 0.179033 0.198753 -10.5273 -1.80093 -2.88492 0.177725 0.179631 0.199491 0.168139 0.178681 0.198318
4425000 0.166859 0.184648 0.201869 -0.391036 -0.0279231 -0.180918 0.170002 0.184804 0.202757 0.161989 0.184405 0.200493
4425000 0.164502 0.189055 0.185363 -1.56057 2.23388 0.530889 0.16712 0.18624 0.184926 0.161892 0.191863 0.185799
4425000 0.162818 0.189632 0.188809 -0.191829 0.915984 -0.954389 0.163761 0.187359 0.191875 0.161892 0.191863 0.185799
4425000 0.165568 0.189508 0.194625 0.791187 1.19464 1.07153 0.163761 0.187359 0.191875 0.167202 0.191451 0.197112
4425000 0.164578 0.193469 0.1984 4.28599 -4.48984 -1.95632 0.16165 0.19572 0.199837 0.167202 0.191451 0.197112
4425000 0.169341 0.184848 0.182081 3.21164 -2.05758 -3.0074 0.16712 0.18624 0.184926 0.171424 0.183544 0.179415
4425000 0.17052 0.190453 0.197898 -5.03899 2.07939 -1.99113 0.174384 0.18929 0.198813 0.167202 0.191451 0.197112
4425000 0.170546 0.197372 0.195356 -1.48411 2.22435 1.74226 0.172681 0.194842 0.192521 0.168492 0.199807 0.198084
4425000 0.167636 0.194478 0.214757 -7.89708 -4.36183 -0.959756 0.170887 0.1959 0.214674 0.163185 0.19253 0.214869
4425000 0.176534 0.186111 0.170163 0.780482 1.97257 -0.630609 0.174158 0.182169 0.171556 0.178635 0.189598 0.168932
4425000 0.172474 0.186581 0.177738 1.04641 2.5903 -2.05343 0.171424 0.183544 0.179415 0.173678 0.190061 0.175815
4425000 0.182414 0.182489 0.182914 1.34141 -2.25574 0.679456 0.180086 0.186154 0.18249 0.184277 0.179557 0.183253
4425000 0.187552 0.178649 0.182463 -10.7639 4.59738 3.9041 0.191411 0.177579 0.181532 0.184277 0.179557 0.183253
4425000 0.17935 0.184597 0.202648 -0.0904208 -0.33403 -0.142928 0.180616 0.188468 0.205108 0.177725 0.179631 0.199491
4425000 0.170884 0.182625 0.205028 0.148792 -0.300328 0.239474 0.170002 0.184804 0.202757 0.171699 0.180613 0.207125
4425000 0.171936 0.186784 0.201016 0.245743 0.36713 -0.262879 0.170002 0.184804 0.202757 0.174384 0.18929 0.198813
4425000 0.172274 0.18289 0.209021 -0.223549 -0.592152 -0.388036 0.173084 0.186094 0.211687 0.171699 0.180613 0.207125
4425000 0.176234 0.178608 0.227899 -0.455537 0.56103 0.11636 0.179254 0.175222 0.226437 0.173605 0.181556 0.229172
4425000 0.180361 0.178967 0.22917 2.31075 5.58197 3.14416 0.179254 0.175222 0.226437 0.181168 0.181702 0.231166
4425000 0.179086 0.183039 0.233613 -4.85214 3.4528 4.29854 0.181168 0.181702 0.231166 0.176308 0.184824 0.236877
4425000 0.18184 0.185017 0.217528 -0.157678 -0.227441 -0.0274366 0.183855 0.188283 0.217334 0.179038 0.180475 0.217799
4425000 0.181509 0.184152 0.228717 0.804452 3.91082 -2.90655 0.181168 0.181702 0.231166 0.181958 0.18738 0.225493
4425000 0.183571 0.179229 0.231646 2.11538 -2.81608 0.148396 0.181168 0.181702 0.231166 0.186361 0.176355 0.232204
4425000 0.172179 0.191238 0.172125 3.04901 -1.4909 5.02569 0.170648 0.192441 0.168353 0.173678 0.190061 0.175815
4425000 0.182539 0.191276 0.16877 3.78972 2.29792 -0.511798 0.178635 0.189598 0.168932 0.187488 0.193403 0.168565
4425000 0.180209 0.19 0.180434 0.121647 0.670693 -0.291451 0.180086 0.186154 0.18249 0.180315 0.193322 0.178659
4425000 0.1768 0.188882 0.18338 0.7927 -0.85459 -0.363406 0.173423 0.191686 0.184295 0.180086 0.186154 0.18249
4425000 0.177158 0.191771 0.177306 2.52043 1.2649 0.597272 0.173678 0.190061 0.175815 0.180315 0.193322 0.178659
4425000 0.180057 0.194848 0.175225 -0.347156 -2.75926 4.93678 0.17984 0.196133 0.172335 0.180315 0.193322 0.178659
4425000 0.17788 0.191455 0.198355 4.22702 3.66209 -0.66142 0.174384 0.18929 0.198813 0.180671 0.193183 0.197989
4425000 0.183196 0.197068 0.18667 0.00143366 1.0009 0.113085 0.182611 0.193232 0.18601 0.183815 0.201125 0.187369
4425000 0.185902 0.194297 0.187888 3.95375 2.12791 2.51745 0.182611 0.193232 0.18601 0.189415 0.195435 0.189893
4425000 0.183428 0.19161 0.197078 -7.14262 5.79347 2.42918 0.187189 0.189465 0.195836 0.180671 0.193183 0.197989
4425000 0.188949 0.197963 0.198053 -6.82086 4.61627 -1.57928 0.192853 0.195787 0.199556 0.184798 0.200278 0.196455
4425000 0.175536 0.189531 0.212149 0.530747 0.945744 0.249928 0.173084 0.186094 0.211687 0.178101 0.193128 0.212633
4425000 0.174091 0.194669 0.213767 -5.79234 3.3158 1.37641 0.178101 0.193128 0.212633 0.170887 0.1959 0.214674
4425000 0.174997 0.201639 0.203413 -2.29109 2.4755 -1.16651 0.178843 0.198312 0.204526 0.172672 0.20365 0.202739
4425000 0.1824 0.192521 0.211684 5.60988 -1.38603 -2.04347 0.178101 0.193128 0.212633 0.186297 0.191971 0.210824
4425000 0.185047 0.190083 0.214157 0.895196 1.61529 -1.99124 0.183855 0.188283 0.217334 0.186297 0.191971 0.210824
4425000 0.196684 0.17963 0.162728 3.79183 1.26182 6.37 0.19497 0.179568 0.159513 0.198892 0.17971 0.166868
4425000 0.188109 0.178773 0.170786 -1.85161 -0.625305 2.04151 0.19038 0.179174 0.167675 0.185143 0.178248 0.17485
4425000 0.198253 0.183511 0.16419 0.934451 -3.24934 1.76707 0.197613 0.187317 0.161509 0.198892 0.17971 0.166868
4425000 0.1919 0.182615 0.168595 -0.834825 -3.04787 -0.564265 0.193484 0.186198 0.169552 0.19038 0.179174 0.167675
4425000 0.194515 0.180275 0.181469 1.43873 1.64123 0.145526 0.191411 0.177579 0.181532 0.197037 0.182464 0.181418
