# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -85233.890233 -4495.369528 15607.050075 -155189.934590 -40125.110522 -77814.191723
0.033333 0.011028 0.011111 -93205.571109 -5184.736202 -17996.480471 -157586.396680 -46530.841892 -46258.349721
0.055556 0.011028 0.011111 -89082.892062 33307.137344 -14900.959660 -162875.907670 -51180.156954 -42123.017304
0.077778 0.011028 0.011111 -128070.323850 -2404.859764 4162.572704 -135655.828910 -13569.855369 -48079.188672
0.100000 0.011028 0.011111 -104465.603520 110.935107 -6303.467367 -125771.236680 -64464.362977 -30846.741554
0.122222 0.011028 0.011111 -89213.272926 -9586.466541 -8760.350379 -121221.597930 -15373.439088 -65427.125327
0.144444 0.011028 0.011111 -118836.234220 3163.718369 -8068.805142 -150562.769690 -62794.628399 -51803.542530
0.166667 0.011028 0.011111 -92110.272315 -16439.756292 -1582.668842 -142388.213100 -15867.658890 -56641.652984
0.188889 0.011028 0.011111 -90359.628253 -15278.953824 43280.968755 -131785.853990 -21121.294404 -32398.956631
0.211111 0.011028 0.011111 -89201.632508 -8787.549787 -3276.438059 -148742.420080 -45597.137479 -27856.650771
0.233333 0.011028 0.011111 -97533.745049 40121.348039 -284.295923 -159070.604460 -28256.655323 -83122.554093
0.255556 0.011028 0.011111 -133882.791680 5900.754904 -20351.507719 -121781.767460 2613.090301 -70937.995104
0.277778 0.011028 0.011111 -108090.078250 -39622.369297 4785.277526 -146231.544480 -36483.851572 -21175.613731
0.300000 0.011028 0.011111 -73312.573550 -23366.483628 5272.977095 -115629.447500 -23103.416983 -72298.462587
0.322222 0.011028 0.011111 -96798.677505 -26978.825174 -26373.828618 -137810.886560 -42816.761702 -33870.985959
0.344444 0.011028 0.011111 -105198.548920 23098.912105 24678.698678 -128236.318210 -51126.002051 -59148.626953
0.366667 0.011028 0.011111 -124924.937630 22417.478726 4553.583864 -147793.926620 -24660.796895 -31844.999559
0.388889 0.011028 0.011111 -48145.809550 -25375.568650 -15265.483399 -129184.998400 -36807.628836 -66496.051783
0.011111 0.033083 0.011111 -51118.799246 11034.080123 -8693.631258 -264704.519750 -49677.063346 -117454.798850
0.033333 0.033083 0.011111 -228510.048250 5380.157765 -9838.230415 -268102.169540 18017.609329 -71021.574077
