# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -92907.227795 -707.937429 29836.928269 -216656.504500 -17986.945240 -66679.393627
0.033333 0.011028 0.011111 -144991.202160 -21271.876236 -15007.928144 -217978.376010 -65921.233494 -59908.843510
0.055556 0.011028 0.011111 -118040.287630 744.863223 -35754.945925 -255006.611290 -17194.675517 -48273.985587
0.077778 0.011028 0.011111 -137891.914670 -11181.123131 4612.759554 -174205.510200 -39152.941905 -37466.979482
0.100000 0.011028 0.011111 -149423.848290 11427.224048 -31207.701059 -149618.979200 -76700.725344 -25339.208206
0.122222 0.011028 0.011111 -110111.036760 -19097.172050 -8030.354197 -185955.106100 -16152.300107 -86613.214781
0.144444 0.011028 0.011111 -140501.955260 -30375.127671 44182.222690 -190624.343080 -54925.177037 -64632.091048
0.166667 0.011028 0.011111 -73124.269365 2887.819748 17001.063961 -187262.970990 -46413.741240 -55261.073183
0.188889 0.011028 0.011111 -94477.075635 -27084.208178 17702.087381 -192441.633000 -49308.196965 -41026.413860
0.211111 0.011028 0.011111 -99569.096211 -27443.706617 -22071.473409 -200488.690450 -54888.389360 -9373.527566
0.233333 0.011028 0.011111 -87951.458317 -2138.172401 -6880.447158 -198712.252100 -7665.092268 -97070.450396
0.255556 0.011028 0.011111 -155666.525910 21647.589846 -10451.607462 -181466.161340 17247.362628 -75282.399539
0.277778 0.011028 0.011111 -136496.220690 -43566.103107 -19516.210457 -212816.454540 -17484.345952 -36924.274482
0.300000 0.011028 0.011111 -87763.506568 -48487.141111 -3147.268946 -176281.222690 -72073.723287 -101552.822490
0.322222 0.011028 0.011111 -151694.968790 -26779.280335 -35104.962010 -191806.070610 -85492.779399 -54323.599398
0.344444 0.011028 0.011111 -111751.578840 20046.132246 10968.394144 -182105.900280 -24739.617410 -65313.884668
0.366667 0.011028 0.011111 -106142.312570 10064.986710 4786.312978 -183325.190440 -16096.122832 -44386.081538
0.388889 0.011028 0.011111 -33658.131627 -16041.728053 -26799.478594 -163861.705920 -28367.340316 -89583.867293
0.011111 0.033083 0.011111 -27074.560539 4041.042374 -20638.315596 -373368.284000 -43075.820040 -145751.902120
0.033333 0.033083 0.011111 -234931.411230 -4394.205713 -3518.403560 -400703.071590 -3360.342325 -107249.594760
0.055556 0.033083 0.011111 -252429.674170 -25147.391989 -49244.594835 -431755.556010 -35551.442617 -137203.462920
0.077778 0.033083 0.011111 -222407.192080 37791.862634 -20781.078356 -405298.005910 -1712.460434 -121664.357510
0.100000 0.033083 0.011111 -253744.415320 -3093.977872 12571.112097 -302183.335860 -10996.445527 -123848.158470
0.122222 0.033083 0.011111 -207547.917630 -2591.203526 -47759.106119 -388471.945530 34171.050117 -31980.969110
0.144444 0.033083 0.011111 -193320.766790 43837.341533 -1434.363477 -287099.105360 -12522.040541 -92904.855940
0.166667 0.033083 0.011111 -225243.384770 -16505.024565 66060.858676 -428612.501950 -40756.959999 -44115.727295
0.188889 0.033083 0.011111 -164280.424700 6060.584644 58806.092026 -377905.907630 -38223.581137 -134674.818900
0.211111 0.033083 0.011111 -226740.315770 94109.649126 21876.825396 -442212.812500 -30013.403057 -97148.496852
0.233333 0.033083 0.011111 -255478.984760 4329.747818 -6170.871997 -346183.910970 78879.454684 -121570.610120
0.255556 0.033083 0.011111 -235005.608850 -6137.907914 -20947.035825 -412066.024120 12685.224405 -84929.399814
0.277778 0.033083 0.011111 -157562.858710 -45769.249405 13671.243668 -282444.383860 5203.793134 -54196.449747
