# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -88187.940277 -1194.316242 13698.529858 -118647.809870 -26843.493705 -57476.997453
0.033333 0.011028 0.011111 -90606.615386 -12228.951090 -10927.615215 -125775.276290 -51614.762918 -46577.044040
0.055556 0.011028 0.011111 -85044.610509 39404.780979 -1267.041394 -127188.758740 -20706.796510 -49236.299743
0.077778 0.011028 0.011111 -115490.411650 3951.596410 936.343830 -115264.570530 -12440.922568 -47835.107939
0.100000 0.011028 0.011111 -107425.774260 3696.184061 -10213.240238 -81478.893974 -62679.697614 -35483.791861
0.122222 0.011028 0.011111 -101755.306770 -10092.612422 -2911.314644 -91366.340732 -30395.977619 -51376.780212
0.144444 0.011028 0.011111 -118517.966970 3193.275930 -4655.580457 -127277.179140 -49876.504385 -65430.821610
0.166667 0.011028 0.011111 -103150.734020 -18191.155201 -8089.976376 -121414.686890 -19775.470835 -62533.838978
0.188889 0.011028 0.011111 -96333.728886 -16686.811078 34854.996473 -113702.324130 -10879.437700 -26956.677906
0.211111 0.011028 0.011111 -97230.028436 -8570.076260 6195.430202 -116431.658230 -26356.930907 -33563.188862
0.233333 0.011028 0.011111 -81221.115070 38385.287429 4186.247814 -136582.499580 -31494.671575 -78551.508782
0.255556 0.011028 0.011111 -115339.886420 13378.623697 -19891.723035 -86311.055778 193.692213 -62271.916513
0.277778 0.011028 0.011111 -99258.137875 -39268.977991 9771.623522 -111706.711030 -36596.186766 -20065.241752
0.300000 0.011028 0.011111 -74608.280664 -20363.633125 13158.204514 -87662.639218 -25700.008392 -54168.249053
0.322222 0.011028 0.011111 -87895.668275 -24072.357522 -22711.852064 -107436.193420 -39116.297789 -33339.428112
0.344444 0.011028 0.011111 -99226.225738 20266.301341 13412.669623 -93419.495744 -49000.218200 -67602.927239
0.366667 0.011028 0.011111 -119745.506810 18757.038075 3683.385507 -115243.223720 -19036.100452 -31133.378796
0.388889 0.011028 0.011111 -42016.348471 -25359.612034 -6124.214796 -109407.758870 -36164.264586 -54031.760010
0.011111 0.033083 0.011111 -55645.753074 -2183.369367 -14352.488572 -207087.540490 -25301.185428 -116960.280030
0.033333 0.033083 0.011111 -211388.579580 8922.960922 -26467.534949 -210127.376090 -8252.300138 -62036.847512
0.055556 0.033083 0.011111 -181941.632470 -14591.124710 -28521.136101 -270652.399730 -21127.063257 -97067.352247
0.077778 0.033083 0.011111 -148239.217110 -5662.520082 -35449.801965 -202845.552510 -3604.864856 -111836.971970
0.100000 0.033083 0.011111 -161897.973830 -47580.185393 -5766.655672 -184689.813910 -5499.630713 -116095.816580
0.122222 0.033083 0.011111 -133701.633410 1434.055815 -47357.598716 -172525.648910 -13890.847447 -43194.387823
0.144444 0.033083 0.011111 -133959.751010 6406.049286 22643.116308 -201459.254610 6052.225865 -92533.637915
0.166667 0.033083 0.011111 -168019.034510 1628.252649 12190.813160 -254813.247320 -10205.053665 -79966.640425
0.188889 0.033083 0.011111 -186184.241280 8056.608439 -13645.762589 -208011.689710 -5415.999879 -82541.594684
0.211111 0.033083 0.011111 -217435.529420 19182.707506 -3862.854101 -264286.808370 -26900.258510 -109104.331620
0.233333 0.033083 0.011111 -221256.850940 -39805.297855 2326.347880 -213943.249800 23568.235971 -100693.008920
0.255556 0.033083 0.011111 -166381.796770 -10352.049961 -9961.181584 -201267.871600 8278.168985 -76531.657810
0.277778 0.033083 0.011111 -134000.310000 -18426.770691 -22093.755373 -154638.337590 16521.718898 -69997.782324
0.300000 0.033083 0.011111 -218986.600020 -4843.650294 -33145.542248 -265446.135600 13658.794234 -93628.263477
0.322222 0.033083 0.011111 -239510.962330 9031.697079 8945.443606 -185532.047880 -10754.614603 -87392.931608
0.344444 0.033083 0.011111 -189260.486510 4308.367962 -9882.287238 -212410.861760 -17689.950749 -98280.915510
0.366667 0.033083 0.011111 -126807.222800 -12811.811867 15431.007042 -196251.704650 -5834.446731 -53552.340099
0.388889 0.033083 0.011111 -86430.744674 16910.335273 16232.377977 -233720.578240 4611.710887 -106653.399340
0.011111 0.055139 0.011111 -99994.755385 -10593.405303 32266.199202 -229732.124210 52873.571380 -125509.244810
0.033333 0.055139 0.011111 -145581.122090 -613.756791 15203.495197 -157913.895520 18790.448301 -29386.490559
0.055556 0.055139 0.011111 -169238.869500 -13545.468785 2319.285134 -241863.711250 -31250.589216 -62882.206920
0.077778 0.055139 0.011111 -161097.450120 10790.353629 -29299.498063 -226457.807280 4119.401568 -71494.511427
0.100000 0.055139 0.011111 -105754.629890 -17556.255332 -33550.322000 -202971.339600 20005.817780 -133264.956720
0.122222 0.055139 0.011111 -118300.189860 18505.735543 31735.559932 -185700.721000 -6855.834897 -80127.687022
0.144444 0.055139 0.011111 -165741.237350 1130.252519 -54166.568720 -203372.265870 69525.583992 -73887.808518
0.166667 0.055139 0.011111 -149882.784490 20082.658220 -28628.602810 -222000.483310 -36506.828302 -124251.457410
0.188889 0.055139 0.011111 -155070.232360 -9393.060431 43370.137855 -213628.469800 4041.228273 -104897.901270
0.211111 0.055139 0.011111 -140954.134190 -225.850957 2674.289002 -189374.854590 -13538.179915 -30646.034643
0.233333 0.055139 0.011111 -129898.022660 -27218.263843 -20148.941077 -159890.739500 47688.622798 -112788.339750
0.255556 0.055139 0.011111 -203860.710510 -47125.703018 29542.140476 -228865.606670 -19930.812272 -91393.645028
0.277778 0.055139 0.011111 -186647.698970 -18642.745703 -2657.227494 -232427.456270 17240.843915 -112288.981100
0.300000 0.055139 0.011111 -176484.187570 14983.917660 34786.297199 -160751.023350 -16570.375954 -67385.359034
0.322222 0.055139 0.011111 -157879.076130 18480.104521 14954.120313 -175704.290950 17134.668387 -90799.830892
0.344444 0.055139 0.011111 -149477.633920 -18769.785076 778.936594 -218121.303860 -3889.697384 -100138.107440
0.366667 0.055139 0.011111 -175327.450940 -14614.228416 30233.805614 -251575.662630 -2156.919290 -62358.487579
0.388889 0.055139 0.011111 -115353.134280 4717.089503 -21573.656672 -207343.557810 -17291.978949 -83797.686832
