# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -36187.612193 14317.278677 2702.696567 -75244.579007 -10715.293249 -46375.841206
0.033333 0.011028 0.011111 -78945.605444 8104.378149 16731.525603 -91776.983009 -19794.722422 -53340.103975
0.055556 0.011028 0.011111 -89499.482986 -9387.674086 -10213.649740 -122690.383330 -18582.567137 -52896.737496
0.077778 0.011028 0.011111 -81139.724838 -13602.974658 4602.602928 -82149.272656 -28496.919759 -14139.529397
0.100000 0.011028 0.011111 -116018.117840 -347.529374 -2853.125380 -63935.885530 -49007.543725 -25827.570399
0.122222 0.011028 0.011111 -91902.902304 11160.726897 -13323.421034 -96837.480767 -14017.339204 -48906.426379
0.144444 0.011028 0.011111 -81924.714706 9001.978363 10894.674711 -99747.209103 -41819.626280 -48771.933743
0.166667 0.011028 0.011111 -83859.707847 -10293.000972 3981.569879 -79839.456323 -16095.129604 -26076.422649
0.188889 0.011028 0.011111 -67912.420517 13433.667198 28165.152825 -86186.865972 -9942.376113 -49639.570385
0.211111 0.011028 0.011111 -71337.524413 -10334.417987 -418.848224 -91535.621321 -27846.995805 -16537.996630
0.233333 0.011028 0.011111 -77755.263480 11674.429043 7453.476068 -112913.262000 2971.561716 -56383.354551
0.255556 0.011028 0.011111 -68226.066794 13949.129343 -12720.769303 -70506.466480 16355.644085 -44287.829572
0.277778 0.011028 0.011111 -89475.907938 -23592.113635 -7193.416740 -109469.218810 8471.211277 -32556.679632
0.300000 0.011028 0.011111 -53479.775362 -17549.680599 -25623.256687 -80543.759371 -26136.871619 -48806.296941
0.322222 0.011028 0.011111 -83418.138288 5204.489497 -17458.548320 -54237.755643 -21984.176197 -42097.106815
0.344444 0.011028 0.011111 -59842.906673 18259.601617 -22851.785267 -81098.508633 -20194.433058 -42046.917131
0.366667 0.011028 0.011111 -55138.487527 8564.633755 7563.336094 -70838.690848 -3516.435864 -21073.001457
0.388889 0.011028 0.011111 -19923.983225 -15713.876147 -4564.335401 -84737.181791 -23359.427936 -51209.892658
0.011111 0.033083 0.011111 -57707.330348 -9687.868738 -11308.504831 -139315.993220 -26280.310796 -82824.668385
0.033333 0.033083 0.011111 -84955.370572 3885.625190 -35424.752704 -158561.752820 25825.479074 -25176.179057
0.055556 0.033083 0.011111 -98850.062597 657.565568 -1362.799165 -164028.263270 -33411.102507 -46105.131108
0.077778 0.033083 0.011111 -104684.710430 10262.969025 -2354.754680 -190391.216060 -20593.495350 -60384.994874
0.100000 0.033083 0.011111 -69148.799427 -17259.737795 -693.269901 -155183.490450 3069.125294 -69784.415658
0.122222 0.033083 0.011111 -103644.244320 214.309638 -33399.600742 -171340.121110 -20219.536323 -4679.710477
0.144444 0.033083 0.011111 -95002.679229 27947.562892 -22527.659684 -112576.971230 -36920.865336 -35644.270514
0.166667 0.033083 0.011111 -70662.538157 12912.780144 19754.399561 -192420.300590 -3571.951688 -29397.707897
0.188889 0.033083 0.011111 -113512.036970 -11116.710481 121.550289 -159727.494100 7564.700185 -62292.146665
0.211111 0.033083 0.011111 -112094.723050 35613.821092 24225.104901 -198303.697330 -19563.463323 -58495.135613
0.233333 0.033083 0.011111 -154956.067330 -21014.704865 6168.237650 -184551.278790 34273.377523 -34636.489378
0.255556 0.033083 0.011111 -152037.775450 -7887.097241 6637.172249 -203653.591700 -6660.191079 -55291.717316
0.277778 0.033083 0.011111 -97333.231115 -1081.476411 2421.513520 -122462.384900 16490.734877 -16121.392537
0.300000 0.033083 0.011111 -185585.010260 -4214.573940 1434.083456 -197028.912110 7590.604870 -61923.474774
0.322222 0.033083 0.011111 -109342.240540 -2286.657552 -7930.521936 -117295.464740 121.246226 -34894.157684
0.344444 0.033083 0.011111 -84510.785772 -17241.332128 10709.623651 -129817.234560 -3482.857482 -43812.756701
0.366667 0.033083 0.011111 -87864.875174 6139.334980 -19960.293826 -175523.900700 -19626.187198 -10334.427195
0.388889 0.033083 0.011111 -70218.726496 11225.372096 -1752.646113 -148680.384610 -5713.213048 -48476.179217
0.011111 0.055139 0.011111 -53801.790651 -547.511586 24047.658326 -165430.411670 8857.873951 -51776.861204
0.033333 0.055139 0.011111 -109567.330580 19530.869159 -7694.317723 -120034.885280 8218.465666 -35160.524215
0.055556 0.055139 0.011111 -79309.555004 5014.543392 -11246.538243 -181704.720290 -42469.760288 -30676.545652
0.077778 0.055139 0.011111 -81909.543447 -3107.745311 -16407.065359 -212831.574130 2544.411264 -58912.855431
0.100000 0.055139 0.011111 -85958.821099 -2265.875241 13073.994590 -164657.820640 48876.266979 -53539.805255
0.122222 0.055139 0.011111 -95764.321518 14229.554158 31328.670306 -208973.533330 327.325323 -62967.904652
0.144444 0.055139 0.011111 -125505.311890 -5343.831721 -29117.591541 -157667.713800 -31592.057961 -67058.692629
0.166667 0.055139 0.011111 -93002.242124 21973.479518 -19766.626880 -111916.635360 1250.045067 -49897.696674
0.188889 0.055139 0.011111 -109823.455980 -15161.324905 7912.939226 -181694.307660 24368.040751 -35203.598427
0.211111 0.055139 0.011111 -100830.518880 5572.432096 16551.386303 -172835.135080 11854.455766 -66007.422654
0.233333 0.055139 0.011111 -71335.494524 -14969.346005 6021.240099 -163632.250090 37920.754925 -68132.842329
0.255556 0.055139 0.011111 -104955.838240 -2110.764825 7792.899336 -185917.414640 -21137.959253 -58511.804114
0.277778 0.055139 0.011111 -128203.142890 25349.196969 13579.449921 -228980.264530 -42236.126462 -97188.622993
0.300000 0.055139 0.011111 -79100.929688 -6995.853257 18130.681145 -129696.385650 21180.129899 -9022.556236
0.322222 0.055139 0.011111 -118644.812920 -9145.095747 -20420.404610 -130628.459890 -15436.166668 -40392.002028
0.344444 0.055139 0.011111 -97955.050383 -21486.402872 -3225.382642 -150429.946600 17821.325747 -60155.176183
0.366667 0.055139 0.011111 -97428.887020 6241.908371 20981.632173 -226973.741470 -6468.903759 -66132.371492
0.388889 0.055139 0.011111 -85473.802108 -4421.598766 -1258.034416 -146711.468270 -5473.489026 -65669.135226
0.011111 0.077194 0.011111 -40623.895328 11770.614544 -8953.832038 -158970.102990 -1800.161376 -46439.799894
0.033333 0.077194 0.011111 -110368.083890 -14872.266810 486.959455 -121664.945790 -15061.647003 -41701.398244
0.055556 0.077194 0.011111 -97266.243249 -6551.528082 8645.897078 -248110.580980 8929.870391 -63888.509470
0.077778 0.077194 0.011111 -74835.038440 -25175.082312 8627.316149 -189802.069260 7317.017252 -39861.718755
0.100000 0.077194 0.011111 -71619.848948 10363.677536 7285.171287 -207495.057890 -3974.494718 -85093.109726
0.122222 0.077194 0.011111 -110305.127230 26433.936824 -2443.332301 -176383.272610 29764.397282 -24775.717010
0.144444 0.077194 0.011111 -105001.697590 -16751.825751 -27296.844720 -169926.205930 -28927.812033 -106844.099100
0.166667 0.077194 0.011111 -112151.338600 -3588.470682 18276.535671 -128805.057300 1505.601796 -41632.348153
0.188889 0.077194 0.011111 -109872.141330 -2829.549461 -5381.039347 -171316.743140 6881.989009 -51406.651334
0.211111 0.077194 0.011111 -83856.403558 6849.711132 -13347.853119 -172495.805120 41720.260882 -44523.950364
0.233333 0.077194 0.011111 -105668.327510 10212.176951 35265.295711 -225590.112040 12322.142835 -60331.372760
0.255556 0.077194 0.011111 -99771.630231 4152.980847 32846.482353 -190391.468910 3272.797140 -29678.769472
0.277778 0.077194 0.011111 -103400.729490 -37029.230323 -11942.979978 -223363.294430 -22344.585220 -58493.479819
0.300000 0.077194 0.011111 -69948.899011 26383.927316 -26025.863061 -115818.864700 9325.506172 -33078.621082
0.322222 0.077194 0.011111 -105870.478750 3873.275816 -30389.321044 -144783.200610 -10754.792980 -53023.445114
0.344444 0.077194 0.011111 -154281.320560 18106.034404 -22030.229281 -214829.293420 59043.510150 -62103.281601
