# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -77863.453944 -7436.082714 14700.805208 -181787.819730 -37400.458518 -88791.973070
0.033333 0.011028 0.011111 -111764.424840 3849.699996 11061.395364 -159378.813110 -51436.498165 -53007.790238
0.055556 0.011028 0.011111 -117710.825270 8327.144819 -14602.626215 -208865.866540 -10948.396760 -33199.967351
0.077778 0.011028 0.011111 -136397.520350 13.340349 11502.967792 -142357.917630 -11562.118194 -43524.704660
0.100000 0.011028 0.011111 -151147.567830 14026.576561 -7644.688743 -132605.298460 -97262.382501 -27336.224211
0.122222 0.011028 0.011111 -131924.410220 -1445.023556 -14683.262425 -167490.054360 -17454.670121 -78154.067458
0.144444 0.011028 0.011111 -132670.404240 -1662.407918 1926.243508 -169011.837870 -72897.593316 -67149.662323
0.166667 0.011028 0.011111 -101929.394580 -10605.162287 10615.534245 -164036.913610 -7779.390749 -31914.464260
0.188889 0.011028 0.011111 -97037.842045 -11359.149932 21501.309649 -160534.204300 -60075.413503 -49931.102441
0.211111 0.011028 0.011111 -115739.864830 -11892.075931 -18251.534894 -187261.086200 -61322.094986 -27973.378322
0.233333 0.011028 0.011111 -103161.910660 11395.959326 3920.643735 -165322.265910 6512.465096 -77012.829593
0.255556 0.011028 0.011111 -129676.266710 13726.889357 -19265.813750 -150101.467040 8672.454210 -71565.972211
0.277778 0.011028 0.011111 -108961.232880 -36648.771021 -8214.443687 -175248.118940 -10216.097944 -43186.546649
0.300000 0.011028 0.011111 -78005.506713 -46263.782472 1154.225502 -150754.823350 -55488.743666 -91532.947088
0.322222 0.011028 0.011111 -133408.913000 -12863.228644 -33484.392148 -141761.028340 -57299.812349 -47717.968813
0.344444 0.011028 0.011111 -110588.937310 11440.815559 2313.788035 -146725.922830 -38548.316744 -62818.066158
0.366667 0.011028 0.011111 -84804.568043 -5085.979840 18874.207811 -149571.687460 -37684.745235 -27479.468380
0.388889 0.011028 0.011111 -46580.011991 -30312.080992 -20151.279206 -135891.081770 -39657.106680 -66353.454465
0.011111 0.033083 0.011111 -32553.971286 6521.086243 17568.029910 -325355.932310 -44412.312619 -126482.613580
0.033333 0.033083 0.011111 -147119.405270 13922.075618 1021.605226 -267592.368340 14196.588586 -76318.433560
0.055556 0.033083 0.011111 -215209.927160 2397.623282 -26193.727807 -334819.897380 -33609.537408 -123064.892090
0.077778 0.033083 0.011111 -219035.155290 44675.516486 -34743.118580 -313488.263730 -2630.630146 -73548.249187
0.100000 0.033083 0.011111 -168751.515600 -20068.324240 17036.894723 -251784.776270 -433.716988 -104834.295240
0.122222 0.033083 0.011111 -173800.574570 -12718.461968 -14923.103535 -268381.678440 28489.945079 3585.513298
0.144444 0.033083 0.011111 -177436.160050 26179.834197 14263.315879 -268898.724340 -8075.523523 -86395.835826
0.166667 0.033083 0.011111 -133292.389370 -2496.939076 46167.706622 -344759.067790 -22856.545467 -40099.541480
0.188889 0.033083 0.011111 -154107.717610 -8898.886592 35641.853246 -299600.011110 -27533.284190 -107324.303820
0.211111 0.033083 0.011111 -221736.648410 58343.597096 19489.402544 -394552.386100 -30398.405354 -102948.510090
0.233333 0.033083 0.011111 -265939.332860 -22955.091219 3364.878668 -322508.978740 104993.663340 -69046.449035
0.255556 0.033083 0.011111 -195520.664330 -1176.096191 -25176.550114 -327082.268620 -10605.306497 -89003.274525
