# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -6015.854382 -924.122142 -1305.067655 -6506.315445 -2336.536703 -8155.132983
0.033333 0.011028 0.011111 -14575.613810 -1885.522935 -2732.557037 -7805.057084 526.546509 -5722.142808
0.055556 0.011028 0.011111 -12980.720445 792.931661 1732.150582 -11755.858211 1074.995090 -5726.140557
0.077778 0.011028 0.011111 -17797.142035 -694.180934 4436.075867 -8493.762418 -2421.096820 -7859.682550
0.100000 0.011028 0.011111 -19861.670318 912.854443 -4003.531491 -14413.777219 -3570.741532 -12353.137353
0.122222 0.011028 0.011111 -16849.901681 -809.832211 -907.957976 -7483.611676 -2121.278930 -8928.810976
0.144444 0.011028 0.011111 -19070.722745 1328.989524 1708.328464 -7789.757660 -1285.627039 -9572.768728
0.166667 0.011028 0.011111 -20204.764746 -4075.549507 -1004.251914 -5814.637782 -2280.762246 -8527.107157
0.188889 0.011028 0.011111 -21396.839068 3039.256087 4474.147295 -13856.708610 -1671.202005 -10696.008295
0.211111 0.011028 0.011111 -22795.543537 2439.343794 1200.014735 -12467.382690 -2196.324570 -9006.140913
0.233333 0.011028 0.011111 -28196.858092 2967.830502 617.540520 -14760.886222 -1845.448086 -11110.659289
0.255556 0.011028 0.011111 -15112.403799 4388.348030 -1243.698939 -8919.852785 -744.231145 -7478.972264
0.277778 0.011028 0.011111 -23461.865601 -1239.928439 3392.866896 -12155.498886 -2250.432562 -6973.768163
0.300000 0.011028 0.011111 -23224.332910 -6307.243312 -3869.509260 -12183.354861 589.897526 -11348.900104
0.322222 0.011028 0.011111 -24973.224656 -83.322083 -1393.385499 -3651.016596 -3699.443087 -17099.379479
0.344444 0.011028 0.011111 -23293.945764 3372.776270 4538.384534 -10212.154214 1441.898021 -13527.375685
0.366667 0.011028 0.011111 -25006.940521 1618.217065 -1884.634995 -7426.801894 -367.432710 -7917.496553
0.388889 0.011028 0.011111 -6341.222123 -3266.327311 -777.316816 -13092.650752 2092.709677 -8750.018088
0.011111 0.033083 0.011111 -10086.454706 -4671.432484 1589.648424 -16736.633594 2071.303241 -15881.788536
0.033333 0.033083 0.011111 -27394.648999 4043.861373 -2438.568751 -17618.256545 297.672366 -11060.561919
0.055556 0.033083 0.011111 -19123.635436 2149.437209 1119.374125 -15606.473671 2561.254899 -12338.325459
0.077778 0.033083 0.011111 -18093.867525 888.499072 -732.252732 -21762.622716 -560.709531 -18535.123742
0.100000 0.033083 0.011111 -19918.605595 -1369.547267 3530.994796 -29133.618418 3147.515225 -15654.372571
