# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -50656.901159 -5303.150278 8009.808993 -121045.993210 -12748.103808 -65200.526227
0.033333 0.011028 0.011111 -102248.691950 -6099.143434 12122.050502 -123637.432700 -25701.077185 -43814.910216
0.055556 0.011028 0.011111 -109477.096000 6625.003902 -17818.488847 -169298.843760 -37843.344208 -28197.048764
0.077778 0.011028 0.011111 -103121.920950 -5527.008457 -21809.509078 -110977.541070 -36524.297118 -16642.521103
0.100000 0.011028 0.011111 -136276.691290 3691.251708 -15813.491567 -98985.314700 -59422.328028 -29047.565775
0.122222 0.011028 0.011111 -106716.697890 -4235.372138 -17035.677637 -128018.079510 -23098.127374 -64099.193277
0.144444 0.011028 0.011111 -84315.819107 10062.321375 20546.129389 -129706.609450 -42182.632566 -50097.797956
0.166667 0.011028 0.011111 -80827.644821 -4923.518414 12188.744816 -119270.093680 -19345.196773 -35392.923913
0.188889 0.011028 0.011111 -71805.370234 -3796.832138 35398.179550 -117320.421230 -20736.309838 -47130.923672
0.211111 0.011028 0.011111 -86718.415359 -15807.114211 -1852.144057 -136650.253250 -54902.320229 -15238.378796
0.233333 0.011028 0.011111 -83692.478070 12005.043745 7997.910521 -142551.364830 -213.214933 -64603.280733
0.255556 0.011028 0.011111 -95543.280410 13155.569073 -15041.603736 -104442.865260 17338.923785 -41294.931110
0.277778 0.011028 0.011111 -95986.928774 -39819.685977 1266.825173 -144522.736050 -11346.131999 -55034.601756
0.300000 0.011028 0.011111 -59828.338498 -32427.578517 11794.291331 -92993.997130 -23505.910171 -53063.802972
0.322222 0.011028 0.011111 -122814.841620 4128.659858 -12705.288486 -109658.490350 -37570.676728 -50547.748830
0.344444 0.011028 0.011111 -88752.884378 4629.393465 7579.350061 -111686.697980 -12831.424531 -54696.083720
0.366667 0.011028 0.011111 -83419.255460 -5862.595881 29265.308167 -116490.907700 -37375.598553 -18722.948913
0.388889 0.011028 0.011111 -37425.920042 -26666.076736 -15567.629777 -101687.343070 -25176.986047 -58190.719116
0.011111 0.033083 0.011111 -49150.370045 -5329.042222 1411.763705 -202307.702770 -18092.328911 -102507.248180
0.033333 0.033083 0.011111 -106293.410520 16950.551173 5454.479275 -203093.795690 24184.842796 -56619.636388
0.055556 0.033083 0.011111 -156039.514990 10701.034635 4697.557268 -250473.445950 -38772.242117 -86745.603731
0.077778 0.033083 0.011111 -135424.790480 8885.774583 -2211.002233 -240226.271120 -19905.561456 -87353.020313
0.100000 0.033083 0.011111 -96928.155186 -45518.517694 13930.400222 -198943.954060 5924.370058 -78174.753708
0.122222 0.033083 0.011111 -141784.387150 2943.210952 -41962.001577 -210192.315050 -29434.442663 5271.599164
0.144444 0.033083 0.011111 -137136.061650 11083.509797 11831.114264 -183774.880490 -36144.657499 -55276.080113
0.166667 0.033083 0.011111 -103502.552240 -4784.652668 34513.680615 -274251.243520 15902.225631 -49045.540655
0.188889 0.033083 0.011111 -150752.949490 1449.902189 1912.810188 -207657.842880 3215.737706 -74747.243813
0.211111 0.033083 0.011111 -153715.882360 48484.835930 30612.807456 -284615.617620 -71763.761569 -68850.975489
0.233333 0.033083 0.011111 -211339.332350 -5912.202501 -1684.241122 -244923.456310 43673.106044 -61039.070349
0.255556 0.033083 0.011111 -192829.805740 -3471.770147 13576.460037 -264665.264900 -30855.563697 -56295.573724
0.277778 0.033083 0.011111 -104217.599760 -19276.507014 3378.153309 -168550.761340 6000.173692 -14620.601268
0.300000 0.033083 0.011111 -197079.584320 1920.212853 -28414.222844 -274226.873140 16610.132206 -68532.799283
0.322222 0.033083 0.011111 -131188.758260 -3567.304821 -8314.241834 -186563.890940 -6386.811426 -42395.097113
0.344444 0.033083 0.011111 -122286.568320 -1899.730585 23764.757300 -178654.705780 -3684.078103 -73335.184687
0.366667 0.033083 0.011111 -144840.282520 -2117.267174 -39562.518042 -238958.681370 36.605893 -7449.697838
0.388889 0.033083 0.011111 -85419.101487 10503.107278 -14528.344267 -195116.143670 -19999.931464 -79863.334385
0.011111 0.055139 0.011111 -74323.357886 -11964.118106 38177.031463 -245420.862800 34643.603473 -72369.553185
0.033333 0.055139 0.011111 -146153.191820 20498.642243 10042.208599 -156698.452600 -334.454455 -7179.402538
