# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -5370.089119 -336.167378 -1052.451111 -6347.395968 -4447.925786 -6960.501347
0.033333 0.011028 0.011111 -15264.142972 -1882.758226 -2827.847181 -8222.854583 256.768600 -6387.465061
0.055556 0.011028 0.011111 -16940.578169 -2200.170125 2204.805825 -9257.404222 892.004599 -7862.591774
0.077778 0.011028 0.011111 -20512.352704 -1292.118675 4717.755849 -9866.319302 -2610.311700 -9302.416288
0.100000 0.011028 0.011111 -19781.640571 4076.368901 -4301.998138 -8376.852316 -1625.374149 -12867.884967
0.122222 0.011028 0.011111 -14763.979373 -161.445467 1717.819090 -6765.931697 -1084.186999 -11726.201287
0.144444 0.011028 0.011111 -23079.151172 -165.035566 2393.647899 -9676.830863 -94.050879 -11891.014184
0.166667 0.011028 0.011111 -21930.556321 -958.895544 -305.436989 -6480.417796 -1345.255601 -10132.168928
0.188889 0.011028 0.011111 -23683.910323 2552.982417 1484.301267 -16106.465517 -5015.485148 -5508.744017
0.211111 0.011028 0.011111 -27061.218558 1605.764371 1224.559933 -14439.041307 -4694.538083 -11548.586310
0.233333 0.011028 0.011111 -30053.163919 5119.597199 782.599695 -12939.934428 -4740.826443 -11488.459405
0.255556 0.011028 0.011111 -20340.097001 7872.038642 -138.261328 -7492.810724 500.586289 -9469.371675
0.277778 0.011028 0.011111 -27473.687663 -127.049521 2591.892503 -13838.098245 -3801.056953 -6093.912085
0.300000 0.011028 0.011111 -23403.965376 -2078.722692 -8034.560779 -11937.279130 -3948.403948 -11650.796433
0.322222 0.011028 0.011111 -23007.523338 4842.929708 -5069.065078 -5765.462319 -5271.952848 -20487.862159
0.344444 0.011028 0.011111 -25471.813037 2264.666608 4711.383598 -11342.949101 1021.387367 -12394.146094
0.366667 0.011028 0.011111 -27858.385924 315.906080 -502.778320 -6841.167115 781.671158 -5758.892050
0.388889 0.011028 0.011111 -9923.452343 -2012.556209 1358.905510 -13953.723559 2885.408216 -13018.563385
0.011111 0.033083 0.011111 -11970.987092 -4944.103518 722.061408 -18984.765048 -1605.353140 -18797.071460
0.033333 0.033083 0.011111 -28011.279598 3895.159914 -3425.159843 -20057.044920 -401.687304 -12595.418744
0.055556 0.033083 0.011111 -18704.215040 -316.283175 -3362.395478 -11486.949830 5612.780638 -9590.684372
0.077778 0.033083 0.011111 -22501.729167 1648.207375 -4273.930547 -24278.919052 -441.721774 -16360.356282
0.100000 0.033083 0.011111 -25991.613790 -696.696145 4016.474510 -28628.401099 4372.352974 -20274.202894
0.122222 0.033083 0.011111 -19209.270400 1363.719217 -6407.388135 -18757.121375 3943.044916 -8649.436191
0.144444 0.033083 0.011111 -18473.847836 -1564.272145 -8166.470355 -13850.954496 -6851.201576 -10840.685722
0.166667 0.033083 0.011111 -22680.634986 3110.766418 -2648.108353 -22236.615429 1166.210914 -18459.188124
0.188889 0.033083 0.011111 -27839.655958 -796.054918 548.962975 -25209.668850 -5638.597244 -22883.645337
0.211111 0.033083 0.011111 -27669.509910 3526.940432 1010.264097 -22165.401836 -7341.240145 -8373.295586
