# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -29396.161489 4174.232156 -9181.970434 -37678.627356 -13315.181200 -11950.053455
0.033333 0.011028 0.011111 -48966.532637 2368.793885 9160.060189 -35653.641143 4138.742130 -31795.036923
0.055556 0.011028 0.011111 -47156.103662 -3236.058215 -3168.270618 -53955.175187 -4736.133838 -17747.861139
0.077778 0.011028 0.011111 -49845.399535 -7002.967006 -1421.433367 -41292.349384 -14728.146529 -27305.090598
0.100000 0.011028 0.011111 -59046.585362 1836.558475 -8400.110542 -37695.942589 -12060.996974 -19815.796787
0.122222 0.011028 0.011111 -43685.972527 4470.993041 -8996.533075 -44708.013787 -1075.322251 -29318.811682
0.144444 0.011028 0.011111 -53873.913864 6590.265359 -6561.079707 -46685.018370 -11640.208435 -28144.625553
0.166667 0.011028 0.011111 -50095.185507 -2698.609210 -1153.690413 -35027.850467 -13113.261229 -18993.941070
0.188889 0.011028 0.011111 -48749.447225 8515.597188 10814.089188 -45056.553390 -617.330578 -33969.488282
0.211111 0.011028 0.011111 -50377.679695 -1060.790368 1042.869628 -42365.135617 -10682.474857 -15581.624808
0.233333 0.011028 0.011111 -66769.664293 9274.597823 5558.130534 -52764.981707 2247.862315 -31306.589671
0.255556 0.011028 0.011111 -37264.672004 10310.589088 -8910.212803 -28085.995658 -2616.037394 -22924.788578
0.277778 0.011028 0.011111 -59195.811253 -9355.660988 -7992.964236 -49926.007121 -13706.274221 -9401.236766
0.300000 0.011028 0.011111 -41581.851498 -8719.663783 -8630.768669 -43133.994197 -7083.568075 -26985.804087
0.322222 0.011028 0.011111 -43968.872532 10852.533616 -15333.142126 -9553.428801 -14058.715446 -37346.917691
0.344444 0.011028 0.011111 -51247.099084 7308.839574 -13353.281060 -38320.532491 -770.576825 -39341.116821
0.366667 0.011028 0.011111 -46935.183864 2192.454736 -3343.431995 -37369.848890 -3575.724272 -8520.996055
0.388889 0.011028 0.011111 -10227.969584 -7004.776580 -5807.857319 -44706.011173 -1503.176189 -30978.238582
0.011111 0.033083 0.011111 -21183.418717 -6887.165923 5145.820827 -70205.634320 -15996.093514 -52658.979660
0.033333 0.033083 0.011111 -63202.345123 -1680.941611 -27450.296176 -70186.728387 11917.316018 -16165.447693
0.055556 0.033083 0.011111 -58434.921203 -2078.716387 -7843.931984 -76407.496898 -1558.079883 -27677.698241
0.077778 0.033083 0.011111 -59332.099899 2736.214023 -1685.337194 -91146.681301 -2502.323801 -42503.275455
0.100000 0.033083 0.011111 -40884.588443 -4906.927662 -1666.650035 -74729.629626 10530.055228 -33812.008815
0.122222 0.033083 0.011111 -62284.154740 -2219.720753 -19135.653804 -103273.767120 -9657.573841 -12279.989761
0.144444 0.033083 0.011111 -33372.155145 7365.537857 -514.001640 -46260.081165 -22018.026591 -18292.817179
0.166667 0.033083 0.011111 -45739.475797 5546.770693 355.806800 -91145.227333 -8939.378458 -28793.370720
0.188889 0.033083 0.011111 -56249.062311 -8646.537062 -1171.118490 -91747.681885 4350.835508 -25342.418133
0.211111 0.033083 0.011111 -50024.904647 17142.374674 -386.122114 -83306.686018 -21051.887954 -14700.574784
0.233333 0.033083 0.011111 -59677.264538 -11040.660491 -1474.426670 -77785.685866 12263.755282 -34459.833552
0.255556 0.033083 0.011111 -83056.925456 -7553.567294 1401.427727 -96678.424436 -10016.775813 -42571.691302
0.277778 0.033083 0.011111 -54667.204733 3396.965142 2082.224864 -57524.459080 -3335.988566 -36235.318347
0.300000 0.033083 0.011111 -88409.298462 -5787.940509 -773.137823 -103848.726900 1948.592177 -25275.033069
0.322222 0.033083 0.011111 -59061.575082 -2186.187982 -2096.550066 -52515.732467 4954.720697 -22500.496230
0.344444 0.033083 0.011111 -40564.486464 3381.856171 11542.579834 -45310.588283 5347.039230 -21671.235290
0.366667 0.033083 0.011111 -46184.901146 7652.715438 2485.737735 -79882.166477 -12112.865342 -9060.088115
0.388889 0.033083 0.011111 -38513.124086 4292.965120 -8202.920819 -80400.208490 -519.497670 -20149.709533
0.011111 0.055139 0.011111 -28399.006060 -1758.469593 7581.508619 -95168.723433 14337.618696 -33291.213467
0.033333 0.055139 0.011111 -36692.735690 12680.146936 5327.656226 -52554.053592 11214.151595 -5174.721992
