# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -21172.500967 -748.165148 1620.052171 -29215.685918 -9913.590660 -35407.452454
0.033333 0.011028 0.011111 -61988.372698 -10334.476213 -11361.294200 -42430.055952 -2567.765804 -41364.976330
0.055556 0.011028 0.011111 -53026.115239 24132.102946 -2840.406979 -47293.528342 -16879.721041 -30971.170163
0.077778 0.011028 0.011111 -70375.458555 -213.757309 -5777.481904 -44557.130084 -8429.417350 -38215.335534
0.100000 0.011028 0.011111 -54960.460568 2850.874494 -18375.221068 -33657.507584 -24793.019360 -31356.221215
0.122222 0.011028 0.011111 -50916.238780 -624.787121 -5935.421900 -25595.494730 -5632.604198 -53354.639825
0.144444 0.011028 0.011111 -82649.271084 -2809.597969 205.114519 -30160.058289 -2801.195273 -41097.201929
0.166667 0.011028 0.011111 -91850.051381 -17662.892474 -15942.632323 -20158.899739 -6657.769860 -50468.014701
0.188889 0.011028 0.011111 -108270.576870 -6745.489989 9006.322394 -56290.199079 -19199.917509 -37567.378790
0.211111 0.011028 0.011111 -81768.335166 -7442.393520 4634.659022 -44406.920439 -9509.365700 -15343.721855
0.233333 0.011028 0.011111 -78679.698658 7857.662820 27543.819460 -41017.516625 -4265.506235 -45833.109035
0.255556 0.011028 0.011111 -56704.317274 11185.385109 7311.563521 -23666.254362 7238.810669 -47237.399955
0.277778 0.011028 0.011111 -71776.424511 844.651507 6055.983212 -32528.655990 -6202.368353 -33742.679533
0.300000 0.011028 0.011111 -74151.476864 -9275.455822 -8072.741074 -36518.720067 1201.847566 -43886.532539
0.322222 0.011028 0.011111 -75771.560470 -16755.711548 4851.573467 -39363.149640 -34176.600244 -35338.953067
0.344444 0.011028 0.011111 -90964.357178 -8023.771456 -8756.806191 -30873.634878 -4584.283103 -51844.317776
0.366667 0.011028 0.011111 -74554.689918 -1711.854402 4629.316239 -34796.341189 1051.966523 -30203.255851
0.388889 0.011028 0.011111 -23070.866907 3385.076206 10660.007442 -41755.872721 -11622.080370 -37500.692610
0.011111 0.033083 0.011111 -61501.442737 -8919.306119 -718.975133 -63985.061577 -8727.107163 -67537.210731
0.033333 0.033083 0.011111 -87937.184355 22419.871943 -15451.980373 -62751.717948 -5922.989506 -20631.361132
0.055556 0.033083 0.011111 -80300.809612 2171.062591 -8600.625352 -67253.258563 14695.624596 -56506.847681
0.077778 0.033083 0.011111 -62431.946748 12212.049940 -20901.340199 -72414.667207 -5523.376512 -60909.262155
0.100000 0.033083 0.011111 -96265.795297 -7295.217813 3778.351546 -105606.516120 1067.692301 -84037.661858
0.122222 0.033083 0.011111 -105305.697620 13448.499133 -7314.981797 -59154.645752 -1672.860338 -36471.856834
0.144444 0.033083 0.011111 -56826.783248 -4709.534252 4214.891068 -57184.519179 -2151.330405 -34326.280501
0.166667 0.033083 0.011111 -67939.606525 21360.005822 11544.528312 -71921.929484 11220.167374 -69428.051474
0.188889 0.033083 0.011111 -83295.170257 4490.556979 8593.070042 -92667.176065 -1329.974294 -57345.439685
0.211111 0.033083 0.011111 -131824.567660 3530.467219 -498.381274 -75869.719105 -14062.784125 -42644.037253
0.233333 0.033083 0.011111 -165735.685440 -14461.844054 -20687.714160 -83724.073296 13293.226254 -79976.479296
0.255556 0.033083 0.011111 -120041.271720 -18676.392088 -37339.940378 -87689.572847 14946.213675 -54711.016272
0.277778 0.033083 0.011111 -83456.573507 5579.485980 2769.009390 -41362.127097 14126.815661 -45637.952845
0.300000 0.033083 0.011111 -139386.530790 -12264.549140 -8657.511220 -94801.102801 -7935.146572 -64263.425369
0.322222 0.033083 0.011111 -110017.583180 2531.152042 -9399.534923 -60816.581526 -11609.464114 -49393.407134
0.344444 0.033083 0.011111 -71057.500798 9372.802064 792.641665 -62024.845244 10022.499495 -57392.536392
0.366667 0.033083 0.011111 -75961.717351 6776.483958 -15275.792320 -60353.231759 2188.430649 -45044.274106
0.388889 0.033083 0.011111 -54535.506884 2881.379951 2770.068622 -95419.712022 5507.889530 -70317.679202
0.011111 0.055139 0.011111 -36637.342989 676.766253 5469.438588 -84611.771835 2803.841319 -58942.954777
0.033333 0.055139 0.011111 -79360.285565 22685.887360 17616.780892 -75137.330424 27775.510758 -50118.805815
0.055556 0.055139 0.011111 -73736.221947 2762.673867 9311.239405 -60928.620096 5348.606205 -60540.511259
0.077778 0.055139 0.011111 -86512.281998 -3796.159219 9176.584671 -76559.376357 -5782.218617 -28427.317762
0.100000 0.055139 0.011111 -68399.576189 -712.282276 -13465.019093 -78757.417936 -12947.261208 -71742.744777
0.122222 0.055139 0.011111 -64661.995683 13385.649093 -1067.316812 -42072.050627 -18009.139845 -19491.477854
0.144444 0.055139 0.011111 -104685.531420 19211.518360 -26403.863737 -89244.979867 20519.451709 -55725.774740
0.166667 0.055139 0.011111 -77309.931326 13408.134303 -13229.427716 -53211.593538 -546.472635 -56963.108612
0.188889 0.055139 0.011111 -96517.863923 10181.849534 30135.623724 -82890.266824 -6135.295164 -72154.294903
0.211111 0.055139 0.011111 -83941.772306 8680.811287 -5758.196816 -49905.009347 -15806.985615 -47029.116149
0.233333 0.055139 0.011111 -69024.747038 -640.548464 12483.332265 -87537.091689 18769.908664 -59064.699028
0.255556 0.055139 0.011111 -109862.531690 -16473.615926 6174.315281 -86934.188225 -2315.126244 -53527.012649
0.277778 0.055139 0.011111 -106927.659830 -21370.228076 5760.426281 -108002.419940 14884.323643 -48817.335290
0.300000 0.055139 0.011111 -77820.359080 -6159.894413 28612.235385 -53227.550561 -12589.583968 -44227.299747
0.322222 0.055139 0.011111 -114934.378540 -2496.920523 -18840.941998 -70329.190054 3101.663881 -42165.805926
0.344444 0.055139 0.011111 -85406.799053 14318.071002 -6295.461057 -42245.293986 -6985.208970 -50530.565882
0.366667 0.055139 0.011111 -110922.222010 327.361624 31316.575171 -70500.736537 -1308.409639 -59470.342918
0.388889 0.055139 0.011111 -73301.838470 7366.075732 -691.168427 -78063.475544 7352.754752 -39790.825841
0.011111 0.077194 0.011111 -46966.213857 -463.588801 -13647.537247 -58823.577376 -8126.952960 -38078.271172
0.033333 0.077194 0.011111 -90563.285500 -7726.398554 6040.757253 -107488.743110 13493.450612 -52215.201181
0.055556 0.077194 0.011111 -99937.569313 15991.832245 20192.439043 -102153.976210 -1734.323016 -54679.400126
0.077778 0.077194 0.011111 -79642.704222 13904.716416 -20384.098440 -77824.846399 1987.313257 -41085.743965
0.100000 0.077194 0.011111 -68947.516799 12280.218181 8444.420008 -58794.705535 -31113.233496 -25211.641616
0.122222 0.077194 0.011111 -118522.962230 19695.040361 20035.322640 -86183.937135 7876.147274 -82622.693569
0.144444 0.077194 0.011111 -122578.229940 21265.546842 5110.794010 -39115.793811 -9380.092346 -54018.373887
0.166667 0.077194 0.011111 -150362.488990 25161.346425 16339.595967 -76901.423162 8149.800296 -30989.800379
0.188889 0.077194 0.011111 -100349.806800 6836.224898 -3747.178981 -82913.353387 2567.709442 -32231.654005
0.211111 0.077194 0.011111 -77392.113322 14895.720101 -16956.461359 -62011.466391 2650.744108 -49621.714220
0.233333 0.077194 0.011111 -46929.729970 -2808.893530 8479.290755 -64185.372296 -9631.958586 -52659.932675
0.255556 0.077194 0.011111 -83722.421274 -18081.773706 23696.278391 -78491.495899 2260.400200 -53141.123469
0.277778 0.077194 0.011111 -92137.731692 -22097.547823 25097.938808 -111396.578580 -2667.110376 -58687.231411
0.300000 0.077194 0.011111 -88814.825948 15913.160980 -17087.661137 -56079.271775 -14594.736593 -43706.712539
0.322222 0.077194 0.011111 -103291.597840 24997.310357 4809.917102 -72738.418788 -4048.661008 -58190.891459
0.344444 0.077194 0.011111 -124337.779200 34392.976231 32166.213065 -70368.615502 148.895977 -51264.906613
0.366667 0.077194 0.011111 -100059.539820 30802.910428 24058.522948 -54499.555596 22978.119654 -46233.442830
0.388889 0.077194 0.011111 -43932.886579 1583.565375 2082.982132 -98449.670208 6890.778164 -49773.128430
0.011111 0.099250 0.011111 -48415.577731 8418.636488 7532.831869 -78555.933890 8274.134626 -68467.993529
0.033333 0.099250 0.011111 -110487.567000 10811.530065 -3806.371430 -86204.993671 -2933.654230 -49107.179393
0.055556 0.099250 0.011111 -108374.225640 -9455.972095 -13237.059464 -85187.289549 -2871.964108 -34884.380660
0.077778 0.099250 0.011111 -86706.103075 -559.590649 -14407.655265 -69982.960761 5205.668150 -28856.097795
