# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -9982.971021 818.285965 -1483.078675 -7923.093868 -1172.737756 -4495.590351
0.033333 0.011028 0.011111 -14616.497040 -2708.124952 -3225.506607 -10881.404186 -794.253320 -7408.701783
0.055556 0.011028 0.011111 -12605.739840 1569.797429 -1582.091497 -15039.138438 4756.132792 -3419.405945
0.077778 0.011028 0.011111 -24983.580129 -1519.944695 2590.827598 -11155.470809 -1763.213807 -8781.492269
0.100000 0.011028 0.011111 -19984.388315 -547.186733 -1293.660083 -13767.003754 -1529.992662 -11841.181858
0.122222 0.011028 0.011111 -15306.271762 2297.414975 -2790.578335 -11350.932141 1191.782365 -7712.285785
0.144444 0.011028 0.011111 -20626.475973 1742.477454 -989.536096 -14920.656633 -1362.722545 -11032.392097
0.166667 0.011028 0.011111 -21342.666283 -3156.789234 668.538890 -12006.414417 -2583.741885 -9023.637813
0.188889 0.011028 0.011111 -20182.440301 -1527.510329 1929.583897 -18678.792179 -458.037914 -12013.809925
0.211111 0.011028 0.011111 -20628.470037 -2357.687808 611.641498 -13421.009559 -1314.591158 -8566.969942
0.233333 0.011028 0.011111 -25108.506708 6321.600690 400.840778 -21046.748339 -1804.078720 -10607.424072
0.255556 0.011028 0.011111 -14315.399249 2586.179084 -4635.664906 -10399.805371 1703.600489 -5993.606552
0.277778 0.011028 0.011111 -17621.130439 -2404.737112 -585.604735 -14060.787086 -1769.864026 -8332.238493
0.300000 0.011028 0.011111 -14673.155247 144.842421 -1201.995374 -14351.559558 3637.881895 -10016.513039
0.322222 0.011028 0.011111 -19441.891485 400.158022 1943.218317 -5388.141416 1182.799237 -8613.117430
0.344444 0.011028 0.011111 -17687.904292 -154.237964 1175.992314 -8853.417153 -2280.157891 -14136.514899
0.366667 0.011028 0.011111 -17039.180844 711.094528 -1099.691943 -8888.682955 160.453227 -5448.180928
0.388889 0.011028 0.011111 -6494.623062 -1452.495719 -1427.864007 -9150.927556 1523.019787 -10067.324754
0.011111 0.033083 0.011111 -8444.639691 -1040.907130 720.501397 -15276.446273 -504.751226 -9435.041075
0.033333 0.033083 0.011111 -18561.756850 2623.221953 37.696809 -20057.805712 -842.636479 -7452.505837
0.055556 0.033083 0.011111 -21553.328421 -1161.614788 4702.000641 -24934.888664 4915.339700 -14564.572520
0.077778 0.033083 0.011111 -11709.530030 2261.396381 -4489.154414 -25486.591673 -3306.749039 -13919.079755
0.100000 0.033083 0.011111 -15976.659706 66.720434 727.285821 -28875.815364 4600.840420 -11055.828420
0.122222 0.033083 0.011111 -15624.950912 392.621841 -3137.811140 -30219.563669 -746.377967 -5683.078516
0.144444 0.033083 0.011111 -14313.811506 343.400141 -4596.003409 -15678.305554 -1452.074885 -7617.015973
0.166667 0.033083 0.011111 -17021.087376 5530.440773 3460.111777 -36246.939106 -3646.355941 -9557.412841
0.188889 0.033083 0.011111 -18814.078438 -2978.567071 2114.923671 -33873.630661 2184.449691 -12153.178357
0.211111 0.033083 0.011111 -17646.623730 1661.447316 -4670.326362 -26676.442522 -107.038095 -3543.182968
0.233333 0.033083 0.011111 -16003.799983 -1333.537618 -1157.805501 -30087.065474 1301.795731 -10794.199853
0.255556 0.033083 0.011111 -25625.626791 -1098.100880 -3594.802262 -32024.560813 -2108.022554 -16739.246624
0.277778 0.033083 0.011111 -20295.694878 -1619.675067 -2314.636843 -22478.702394 2569.216816 -11165.028862
0.300000 0.033083 0.011111 -25240.581984 -5163.892238 -4865.887416 -30915.227984 1741.638980 -10289.360523
