# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -85874.943944 -1867.364474 15013.023649 -155925.379660 -42275.131167 -75971.202118
0.033333 0.011028 0.011111 -93913.771720 -2672.141516 -19300.466227 -159222.238730 -45705.415844 -46678.091742
0.055556 0.011028 0.011111 -82918.883729 37159.012002 -14611.397419 -163402.587860 -51430.573347 -42839.025546
0.077778 0.011028 0.011111 -124623.272350 1447.312094 4844.715352 -137566.911910 -14191.470759 -47216.971762
0.100000 0.011028 0.011111 -105622.968930 33.357754 -7529.931853 -126458.389480 -66563.079803 -31559.127265
0.122222 0.011028 0.011111 -89848.556811 -9517.537634 -8686.508824 -122117.309760 -15850.500737 -65290.798354
0.144444 0.011028 0.011111 -118736.339380 3708.739787 -8057.394936 -150792.760680 -63006.930830 -51660.900152
0.166667 0.011028 0.011111 -92366.883107 -16156.596440 -1872.096286 -144274.452320 -15170.441296 -56569.313296
0.188889 0.011028 0.011111 -90682.982618 -14723.001504 43354.425923 -131382.523300 -21259.062956 -33225.914105
0.211111 0.011028 0.011111 -89979.574787 -17082.337265 20994.031096 -140365.361180 -15363.893642 -48805.087722
0.233333 0.011028 0.011111 -98979.034227 41939.364717 1943.563886 -157206.341350 -27367.322150 -84385.734294
0.255556 0.011028 0.011111 -122804.010880 10439.901968 -14956.816452 -122041.178280 1149.910140 -68481.492094
0.277778 0.011028 0.011111 -107863.514590 -38216.367853 4686.654086 -147640.455820 -37118.439712 -20867.838735
0.300000 0.011028 0.011111 -72817.405003 -23385.907912 5092.974888 -116068.754710 -22890.153920 -72655.334548
0.322222 0.011028 0.011111 -96779.655152 -27097.563376 -27150.241760 -138215.776350 -45273.157127 -31082.998901
0.344444 0.011028 0.011111 -101146.979490 21945.663988 28769.704806 -130148.407970 -50244.739589 -60918.734909
0.366667 0.011028 0.011111 -124278.511360 22532.018132 3233.412759 -148286.711700 -25642.432556 -31771.776062
0.388889 0.011028 0.011111 -44441.436997 -25612.727205 -16419.589918 -129156.984190 -36029.232614 -65294.498256
0.011111 0.033083 0.011111 -51083.079398 10238.663986 -9649.044789 -266480.139100 -50945.191858 -119192.086620
0.033333 0.033083 0.011111 -229637.482730 5808.902033 -10598.356411 -270138.952020 18337.427051 -72028.337807
0.055556 0.033083 0.011111 -217978.206690 -12404.002361 -34838.311048 -345600.642780 -59149.551556 -122435.922300
0.077778 0.033083 0.011111 -176259.477960 9469.785896 -34558.224385 -231649.379910 1245.445099 -108449.697130
0.100000 0.033083 0.011111 -202072.996610 -43124.405580 -3383.167635 -238039.978580 8711.621009 -126318.206710
0.122222 0.033083 0.011111 -168993.407510 -1972.212337 -61474.774564 -229567.906140 33245.460493 -54239.912455
0.144444 0.033083 0.011111 -158683.229800 9452.765523 31088.992660 -238453.440100 -3483.217956 -122407.696750
0.166667 0.033083 0.011111 -195739.761510 -765.295895 8368.432260 -320672.702890 -2270.102323 -74181.766001
0.188889 0.033083 0.011111 -198856.206480 10240.427640 -19377.541177 -248318.950410 -11261.175584 -89735.116043
0.211111 0.033083 0.011111 -230141.742310 27210.808363 -27761.886461 -334496.077930 6728.316554 -104967.308080
0.233333 0.033083 0.011111 -230015.369120 -47958.980538 8110.994600 -273051.295750 47135.709614 -86240.634025
0.255556 0.033083 0.011111 -168561.150810 -5593.602505 11635.563374 -256398.440590 29843.126722 -113839.996410
0.277778 0.033083 0.011111 -144028.347830 -21350.562376 -11676.878811 -205397.091610 -4807.459398 -54237.846260
0.300000 0.033083 0.011111 -236041.354110 21945.832603 -36115.739930 -327839.072400 25559.025005 -99950.103741
0.322222 0.033083 0.011111 -258954.309530 11687.469468 17607.554853 -248640.831060 -4345.759608 -96269.843147
