# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -6422.705360 -1440.476317 -3012.991400 -10956.615908 -4827.648660 -12146.624258
0.033333 0.011028 0.011111 -17184.500842 -2379.028415 -9553.093047 -8571.441884 -36.617826 -11310.976946
0.055556 0.011028 0.011111 -20581.571583 5283.601800 3253.937520 -13957.169396 -7044.360843 -18764.567282
0.077778 0.011028 0.011111 -20017.446614 1837.956449 6060.726942 -9716.346154 -7674.902972 -12068.581628
0.100000 0.011028 0.011111 -21619.781988 939.577543 -4104.233729 -11871.837689 -4686.238738 -13667.363695
0.122222 0.011028 0.011111 -17697.259758 1314.657636 -1465.235398 -6193.567236 -1052.386241 -19315.405477
0.144444 0.011028 0.011111 -33934.945905 -2335.211164 -538.356515 -10940.335483 -3522.653536 -15873.262819
0.166667 0.011028 0.011111 -35536.959626 -398.869732 -2797.562889 -7737.548529 -4746.015800 -18162.982923
0.188889 0.011028 0.011111 -41326.739895 3736.912604 2473.452003 -17323.000039 -4109.408564 -15649.976111
0.211111 0.011028 0.011111 -48858.600484 -2541.717212 1639.789540 -23253.257438 -8350.638939 -18359.514437
0.233333 0.011028 0.011111 -52544.504974 2445.226266 6552.793074 -21650.264289 -12849.176288 -15763.625348
0.255556 0.011028 0.011111 -30317.552652 6093.195785 -8140.230295 -13299.012732 -7533.646280 -15278.479405
0.277778 0.011028 0.011111 -40407.005205 4669.017649 3084.780202 -17620.613067 -1841.053888 -12559.803827
0.300000 0.011028 0.011111 -38911.964177 2652.159942 1611.750585 -14141.550772 -1514.252444 -17887.530761
0.322222 0.011028 0.011111 -41502.038174 8570.541779 10988.897205 -13463.942783 -15354.683765 -15937.920030
0.344444 0.011028 0.011111 -43614.427169 2730.896511 4086.335651 -5108.876917 3843.665012 -24617.658702
0.366667 0.011028 0.011111 -37000.665441 7664.305403 -1361.977309 -10316.987316 -774.857967 -10110.406286
0.388889 0.011028 0.011111 -11067.620349 71.024910 463.892447 -14726.807590 3242.168731 -20130.339484
0.011111 0.033083 0.011111 -22594.056650 -4977.017496 3723.302890 -23337.700981 -2984.968129 -27450.235355
0.033333 0.033083 0.011111 -53765.668017 9269.420140 -854.650717 -17297.112473 -6820.309073 -27160.537248
0.055556 0.033083 0.011111 -36764.140329 2974.415996 -6221.161836 -21500.883282 10029.420289 -20533.048175
0.077778 0.033083 0.011111 -37713.702067 -402.294490 -9616.029229 -25080.097258 -8084.217977 -23189.694780
0.100000 0.033083 0.011111 -35052.092102 759.583365 -3584.826251 -36654.738600 9201.056277 -43712.405365
0.122222 0.033083 0.011111 -34926.283395 664.213549 -6097.837325 -19537.701384 4606.813228 -17627.362351
