# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -29632.306143 7021.516185 -9331.575661 -39851.217245 -12549.900454 -12489.573768
0.033333 0.011028 0.011111 -42453.449946 1421.902218 7646.997778 -38680.283339 3995.591296 -32022.591872
0.055556 0.011028 0.011111 -60530.451980 -356.817966 -5881.510066 -60639.506771 -2015.880486 -18251.922286
0.077778 0.011028 0.011111 -55190.424754 -4012.710522 -1092.429626 -34259.910056 -13496.179006 -9081.486441
0.100000 0.011028 0.011111 -57995.259304 5833.493357 -11164.164505 -36737.063426 -18388.576777 -19332.586713
0.122222 0.011028 0.011111 -49998.610285 3373.850559 -11522.132113 -36178.397180 -2567.042253 -25727.297075
0.144444 0.011028 0.011111 -52191.767534 9261.973507 2370.187456 -43117.895868 -15174.592780 -29302.675028
0.166667 0.011028 0.011111 -52010.019779 -6116.496092 -7998.440806 -42927.499478 -9703.888344 -14694.031247
0.188889 0.011028 0.011111 -43214.818020 5102.017748 15257.540636 -43246.069378 -7370.293765 -29862.531647
0.211111 0.011028 0.011111 -59213.947970 -11729.546838 -688.401043 -52829.393074 -16319.336762 -15727.513540
0.233333 0.011028 0.011111 -73331.232248 5781.578502 -674.196784 -42475.548755 -7251.862940 -25653.096564
0.255556 0.011028 0.011111 -35050.980446 9401.718859 -10756.706499 -25845.045781 -4166.440379 -27254.645833
0.277778 0.011028 0.011111 -52290.557286 -14919.178786 3914.019565 -56732.694459 -10436.459927 -14690.211676
0.300000 0.011028 0.011111 -31550.397985 -11627.579077 5648.368061 -32527.080762 -1713.512330 -28127.792439
0.322222 0.011028 0.011111 -47850.231535 2831.043353 -1460.167140 -24056.820462 -23196.818777 -36324.712695
0.344444 0.011028 0.011111 -43205.062490 12195.860871 -10802.877354 -43392.745611 -5246.206400 -31349.879884
0.366667 0.011028 0.011111 -52587.525704 5625.071507 -668.841900 -37352.627211 -10157.240674 -10498.653918
0.388889 0.011028 0.011111 -16598.725520 -7358.719318 -5867.064712 -50905.218277 -7581.394051 -31767.219169
0.011111 0.033083 0.011111 -23820.177380 -9402.662842 6885.242314 -78193.962387 -10239.318976 -58052.149896
0.033333 0.033083 0.011111 -70043.585181 -3113.101916 -26465.251863 -77613.538444 6562.740684 -16701.199932
0.055556 0.033083 0.011111 -61308.115491 1117.060238 -9337.100453 -83610.438366 8625.583955 -31347.582039
