# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -65893.363496 25.095455 8326.336837 -108472.320670 -31673.749281 -67114.332329
0.033333 0.011028 0.011111 -103295.437090 -20444.829581 5712.480547 -114694.306120 -24691.499500 -41813.542465
0.055556 0.011028 0.011111 -92861.467336 33568.071256 -12630.233712 -127744.023010 -16358.272500 -49422.585637
0.077778 0.011028 0.011111 -120026.119690 16356.969831 9221.107473 -104489.232620 -21590.330774 -55898.380737
0.100000 0.011028 0.011111 -127779.848420 13862.871614 1074.008515 -88760.705862 -85401.089501 -46475.211015
0.122222 0.011028 0.011111 -101260.067590 6634.162080 -2821.591541 -92533.601729 -13029.889515 -60744.503321
0.144444 0.011028 0.011111 -136025.074490 -613.662054 5892.268458 -114672.687890 -39401.982521 -74968.461058
0.166667 0.011028 0.011111 -121811.543990 -22811.106642 -13995.652337 -100281.070660 -24108.058597 -61425.563501
0.188889 0.011028 0.011111 -113063.174180 1718.485360 15393.544546 -101310.206660 -18232.473636 -32308.409096
0.211111 0.011028 0.011111 -111843.432240 9013.294935 -11898.120458 -116569.082900 -17295.981060 -25446.554344
0.233333 0.011028 0.011111 -80894.909975 43322.478398 14756.199255 -134589.472760 -24396.526075 -82279.485662
0.255556 0.011028 0.011111 -112425.930780 25206.351897 -26852.678817 -76595.170265 -4738.673567 -67001.000570
0.277778 0.011028 0.011111 -102415.723320 -18550.878392 -1379.830150 -118292.596310 -24140.694790 -30110.780322
0.300000 0.011028 0.011111 -89110.695910 -22952.385466 -5033.637696 -85949.360052 -38266.024894 -62863.487149
0.322222 0.011028 0.011111 -78835.534754 -19922.586164 -3766.434023 -102525.508290 -51422.678615 -41857.349949
0.344444 0.011028 0.011111 -98864.286080 16616.176540 5620.372832 -115757.881830 -45651.597682 -69000.195032
0.366667 0.011028 0.011111 -106882.697610 -6502.500761 19051.551962 -101056.618350 -15644.576472 -25724.540903
0.388889 0.011028 0.011111 -44099.483677 -20079.676527 -6386.002236 -90178.718599 -25484.332762 -63802.246043
0.011111 0.033083 0.011111 -55398.516717 -2722.683587 1255.852686 -185608.774970 -5465.533318 -129660.474350
0.033333 0.033083 0.011111 -171807.915820 26563.579088 7319.183727 -171481.660590 550.925680 -56147.743918
0.055556 0.033083 0.011111 -162976.354960 13610.744439 8728.555238 -241233.704200 7934.543858 -106027.755400
0.077778 0.033083 0.011111 -154239.631900 18961.572770 -31785.444408 -212197.032220 -25439.634074 -107359.565970
0.100000 0.033083 0.011111 -140658.858940 -28388.128741 -9092.225736 -178838.094890 -16545.571849 -112813.071260
0.122222 0.033083 0.011111 -162053.037230 -600.722321 -25189.291210 -152770.882690 -34485.079654 -38976.949275
0.144444 0.033083 0.011111 -123961.883970 8480.846383 1838.755964 -209938.607950 3948.358292 -78991.286274
0.166667 0.033083 0.011111 -144143.454030 39914.320417 5743.773335 -194398.406180 -20423.685963 -93483.338094
0.188889 0.033083 0.011111 -191906.696260 10661.923736 -6099.879979 -207935.964460 20996.876419 -88454.988234
0.211111 0.033083 0.011111 -258283.297120 15400.520221 22914.469632 -257136.067280 -44633.762802 -107647.678480
0.233333 0.033083 0.011111 -290717.356700 -55567.895997 1411.374851 -232615.358630 40614.494561 -89603.986256
0.255556 0.033083 0.011111 -185093.631290 -19777.461083 -3663.337897 -201107.786880 15416.957034 -73626.428879
0.277778 0.033083 0.011111 -121907.533820 -43672.334898 -13782.373751 -148552.865510 15793.427087 -63873.745782
0.300000 0.033083 0.011111 -193382.420280 -15846.162832 -18312.877005 -245443.674170 -3383.234319 -79583.926651
0.322222 0.033083 0.011111 -203037.059480 -14740.658145 -46373.948151 -183385.325500 -23445.642551 -102092.443290
0.344444 0.033083 0.011111 -168369.420050 -19590.535878 -2234.803700 -208411.797830 -20354.565034 -122347.745610
0.366667 0.033083 0.011111 -150838.790730 -11413.127264 15971.205823 -194011.614630 -4937.875584 -61604.019312
0.388889 0.033083 0.011111 -92899.247119 -4186.913937 30956.834049 -196115.056630 -9736.877817 -101696.825600
0.011111 0.055139 0.011111 -83009.817171 9745.173706 12721.469240 -240058.635370 23062.004318 -73299.345360
0.033333 0.055139 0.011111 -146198.672610 3334.146135 -11792.170124 -131087.971520 8871.701721 -58634.161681
