# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -25784.481666 475.075735 5303.339419 -32773.998610 -13182.909072 -42460.303229
0.033333 0.011028 0.011111 -60953.051908 -6212.856223 -11066.833101 -45739.362696 -4419.545257 -48478.019439
0.055556 0.011028 0.011111 -54315.333435 33754.057821 3355.564593 -54792.514868 -14290.216861 -44846.135567
0.077778 0.011028 0.011111 -79932.707793 7368.254282 914.754495 -58103.833973 -16224.028313 -46583.704895
0.100000 0.011028 0.011111 -65638.958365 -2318.065569 -13283.989947 -42678.720945 -33069.654366 -37361.480247
0.122222 0.011028 0.011111 -58733.476552 3540.216060 -5180.606041 -31789.477282 -4841.937053 -57136.941145
0.144444 0.011028 0.011111 -91026.864709 -2457.001679 7097.200735 -32510.862320 -3345.708124 -45173.242690
0.166667 0.011028 0.011111 -106925.147180 -18421.084528 -10494.901988 -25841.351823 -12596.591066 -57080.869189
0.188889 0.011028 0.011111 -124887.515270 -4751.536095 9998.582422 -66951.850000 -17057.549571 -31825.887431
0.211111 0.011028 0.011111 -93129.956954 -5185.686167 -1605.069540 -49345.479641 -4500.172861 -23872.160573
0.233333 0.011028 0.011111 -97603.155089 19770.488572 25082.366545 -63327.358924 3077.568695 -58036.706388
0.255556 0.011028 0.011111 -82536.234347 26525.035177 6037.226717 -35222.448575 -1070.931424 -57589.556720
0.277778 0.011028 0.011111 -78752.843455 -76.765243 18102.221198 -38330.388809 -13990.796384 -32441.024448
0.300000 0.011028 0.011111 -83717.407928 -4835.988829 -2246.690247 -48909.509055 -1746.888138 -48304.744759
0.322222 0.011028 0.011111 -68152.799582 -117.822427 5661.043489 -40362.865713 -31809.780822 -33781.003847
0.344444 0.011028 0.011111 -94768.956307 1249.230621 -9208.794483 -30399.740605 -9895.220286 -68996.146878
0.366667 0.011028 0.011111 -75244.722802 7471.764805 5617.371794 -44081.916079 4107.367084 -28748.210167
0.388889 0.011028 0.011111 -28846.477436 -3612.768278 12726.116952 -54924.894993 -14528.636707 -46098.458961
0.011111 0.033083 0.011111 -69069.988600 -13685.311132 -6754.943458 -73960.868965 -7473.041341 -79383.870952
0.033333 0.033083 0.011111 -91431.079661 14052.401406 -7750.561565 -67286.240718 -9909.252505 -20456.905010
0.055556 0.033083 0.011111 -85693.660797 -5144.938176 -10554.098672 -86872.133450 15883.626730 -41413.006159
0.077778 0.033083 0.011111 -68887.743847 4313.450515 -17105.502927 -84441.814320 -11852.101579 -73701.175773
0.100000 0.033083 0.011111 -89726.664951 754.130726 9026.939354 -118065.832580 -3487.472257 -91300.304454
0.122222 0.033083 0.011111 -109396.308840 10749.328572 -6793.669225 -72981.567319 -2785.793199 -40309.369198
0.144444 0.033083 0.011111 -63379.336425 1170.652136 -1426.653769 -72435.575009 -9059.349737 -46131.914530
0.166667 0.033083 0.011111 -80995.538284 41315.803487 13450.573298 -88225.599309 -3273.404930 -89374.395736
0.188889 0.033083 0.011111 -98970.598886 5916.227794 13098.760094 -111488.623720 2503.931737 -73743.869727
0.211111 0.033083 0.011111 -138547.095680 -12788.443337 21508.652683 -84599.925362 -11496.286104 -48258.637242
0.233333 0.033083 0.011111 -179925.220500 -22791.507185 -11088.772083 -134939.701370 39943.631617 -73237.667821
0.255556 0.033083 0.011111 -136522.135020 -28076.807831 -33227.963086 -102551.192260 8640.130559 -55223.296968
