# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -24713.333559 258.752114 4322.193414 -30739.829773 -12002.642074 -38790.890643
0.033333 0.011028 0.011111 -68531.112491 -10595.434991 -11670.059764 -46344.498869 -4975.429979 -42575.750371
0.055556 0.011028 0.011111 -59500.220771 26339.712143 -2811.619228 -51506.087502 -10675.798423 -43590.149073
0.077778 0.011028 0.011111 -76256.367207 3012.776394 -5411.280506 -52068.732029 -8776.199313 -39743.633258
0.100000 0.011028 0.011111 -62004.039842 4343.153438 -14151.865349 -39787.945215 -29530.554660 -31685.108404
0.122222 0.011028 0.011111 -57717.143482 -220.403184 -5220.089887 -28177.581732 -5396.561712 -55462.640519
0.144444 0.011028 0.011111 -88561.873880 -2424.557082 2458.217501 -36553.249061 -6307.253082 -43213.760450
0.166667 0.011028 0.011111 -96942.341670 -20731.275665 -15652.971701 -26113.755018 -8232.362679 -51977.249571
0.188889 0.011028 0.011111 -112884.400420 -9479.362595 12402.823578 -63406.041010 -18770.773330 -29000.288065
0.211111 0.011028 0.011111 -87430.265897 -2083.743383 3103.035087 -51076.374677 -2436.834608 -22248.302672
0.233333 0.011028 0.011111 -82166.397858 15611.063457 25098.238459 -47034.175981 1837.491984 -54238.124653
0.255556 0.011028 0.011111 -65027.919789 16644.670496 6982.508374 -29765.254762 6100.925520 -51594.669574
0.277778 0.011028 0.011111 -77795.446395 102.996415 8355.923446 -45241.664733 -14248.860621 -28196.585023
0.300000 0.011028 0.011111 -78911.723232 -9761.163856 -4225.852351 -40313.945722 -2233.072953 -49005.585552
0.322222 0.011028 0.011111 -75675.392795 -18461.679220 5243.910153 -41622.218424 -37050.489432 -33321.439972
0.344444 0.011028 0.011111 -94023.205444 -4222.389509 -8928.440522 -34460.255677 -5344.967779 -55026.813061
0.366667 0.011028 0.011111 -75472.902260 -393.159151 6343.797699 -42895.160577 -2188.892317 -32230.334341
0.388889 0.011028 0.011111 -23562.999896 253.612715 8143.230095 -47209.132180 -15436.177855 -42475.024935
0.011111 0.033083 0.011111 -66569.953157 -4846.552822 -228.136465 -68912.545090 -7290.569768 -72226.780914
0.033333 0.033083 0.011111 -84640.080914 28796.727603 -12792.070550 -61585.983358 -11005.518220 -23452.233984
0.055556 0.033083 0.011111 -84661.695424 1785.887283 -10638.092742 -76720.435969 24942.170140 -50016.306856
0.077778 0.033083 0.011111 -63537.591972 13488.648945 -18938.571257 -78333.730914 -9115.943159 -67084.621601
0.100000 0.033083 0.011111 -100566.400150 -10171.057996 7419.270795 -119398.211760 -1436.776322 -87891.507494
0.122222 0.033083 0.011111 -113353.455350 13012.346888 -9216.527126 -62927.852901 -1161.778689 -41411.341753
0.144444 0.033083 0.011111 -65987.971734 -3708.179684 4515.265152 -67383.881995 -3224.394602 -40565.373059
0.166667 0.033083 0.011111 -72076.561237 19178.917048 11973.005954 -81729.324677 9450.277271 -68564.553236
0.188889 0.033083 0.011111 -89575.245473 -1295.640593 5697.539417 -99038.908347 4544.656599 -67206.439075
