# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -73119.658399 2936.692078 11840.539524 -138147.584740 -36243.607612 -60500.175755
0.033333 0.011028 0.011111 -110577.403930 -6489.377653 8487.064546 -137895.360270 -38675.710247 -36316.767052
0.055556 0.011028 0.011111 -105414.684280 18920.084907 5723.473632 -152053.938740 -14994.977884 -42993.738869
0.077778 0.011028 0.011111 -140493.360180 5359.957223 -6111.409100 -138580.627810 -19675.663055 -47010.130838
0.100000 0.011028 0.011111 -117368.928290 23347.179751 -11468.633989 -134177.337960 -57382.800952 -44917.824381
0.122222 0.011028 0.011111 -85390.660187 3234.044051 -6991.719692 -123430.798200 -13375.348565 -76684.459660
0.144444 0.011028 0.011111 -110069.850050 6236.920420 20804.321934 -143830.365330 -41540.250569 -39315.707830
0.166667 0.011028 0.011111 -86865.361508 -13303.268238 23597.443874 -131931.655290 -41825.462340 -56221.088441
0.188889 0.011028 0.011111 -94900.422595 -6464.850311 42586.547849 -119600.629540 -29762.945541 -25260.289021
0.211111 0.011028 0.011111 -97965.559454 6071.527401 -11671.899555 -145167.634440 -55834.260098 -17587.727886
0.233333 0.011028 0.011111 -78755.057925 32053.420963 8699.908988 -147796.353460 -12771.009776 -90581.430030
0.255556 0.011028 0.011111 -122671.862320 21725.402892 -26765.075311 -105424.458310 -5609.309280 -74806.938527
0.277778 0.011028 0.011111 -108224.405560 -29993.365687 -1369.914129 -128996.204840 -19436.053715 -30716.969673
0.300000 0.011028 0.011111 -77134.580401 -27643.573627 8760.891833 -104692.810980 -26779.210173 -52953.452884
0.322222 0.011028 0.011111 -88639.064629 -33275.849550 -26275.703302 -130356.582920 -47289.441292 -37078.443979
0.344444 0.011028 0.011111 -105123.919280 13541.919852 13745.048335 -123431.774810 -8864.939921 -59740.947948
0.366667 0.011028 0.011111 -120796.463760 8112.636699 5565.281100 -137635.280040 -20284.628922 -33649.367424
0.388889 0.011028 0.011111 -33518.442289 -24694.242011 -21288.879643 -123193.838720 -24479.768186 -70601.679264
0.011111 0.033083 0.011111 -33381.103120 19917.632478 4340.195293 -250665.777790 -21378.088994 -129874.043400
0.033333 0.033083 0.011111 -193473.444830 15227.929394 15854.302306 -213470.846610 -26272.610637 -83834.392584
0.055556 0.033083 0.011111 -200812.568890 -532.456918 -27677.246296 -309202.873090 6057.905340 -127548.210700
0.077778 0.033083 0.011111 -103048.815020 1754.514508 -23997.564038 -234728.433450 -15821.982603 -98471.910200
0.100000 0.033083 0.011111 -180732.089190 -53196.596317 17295.347439 -235043.075390 7991.161397 -103188.404260
0.122222 0.033083 0.011111 -186598.742740 8900.100804 -35460.659739 -217040.508920 -514.797212 -34328.878760
0.144444 0.033083 0.011111 -172965.144070 4816.189778 1721.448175 -241526.211340 -6318.089077 -110829.067730
0.166667 0.033083 0.011111 -187854.317280 3139.486249 22280.313981 -286097.684190 -28143.040480 -81991.259704
0.188889 0.033083 0.011111 -200390.404630 1865.397183 -1481.184343 -242165.185480 2997.430059 -107343.110620
0.211111 0.033083 0.011111 -247008.395290 28504.530451 24693.308699 -324613.947770 -76049.496098 -121284.463340
0.233333 0.033083 0.011111 -271004.020090 -23846.246167 9253.086751 -275150.502340 69319.655540 -94849.815220
0.255556 0.033083 0.011111 -201553.957550 8212.765250 -4560.151617 -230169.173780 -4630.932001 -85383.905825
0.277778 0.033083 0.011111 -167456.097850 -22888.588675 -10276.092336 -200553.757400 22614.381752 -63718.163594
0.300000 0.033083 0.011111 -225287.391790 -11209.385807 -26339.941810 -291834.007790 -10234.700658 -70337.670081
0.322222 0.033083 0.011111 -237227.443840 11153.312838 -20339.553838 -235199.352850 -7550.190879 -122424.866840
0.344444 0.033083 0.011111 -177547.460360 7795.766970 21308.398266 -243944.745110 -2923.862658 -120781.836230
0.366667 0.033083 0.011111 -163904.351410 -11934.915142 33046.055906 -230133.955800 3811.433069 -50053.094793
0.388889 0.033083 0.011111 -134137.907290 23350.281129 10148.538339 -259182.052060 -2913.418067 -87541.848977
0.011111 0.055139 0.011111 -98455.011086 -13183.268933 -13396.885580 -295902.136690 39159.963615 -100565.523380
0.033333 0.055139 0.011111 -160883.531370 4270.499615 3181.419213 -169038.686430 -9429.827701 -32745.576682
0.055556 0.055139 0.011111 -163060.463040 -13538.444008 53591.709015 -253577.339250 -6749.714964 -70036.825256
0.077778 0.055139 0.011111 -170497.532360 15466.275915 -612.106470 -264433.230180 22259.780259 -93196.428927
0.100000 0.055139 0.011111 -107567.710570 -123.566608 12506.592339 -211429.759390 28486.983365 -129161.394950
0.122222 0.055139 0.011111 -168485.619410 18072.811457 45649.673888 -220055.915210 -26130.642310 -95893.871817
0.144444 0.055139 0.011111 -206561.875180 -13525.457207 -45997.655381 -262911.810140 58791.186416 -118510.706050
0.166667 0.055139 0.011111 -207453.984690 23578.460386 -35108.645487 -242481.521520 -48966.415375 -129163.753020
0.188889 0.055139 0.011111 -211462.681580 1413.820996 36329.399313 -270696.184710 3149.241748 -147509.601050
0.211111 0.055139 0.011111 -168595.029610 26544.293615 -20869.023765 -222521.467820 -25126.726493 -27307.617496
0.233333 0.055139 0.011111 -155453.960790 -18252.830781 -34664.826100 -212927.799750 52909.116277 -135635.026950
0.255556 0.055139 0.011111 -236907.223710 -18413.060265 29011.882019 -281828.358120 25181.154587 -122739.627650
0.277778 0.055139 0.011111 -208504.030750 14192.885451 -22491.658373 -263880.649990 1149.237845 -110629.979710
0.300000 0.055139 0.011111 -204747.148890 22905.806777 12288.206932 -185144.008650 -10753.087166 -83293.116912
0.322222 0.055139 0.011111 -217170.568750 15479.555836 11944.636680 -242613.393340 15988.588269 -103590.792900
0.344444 0.055139 0.011111 -173676.201140 -23525.045229 -16024.557140 -252212.424640 -363.934960 -116036.900500
0.366667 0.055139 0.011111 -174565.613170 -9713.936001 20963.485775 -298492.206170 4911.673987 -54139.081203
0.388889 0.055139 0.011111 -132472.784360 -2355.895900 -17377.619290 -263582.254220 -22762.777624 -89070.101302
0.011111 0.077194 0.011111 -124400.813160 36877.312852 9561.579470 -284480.447540 14124.221510 -84241.490002
0.033333 0.077194 0.011111 -184139.265770 50.221569 4069.686779 -207071.112380 -32994.511119 -94791.602529
