# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -36465.387046 688.818760 676.969067 -45597.272889 -8724.935664 -41851.760267
0.033333 0.011028 0.011111 -85573.090800 -18397.869135 -12334.601214 -58815.072606 -10087.592801 -60531.761029
0.055556 0.011028 0.011111 -59035.304174 16877.534125 -9172.141412 -76342.250534 -10205.551431 -50977.986470
0.077778 0.011028 0.011111 -71729.745516 7588.062626 -1550.875899 -36005.427630 -8082.109203 -33501.493748
0.100000 0.011028 0.011111 -75910.460718 -11446.992699 -8415.844853 -53755.405053 -36773.092869 -46415.029017
0.122222 0.011028 0.011111 -69511.810601 5205.273992 -4990.774220 -41069.123247 -19175.321041 -60637.139946
0.144444 0.011028 0.011111 -99514.837155 -9261.844194 2526.161963 -54989.369983 -16436.580844 -48687.243539
0.166667 0.011028 0.011111 -108395.111890 -21755.470831 -2391.940714 -51083.141926 -12331.357140 -58408.647368
0.188889 0.011028 0.011111 -123562.171980 -10537.200846 2230.342523 -80617.698718 -23133.932479 -23378.454314
0.211111 0.011028 0.011111 -86708.554714 -8945.661239 -1524.566143 -55935.940581 -1136.425792 -24965.745746
0.233333 0.011028 0.011111 -69297.501076 25907.016497 19269.501024 -88794.694781 -20122.218582 -59537.700300
0.255556 0.011028 0.011111 -90054.628158 26985.588121 -17851.844146 -31384.646592 16932.321746 -65830.368462
0.277778 0.011028 0.011111 -101237.793890 -5180.707283 20293.892024 -68746.417296 -19379.661899 -37145.709186
0.300000 0.011028 0.011111 -104232.106930 -13695.381764 4292.541157 -52416.726284 -4681.009739 -57163.920107
0.322222 0.011028 0.011111 -84030.837263 -4866.654409 15990.629974 -55399.297165 -42093.944508 -34041.327194
0.344444 0.011028 0.011111 -83151.712183 7705.609497 1389.114895 -44525.897237 -8783.179743 -79631.509343
0.366667 0.011028 0.011111 -69917.433636 13206.752987 18256.387462 -63086.781680 -10615.608873 -25395.650161
0.388889 0.011028 0.011111 -34487.060201 -10939.467604 5514.706459 -68376.573364 -13810.474394 -58583.760677
0.011111 0.033083 0.011111 -93785.669106 -2529.108389 -8105.353636 -89560.107548 -7491.740878 -77923.510512
0.033333 0.033083 0.011111 -133490.359600 17562.718809 -7112.797335 -96963.694653 -20485.322124 -43349.035999
