# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -4488.973635 410.617593 -2469.042061 -3817.251521 -250.630724 -6851.594922
0.033333 0.011028 0.011111 -10870.120760 -718.705294 -2385.804896 -6443.041905 342.550092 -4431.672837
0.055556 0.011028 0.011111 -13343.257102 66.329109 1777.356295 -7135.214291 -91.194878 -5727.061119
0.077778 0.011028 0.011111 -16831.909466 -161.148845 4307.882423 -7535.890854 -2089.960398 -7133.288920
0.100000 0.011028 0.011111 -16197.971489 3071.409301 -3009.961411 -10729.944957 -3195.206932 -9233.901622
0.122222 0.011028 0.011111 -13424.103669 254.859903 803.662749 -5597.479326 -2580.348600 -8328.201335
0.144444 0.011028 0.011111 -17320.575618 463.971247 1877.308080 -7065.282781 222.246154 -8320.772493
0.166667 0.011028 0.011111 -14734.064626 -2285.397332 1206.436915 -5657.632466 -1784.960292 -5945.132770
0.188889 0.011028 0.011111 -14504.877864 1693.238314 1395.741462 -13438.124772 -5852.547349 -4316.591110
0.211111 0.011028 0.011111 -19749.447662 1252.456905 1214.886080 -11281.476125 -2137.363330 -9019.046668
0.233333 0.011028 0.011111 -24214.650075 97.325648 -868.347285 -12097.914882 -3274.604203 -8757.855070
0.255556 0.011028 0.011111 -15455.980836 3619.649881 -1187.139125 -6451.462585 -524.124168 -7351.407529
0.277778 0.011028 0.011111 -22567.136932 547.740273 1295.732752 -9436.547567 -4711.793687 -5116.346247
0.300000 0.011028 0.011111 -20724.667615 -3999.145663 -6403.938159 -9463.924575 -3412.128332 -8015.902837
0.322222 0.011028 0.011111 -21240.614533 583.787936 -3101.279844 -3742.620271 -3533.941612 -15555.191547
0.344444 0.011028 0.011111 -20758.174953 924.083552 1110.356114 -9326.502514 534.394196 -10543.458438
0.366667 0.011028 0.011111 -22127.874878 -632.539322 -2267.961930 -5073.534753 -1283.804938 -5360.769208
0.388889 0.011028 0.011111 -5803.443090 -3229.004769 301.944720 -11498.069992 3225.138834 -9497.620322
0.011111 0.033083 0.011111 -8349.964735 -4147.653820 1673.702161 -14673.858599 2066.677579 -13724.402048
0.033333 0.033083 0.011111 -24093.766734 4720.495971 -2265.796205 -14981.336855 -1292.418631 -11285.965246
0.055556 0.033083 0.011111 -15229.905626 -678.278528 -2186.148593 -9194.876739 1931.470181 -7283.261838
0.077778 0.033083 0.011111 -17839.519629 555.195688 -2980.800778 -19619.420604 -1151.192453 -12591.743520
0.100000 0.033083 0.011111 -21345.841264 -1305.825841 1844.200859 -26931.538875 2474.496908 -17899.984806
0.122222 0.033083 0.011111 -17352.683554 2435.872204 -5137.527069 -13169.015825 2143.617500 -7045.176502
0.144444 0.033083 0.011111 -17644.801780 -878.564904 -3518.255850 -9105.053076 -5135.237160 -7645.932737
0.166667 0.033083 0.011111 -19608.887191 4339.212572 -1515.426228 -19585.337971 678.477549 -18773.361978
0.188889 0.033083 0.011111 -21722.730752 -924.237100 1458.372512 -20718.136553 -5233.483311 -17281.478764
0.211111 0.033083 0.011111 -22444.387567 2429.750073 -306.842406 -21824.949342 -5670.585630 -5394.246473
0.233333 0.033083 0.011111 -21688.421156 -730.971259 -549.587964 -20074.208025 3648.300527 -11898.698179
0.255556 0.033083 0.011111 -27361.863954 -2706.632036 -10259.069012 -29448.142858 -4828.886340 -24238.920580
0.277778 0.033083 0.011111 -17670.950934 2051.122890 -2151.904626 -10572.748212 2759.701406 -8973.197644
0.300000 0.033083 0.011111 -24524.212758 -1031.432005 -2725.134617 -17741.501366 -1486.536845 -8219.613938
0.322222 0.033083 0.011111 -23598.806810 1281.007104 -2872.572511 -12543.091888 -1483.490381 -13914.494792
0.344444 0.033083 0.011111 -14063.539566 3700.728037 -709.881429 -13535.048930 3986.497007 -7222.384321
0.366667 0.033083 0.011111 -11104.619922 -296.371496 4854.485951 -11155.350741 -3898.554794 -8091.070120
0.388889 0.033083 0.011111 -13223.103360 4794.775897 1306.485829 -26250.373876 866.635822 -12863.051795
0.011111 0.055139 0.011111 -10972.848300 1922.616952 -3394.886751 -17274.607641 460.503377 -8821.032560
0.033333 0.055139 0.011111 -9584.422655 1561.859790 794.910266 -11548.334528 1198.788181 -8258.921827
0.055556 0.055139 0.011111 -12216.165995 417.179698 -1650.048176 -10699.530529 -3603.426339 -9004.693000
0.077778 0.055139 0.011111 -18524.604591 1473.659341 -2142.543443 -23820.613998 -2697.008387 -2070.139225
