# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -35273.094533 -7756.061464 12142.610924 -35431.404899 -13901.816867 -44815.360698
0.033333 0.011028 0.011111 -79480.804414 -13193.351742 -10182.964417 -55315.595302 -20907.310637 -45598.694795
0.055556 0.011028 0.011111 -57459.548084 34132.676259 11674.023785 -64182.337592 -18469.425958 -44639.128507
0.077778 0.011028 0.011111 -72490.866386 5624.292327 -6824.970960 -51073.153733 -19029.312650 -43289.346734
0.100000 0.011028 0.011111 -74471.189810 533.698663 -13760.556621 -43360.744072 -34381.445868 -35613.120802
0.122222 0.011028 0.011111 -73147.753880 -657.424399 3122.964737 -33893.923276 -3337.583795 -42894.499506
0.144444 0.011028 0.011111 -89970.297565 -13429.051906 -680.598386 -46339.484866 -15350.731281 -41458.338470
0.166667 0.011028 0.011111 -107307.884600 -22302.855775 -12385.887546 -38440.199857 -14140.409396 -45385.459033
0.188889 0.011028 0.011111 -108532.518070 -12247.177299 6271.767350 -68028.078143 -21564.093520 -19350.656142
0.211111 0.011028 0.011111 -74492.394053 -4264.379337 5810.679488 -53772.397502 -7747.845609 -22950.540908
0.233333 0.011028 0.011111 -59951.458181 20217.168579 25814.114339 -65200.931665 -13224.442061 -54489.945868
0.255556 0.011028 0.011111 -79520.357574 11440.159556 7289.569684 -33699.034622 -2181.142070 -61529.271444
0.277778 0.011028 0.011111 -90927.405635 -8771.259615 4099.812729 -50697.121878 -28801.551096 -39209.836475
0.300000 0.011028 0.011111 -84281.887851 1599.293496 -3661.918178 -38998.646266 -6539.969466 -44249.521383
0.322222 0.011028 0.011111 -74134.515737 -5849.034988 12457.402906 -38189.455186 -57596.060068 -28018.938687
0.344444 0.011028 0.011111 -98314.800772 -2679.313455 -8053.313003 -51055.957617 -15283.557298 -66802.121418
0.366667 0.011028 0.011111 -71554.846269 10763.172845 13114.610607 -52017.373638 -5266.441520 -34234.637142
0.388889 0.011028 0.011111 -30247.973202 -6387.163902 17945.256776 -56987.632500 -11798.000193 -47448.396339
0.011111 0.033083 0.011111 -77849.668309 -11206.813387 -7141.061205 -81790.965364 -11403.564596 -76214.205628
0.033333 0.033083 0.011111 -99061.016268 18751.803537 -13653.175138 -72959.245513 -12002.575109 -29232.439597
0.055556 0.033083 0.011111 -101788.015100 -24635.039323 -4020.619114 -109121.067710 17189.261331 -58238.917557
0.077778 0.033083 0.011111 -104904.996430 2610.139901 -16267.203109 -92620.094971 -8988.263977 -89088.181468
0.100000 0.033083 0.011111 -111702.809310 -10248.880270 7413.213648 -117311.849640 3716.561324 -89266.715325
0.122222 0.033083 0.011111 -101692.438440 317.099365 -8519.413980 -81175.717817 -11208.679876 -45543.339856
0.144444 0.033083 0.011111 -79640.905435 -7780.593140 14484.788575 -75628.085893 -8431.219577 -61549.432627
0.166667 0.033083 0.011111 -90454.682602 3556.476531 3423.899960 -96769.578429 -7005.628197 -79313.515822
0.188889 0.033083 0.011111 -103874.024650 3385.480409 19390.299782 -116909.622180 -1967.292557 -80051.318235
0.211111 0.033083 0.011111 -158423.607710 -12365.099193 13611.413023 -100830.785990 -15036.215654 -67176.731655
0.233333 0.033083 0.011111 -196908.311040 -32780.677346 -13896.833713 -122094.030310 6835.159425 -97645.021945
0.255556 0.033083 0.011111 -143038.335200 -24786.555621 -22018.753046 -105425.447420 3975.698192 -63531.750795
0.277778 0.033083 0.011111 -111728.981710 6942.675689 -15952.596629 -65002.098056 -700.783367 -38447.585086
0.300000 0.033083 0.011111 -174984.029080 -23653.063797 -16378.653708 -137577.018980 -20781.934983 -76133.426946
0.322222 0.033083 0.011111 -141805.663170 2024.368329 -13869.048740 -60658.631622 -22356.974897 -61967.241037
0.344444 0.033083 0.011111 -88703.566413 13228.036212 4101.164989 -93388.963775 -4751.362316 -64800.064100
0.366667 0.033083 0.011111 -114160.810550 5117.218730 -3225.209883 -91340.132680 -8388.906460 -47138.179344
0.388889 0.033083 0.011111 -65348.789791 208.802945 5620.512238 -128432.538920 16314.033381 -81312.364023
0.011111 0.055139 0.011111 -37231.430204 -2620.776678 26498.266206 -111553.495970 10071.332385 -76474.769790
0.033333 0.055139 0.011111 -91440.385962 1372.816570 11216.010885 -65437.499027 27708.439929 -48060.813981
0.055556 0.055139 0.011111 -89791.918894 -8321.903646 -2458.278345 -125911.569810 -4261.272353 -69853.296489
0.077778 0.055139 0.011111 -98105.492467 -2550.871108 2517.182083 -108971.622330 2949.437656 -33799.941370
0.100000 0.055139 0.011111 -77948.640335 -8575.635342 -28888.969738 -109804.741400 -5538.869467 -84185.783481
0.122222 0.055139 0.011111 -85541.734513 11551.800133 -375.615496 -75261.838487 -11272.433496 -19202.055256
0.144444 0.055139 0.011111 -134018.517440 17234.484023 -18255.075636 -107940.324080 11556.372310 -52784.470071
0.166667 0.055139 0.011111 -99874.780714 16335.561370 -2731.962345 -77166.189441 -13120.166433 -75263.022578
0.188889 0.055139 0.011111 -108624.678390 13804.241630 33973.593886 -91546.711106 -7786.626234 -90011.055689
0.211111 0.055139 0.011111 -102431.506120 6211.338121 -20027.268571 -77381.215612 -8535.218241 -35390.645625
0.233333 0.055139 0.011111 -78929.026124 1195.069954 13039.317049 -102876.319750 30709.616836 -57651.761145
0.255556 0.055139 0.011111 -116505.241910 -21880.675101 7003.250287 -113732.583920 -11966.516470 -63768.382262
0.277778 0.055139 0.011111 -109976.299680 -27649.102128 14344.770788 -144386.654370 13982.503435 -82084.231071
0.300000 0.055139 0.011111 -71404.213120 4550.206362 30746.497285 -77806.336968 -23000.664293 -41771.120437
0.322222 0.055139 0.011111 -120628.837060 -1050.896243 -13939.573855 -82710.185282 -4895.903169 -56211.789121
0.344444 0.055139 0.011111 -96621.412304 2782.524402 -6246.425055 -69814.659412 -9701.495151 -76272.977211
0.366667 0.055139 0.011111 -130206.141060 -6700.320300 41875.308074 -114203.262350 4048.282195 -54674.822965
0.388889 0.055139 0.011111 -106119.410240 -1333.307644 -4180.018785 -118807.514610 -5792.235187 -55471.517363
0.011111 0.077194 0.011111 -64828.013094 5402.725655 -29872.083842 -79931.156057 1869.738608 -56206.898516
0.033333 0.077194 0.011111 -118723.560550 468.622909 4741.239086 -117141.417270 8899.227617 -60344.901228
0.055556 0.077194 0.011111 -123951.179330 22563.366406 25700.217582 -148205.828110 -17790.365807 -68152.730330
0.077778 0.077194 0.011111 -110342.613280 24910.182466 -24130.917423 -120995.802060 17987.287757 -63612.057644
0.100000 0.077194 0.011111 -103290.441850 35368.328572 36600.142316 -92069.453465 -11007.298521 -60132.267406
0.122222 0.077194 0.011111 -143504.722620 33210.158621 18642.455842 -123793.928610 18071.273018 -84007.385271
0.144444 0.077194 0.011111 -128499.374740 27811.431787 -10275.754421 -68225.461574 -36669.277353 -95002.008459
0.166667 0.077194 0.011111 -138292.474210 -1590.167694 8396.702362 -92108.901466 12891.761050 -22549.523077
0.188889 0.077194 0.011111 -107338.654240 4576.797204 -20706.212326 -100139.085560 -4962.883549 -33084.714768
0.211111 0.077194 0.011111 -84945.356753 11683.961573 -35797.334724 -89336.294144 4353.991906 -62655.047240
0.233333 0.077194 0.011111 -68401.910174 -2596.003225 10362.911892 -90541.987865 -16722.592173 -87722.409652
0.255556 0.077194 0.011111 -109021.159610 -27446.751604 6114.484001 -110314.849030 -3611.992497 -49263.527831
0.277778 0.077194 0.011111 -103061.449290 -18028.847952 6054.982131 -132765.213170 -3559.873500 -62358.140197
0.300000 0.077194 0.011111 -125515.201210 12950.021495 -23949.543191 -88491.543239 -27341.984941 -64411.460248
0.322222 0.077194 0.011111 -130270.743920 24982.394973 6546.642222 -82347.565541 -17373.299834 -66953.133449
0.344444 0.077194 0.011111 -159590.975620 37008.596720 17883.083428 -89188.470462 3390.339725 -53717.733449
0.366667 0.077194 0.011111 -141413.438410 31570.850994 27155.087979 -109385.891830 14919.288369 -58231.311019
0.388889 0.077194 0.011111 -50519.680292 17757.604806 -7032.287639 -149942.981150 -3926.759923 -63035.127873
0.011111 0.099250 0.011111 -54461.408782 961.391237 16621.448333 -106130.621870 -6652.692406 -89716.803334
0.033333 0.099250 0.011111 -159850.051470 14887.681285 13323.592346 -120569.649820 4076.607230 -69006.592862
0.055556 0.099250 0.011111 -145619.822450 -5212.230391 -8194.119845 -129692.095170 -16169.060543 -23398.597004
0.077778 0.099250 0.011111 -125212.845640 -6848.554383 8665.348707 -113580.028880 25530.619433 -32833.493468
0.100000 0.099250 0.011111 -147563.331240 13618.880937 -24820.343944 -98634.165587 -37649.974876 -70960.584924
0.122222 0.099250 0.011111 -106161.297360 -10762.133039 16778.241007 -112152.774810 15223.592286 -79035.802325
0.144444 0.099250 0.011111 -124545.726080 -7693.690738 37132.367435 -59638.580177 -4527.806871 -64781.334619
0.166667 0.099250 0.011111 -108939.938760 -25559.917674 -26271.854847 -94446.890272 3470.191268 -57183.107804
0.188889 0.099250 0.011111 -104942.295580 -29892.781524 -20319.189687 -111769.216280 1761.661177 -87026.210749
0.211111 0.099250 0.011111 -124591.403020 -4539.319348 -506.478411 -85407.170611 3926.710226 -56354.833272
0.233333 0.099250 0.011111 -108012.514290 -14637.883713 -13839.846413 -112157.256190 916.006856 -78942.317238
0.255556 0.099250 0.011111 -115806.312700 6641.112092 -14783.094482 -90119.526842 -478.691864 -12167.926457
0.277778 0.099250 0.011111 -156426.851810 -44732.429334 -13535.256931 -133005.054030 -9680.109216 -93192.580329
0.300000 0.099250 0.011111 -145145.265200 -20097.397569 5675.464425 -115231.364260 6666.330350 -57785.496996
0.322222 0.099250 0.011111 -131838.177210 7442.465625 6764.520162 -55544.192318 -4073.673975 -68312.556478
0.344444 0.099250 0.011111 -98612.443541 -9366.629065 32992.739291 -98087.676107 12860.524581 -44094.148696
0.366667 0.099250 0.011111 -114331.998420 -7245.426932 6.522143 -109652.437010 10687.178838 -64889.569812
0.388889 0.099250 0.011111 -62549.772611 -29864.202615 1545.812274 -100879.297580 18982.485550 -62477.264097
0.011111 0.121306 0.011111 -60606.213145 2711.451525 -8078.738137 -116109.867320 -2287.775918 -47004.016869
0.033333 0.121306 0.011111 -94924.938467 6317.352265 3146.282522 -98354.776519 3881.576086 -59772.583304
0.055556 0.121306 0.011111 -156730.204480 -17529.875188 4041.647237 -115971.763540 -2568.564194 -82357.154395
0.077778 0.121306 0.011111 -122621.613840 9036.876031 15606.422292 -98180.378051 -5951.711350 -40342.443890
0.100000 0.121306 0.011111 -113072.402120 21721.721889 24242.426704 -125502.944870 4133.946153 -58653.954797
0.122222 0.121306 0.011111 -80059.146169 7464.128504 -6303.164283 -68211.293165 24474.322970 -67791.479495
0.144444 0.121306 0.011111 -76880.753537 14539.238231 19209.908652 -65628.135208 -9480.753660 -51573.755101
0.166667 0.121306 0.011111 -86586.709520 17674.617575 -4822.192340 -80227.058564 -1606.827715 -59215.543394
0.188889 0.121306 0.011111 -140102.772680 34896.631082 21433.999165 -147147.421800 -22925.130660 -53265.020590
0.211111 0.121306 0.011111 -121141.740590 32831.130596 -10848.770214 -76352.725753 24696.154878 -64116.926774
0.233333 0.121306 0.011111 -126354.779520 19491.457338 -5080.413000 -93859.628997 18957.457588 -46955.334854
0.255556 0.121306 0.011111 -120765.272710 20047.530364 -99.428740 -99763.069125 -11064.821021 -23753.401673
0.277778 0.121306 0.011111 -119682.006590 14093.588134 22148.127938 -112268.301180 24751.648936 -94782.980684
0.300000 0.121306 0.011111 -129296.813240 -7385.298798 -37476.485754 -146996.974480 6175.687718 -43631.460925
0.322222 0.121306 0.011111 -126084.165310 13856.569054 -37192.042084 -56223.254963 3119.192272 -45609.108110
0.344444 0.121306 0.011111 -132922.137110 30176.988591 -27144.346857 -96315.156760 -821.693314 -68697.900011
0.366667 0.121306 0.011111 -93536.967839 -468.044558 -100.408139 -93867.332184 18666.822434 -64439.920588
0.388889 0.121306 0.011111 -59076.623063 -3540.208187 2233.260720 -119212.388660 7328.278310 -70021.881360
0.011111 0.143361 0.011111 -78033.411086 20764.106846 10099.519231 -110022.560800 -15157.803202 -61039.063487
0.033333 0.143361 0.011111 -146735.495040 -5913.278435 -19631.032775 -106025.790790 8444.204808 -56073.529335
0.055556 0.143361 0.011111 -144457.886650 21678.076175 3135.735164 -92155.038967 -10141.968424 -64192.814602
0.077778 0.143361 0.011111 -157378.228320 -6195.592573 -13427.464660 -128307.477640 2719.629610 -75868.570461
