# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -54951.616498 16018.574705 2673.374223 -99612.861793 -17146.054421 -61315.623859
0.033333 0.011028 0.011111 -96886.841241 15062.840279 18092.153742 -109526.960420 -35646.144945 -50815.312378
0.055556 0.011028 0.011111 -107553.244660 421.467903 -20399.300510 -143594.329670 -21507.569198 -49782.307161
0.077778 0.011028 0.011111 -94658.823218 -4824.064087 -11231.668764 -100457.332860 -27447.721931 -14610.899408
0.100000 0.011028 0.011111 -133229.737600 4965.853671 -4013.168198 -78539.116644 -63860.548458 -32951.289893
0.122222 0.011028 0.011111 -113127.892550 11956.512353 -14544.339840 -117240.160410 -24336.099212 -53029.089011
0.144444 0.011028 0.011111 -102010.833390 7674.504513 18178.978415 -114683.568850 -47240.869321 -53766.824756
0.166667 0.011028 0.011111 -93235.423021 -4549.579925 9966.990106 -111348.319920 -21278.254545 -27869.930172
0.188889 0.011028 0.011111 -86460.396618 235.952921 9797.213405 -114171.557020 -29977.318401 -49196.557575
0.211111 0.011028 0.011111 -89294.477831 -21139.025494 -8154.404091 -118618.459930 -40797.170438 -15220.244858
0.233333 0.011028 0.011111 -82557.891512 14692.353822 1256.213167 -122215.135160 -12894.901471 -55792.201784
0.255556 0.011028 0.011111 -85657.640371 14443.518988 -15995.805207 -85076.952860 14292.813067 -54221.873035
0.277778 0.011028 0.011111 -89815.433826 -31289.760735 -1539.106520 -135466.161360 10137.693115 -45492.041645
0.300000 0.011028 0.011111 -71876.564982 -22395.830957 -921.701317 -88727.311881 -27283.552893 -74813.217364
0.322222 0.011028 0.011111 -116999.489010 12921.218359 2314.430215 -80125.335375 -52084.831328 -35730.766060
0.344444 0.011028 0.011111 -77147.987850 7468.222246 5021.296074 -100100.069930 -14629.396981 -58274.036446
0.366667 0.011028 0.011111 -73225.649623 -3367.995842 29369.115357 -94466.463853 -27100.731096 -21688.101865
0.388889 0.011028 0.011111 -48218.846616 -17963.422233 -5000.162431 -92685.937179 -16104.375999 -56082.515106
0.011111 0.033083 0.011111 -48413.983796 312.495849 7123.319203 -168275.049870 -21219.902651 -92274.085248
0.033333 0.033083 0.011111 -99177.443889 8689.061545 -26293.093813 -187191.299570 31422.058166 -43244.856835
0.055556 0.033083 0.011111 -127716.947720 6627.398697 -4962.493214 -203596.581370 -35271.891591 -65053.595827
0.077778 0.033083 0.011111 -130309.018430 14260.736927 -4295.714407 -226557.385320 -21687.804989 -82504.698522
0.100000 0.033083 0.011111 -79757.194414 -30073.828684 1861.671791 -167132.598500 -1865.375799 -75962.909022
0.122222 0.033083 0.011111 -123446.155330 1883.413747 -39247.787109 -193347.350110 -28593.992269 -3725.817334
0.144444 0.033083 0.011111 -122711.410790 28376.052686 -15266.748556 -143220.748590 -35748.918285 -46287.453967
0.166667 0.033083 0.011111 -88096.445527 -738.037674 31191.894922 -243048.219910 -14830.931897 -31247.853130
0.188889 0.033083 0.011111 -135270.589020 -7561.931212 27284.796897 -213383.458690 -9085.901715 -81680.602835
0.211111 0.033083 0.011111 -163675.513990 49177.941277 25278.099225 -253796.311220 -24547.794805 -65619.055418
0.233333 0.033083 0.011111 -207015.101950 -24001.032957 5368.224769 -205710.859550 24679.380116 -55350.742587
0.255556 0.033083 0.011111 -165822.786860 -7679.244313 14127.381438 -238761.391110 -17765.386338 -58450.784865
0.277778 0.033083 0.011111 -116632.220980 1439.372009 700.758283 -165949.112220 11984.772993 -17678.700663
0.300000 0.033083 0.011111 -208153.977760 4844.676656 2172.083572 -236231.028120 7142.254115 -70838.705789
0.322222 0.033083 0.011111 -132889.994030 -5746.923302 -13242.787968 -144968.357720 540.682034 -43209.038341
0.344444 0.033083 0.011111 -98866.244063 -17153.888952 8503.750422 -155349.986150 -5666.667922 -55306.948185
0.366667 0.033083 0.011111 -113199.359970 71.595089 -19386.634754 -222484.989210 -21230.900036 -10977.519118
0.388889 0.033083 0.011111 -64890.066968 11971.054050 -2844.909708 -170661.804150 3438.070352 -62378.457362
0.011111 0.055139 0.011111 -72278.846063 -7812.051594 20506.246067 -194490.861300 27094.832344 -56287.320987
0.033333 0.055139 0.011111 -122919.974560 17319.056991 -1487.322073 -137979.275950 12915.638444 -30801.549758
0.055556 0.055139 0.011111 -109895.328050 9391.238794 -8190.565272 -218348.328120 -50923.507325 -30042.815171
0.077778 0.055139 0.011111 -110646.006370 -3538.792583 -11561.572681 -252936.027070 16462.445560 -62989.929378
0.100000 0.055139 0.011111 -105369.231010 -1146.173502 16295.974559 -187146.287950 59667.230340 -66075.884102
0.122222 0.055139 0.011111 -106932.905940 12462.466073 40134.448043 -235628.812690 -1505.868788 -82959.050088
0.144444 0.055139 0.011111 -146440.902060 -7460.273151 -49003.844056 -189396.564440 -26018.021133 -73962.770856
0.166667 0.055139 0.011111 -108701.800940 15362.997154 -39350.315910 -166429.904230 -29500.537694 -72219.889625
0.188889 0.055139 0.011111 -141485.178870 -17570.157929 3440.242785 -239451.322030 48405.762893 -55980.247566
0.211111 0.055139 0.011111 -123186.281470 4619.507833 4464.405704 -210920.136170 -774.514210 -70863.891880
0.233333 0.055139 0.011111 -81221.963191 -22713.200336 8052.848106 -187830.485410 45714.091302 -74509.303037
0.255556 0.055139 0.011111 -151870.361010 -7137.534398 14413.577693 -230397.304540 -26085.846729 -81279.161983
0.277778 0.055139 0.011111 -151519.703110 33828.106428 27577.408449 -278991.625150 -57329.072831 -109705.608480
0.300000 0.055139 0.011111 -97352.110261 -9272.841791 20150.871431 -156405.126790 19322.454836 -11482.252065
0.322222 0.055139 0.011111 -147015.598780 -8629.904482 -22587.257105 -155419.736170 -21628.609819 -46123.999533
0.344444 0.055139 0.011111 -125393.417600 -25820.541824 -7471.033643 -177699.963040 21223.490235 -60487.836397
0.366667 0.055139 0.011111 -108696.253880 5661.675036 20483.994734 -276411.546650 -520.098481 -72905.897688
0.388889 0.055139 0.011111 -104989.840820 -7572.142597 6405.564172 -184945.727090 -15401.376657 -68995.043098
0.011111 0.077194 0.011111 -54083.549826 16124.714605 -14134.399317 -191756.174760 3380.442239 -61621.136055
0.033333 0.077194 0.011111 -127131.450340 -13936.250432 -1795.458753 -141353.079780 -3199.166635 -55226.975436
0.055556 0.077194 0.011111 -105313.881810 -7745.676690 1844.914219 -310246.102630 20895.997468 -79220.037167
0.077778 0.077194 0.011111 -108507.136750 -17908.970137 15673.030334 -227638.950550 25208.133841 -66966.128643
0.100000 0.077194 0.011111 -83682.305625 1700.586579 11215.403387 -236871.583510 -10971.843608 -102564.812190
0.122222 0.077194 0.011111 -125498.776530 30839.101489 -1900.888394 -197827.579510 33622.963873 -22660.448555
0.144444 0.077194 0.011111 -111722.529160 -23565.581874 -37038.346069 -196791.969510 -32828.279695 -135577.915270
0.166667 0.077194 0.011111 -137114.907300 -3868.778298 19551.246722 -160501.816580 -4371.607870 -52211.586017
0.188889 0.077194 0.011111 -145957.351160 -5113.254047 -12391.651009 -224780.652330 14174.192096 -42336.407660
0.211111 0.077194 0.011111 -106387.117280 5327.694073 -19666.355655 -215705.674080 52347.659277 -51366.218113
0.233333 0.077194 0.011111 -126226.863980 15853.045959 40828.239683 -264665.732870 -11430.301700 -69651.077898
0.255556 0.077194 0.011111 -112670.499980 9225.965047 30649.887154 -221310.704330 8323.921040 -33144.317046
0.277778 0.077194 0.011111 -124014.878320 -47111.991211 -19884.687691 -284641.117220 -19315.610035 -72798.916003
0.300000 0.077194 0.011111 -80175.399519 23063.041479 -38338.981601 -145416.695720 6350.638843 -54444.726527
0.322222 0.077194 0.011111 -115686.405540 -1975.852316 -32882.343099 -172158.170430 -12444.561146 -51481.861743
0.344444 0.077194 0.011111 -169824.416220 12879.670859 -25859.305959 -245179.982330 78745.979417 -93691.382872
0.366667 0.077194 0.011111 -142695.762900 -8643.550357 31220.619124 -295885.706210 13398.839141 -88751.225023
0.388889 0.077194 0.011111 -15601.041971 -2632.545730 -24419.937818 -187169.274350 6388.358992 -14565.417702
0.011111 0.099250 0.011111 -42839.358809 2354.455645 12843.034255 -197929.078190 -13740.536606 -61650.710955
0.033333 0.099250 0.011111 -91172.710880 34857.222784 -1610.606155 -175295.086120 4739.251402 -54175.313737
0.055556 0.099250 0.011111 -124591.812170 52530.201264 25838.524982 -285485.560730 -20472.976414 -39984.837828
0.077778 0.099250 0.011111 -138079.561290 15133.354213 1396.762003 -231454.173410 37226.036772 -28307.245209
0.100000 0.099250 0.011111 -151845.390170 24344.521242 16261.531052 -231910.319540 -65889.817311 -75520.694753
