# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -77447.963090 1138.625133 3842.616913 -108498.004240 -19358.145644 -62246.444140
0.033333 0.011028 0.011111 -120873.312290 -22650.371268 -12100.274161 -109226.242490 -35343.334305 -72066.847435
0.055556 0.011028 0.011111 -96541.494487 19036.609902 -11010.142771 -146624.469820 -14887.149343 -59812.707605
0.077778 0.011028 0.011111 -92279.420464 -147.426985 25849.495566 -105770.865950 -25156.072896 -46141.639610
0.100000 0.011028 0.011111 -141307.561830 11698.786516 -9106.726231 -105072.436690 -81471.573478 -61857.064327
0.122222 0.011028 0.011111 -116067.747950 7192.842188 -87.283097 -100954.320960 -12963.796529 -69182.940464
0.144444 0.011028 0.011111 -130821.422590 -3746.567336 12267.762516 -122043.481440 -19635.202046 -45964.880873
0.166667 0.011028 0.011111 -116979.197650 -24554.316204 -3099.932635 -125410.833610 -14188.454262 -89769.355308
0.188889 0.011028 0.011111 -128614.084260 -3268.798135 23631.722824 -108471.521410 -19586.558256 -37760.341329
0.211111 0.011028 0.011111 -137982.811480 -14002.739541 -8499.555062 -125099.251740 -37442.581445 -24667.516417
0.233333 0.011028 0.011111 -95097.793222 32235.344092 16691.085928 -150874.046560 -34188.576172 -90796.830989
0.255556 0.011028 0.011111 -114955.533230 22985.477706 -10051.825597 -67906.353862 -13632.341464 -85409.725512
0.277778 0.011028 0.011111 -108895.708440 -26105.985018 11485.969000 -139856.671360 -20681.665283 -30789.467970
0.300000 0.011028 0.011111 -105119.614910 -40594.996129 -7680.845361 -101466.417730 -54890.456750 -77075.302620
0.322222 0.011028 0.011111 -131085.524450 -24877.286992 -30421.151517 -97399.214110 -52200.543518 -62211.724942
0.344444 0.011028 0.011111 -94087.799495 24174.569054 -1988.899226 -110778.833620 -11578.441327 -65639.534169
0.366667 0.011028 0.011111 -90054.331260 7204.579201 24474.179322 -118046.176660 -37838.007640 -23403.433694
0.388889 0.011028 0.011111 -39059.306272 -20738.843863 -14088.890259 -99283.746820 -13826.793387 -78028.706750
0.011111 0.033083 0.011111 -67447.917827 4253.780139 -9388.163669 -190230.139010 -1818.707305 -137163.275640
0.033333 0.033083 0.011111 -165650.165760 30770.278356 -16311.493430 -193184.249900 -13270.726467 -60013.252025
0.055556 0.033083 0.011111 -162623.239830 -3005.287393 -19392.316456 -247079.360450 -23997.928983 -87550.478500
0.077778 0.033083 0.011111 -182471.986010 25377.249515 -12211.992322 -247948.707920 -25898.523434 -127196.761610
0.100000 0.033083 0.011111 -151830.840990 -5232.353775 -9135.150032 -191741.637710 -13719.825545 -122535.890940
0.122222 0.033083 0.011111 -159373.261940 7457.584730 -41337.125727 -194457.794060 -22754.709385 -34296.432244
0.144444 0.033083 0.011111 -145927.324230 20133.233542 -28141.546980 -214570.573160 -7748.129332 -73160.476128
0.166667 0.033083 0.011111 -138302.277540 26362.074018 26314.017162 -220891.392990 -17631.755889 -83164.361227
0.188889 0.033083 0.011111 -192183.286180 -8921.759572 20688.809960 -236226.201050 6408.678985 -90592.358477
0.211111 0.033083 0.011111 -230189.529270 27380.678579 13005.903885 -262698.109840 -29618.061536 -100194.920320
0.233333 0.033083 0.011111 -279784.757880 -26988.977582 -39572.292340 -236846.696020 -1488.717575 -54966.804380
0.255556 0.033083 0.011111 -177871.892910 -13564.560321 -38155.670116 -220627.771730 -3065.230830 -78789.462127
0.277778 0.033083 0.011111 -157010.125700 -27057.440597 -29489.705262 -190192.560950 15616.086149 -70294.211487
0.300000 0.033083 0.011111 -235722.331300 -17514.655668 -34583.471372 -279097.496190 18422.845265 -78774.709089
0.322222 0.033083 0.011111 -195709.441890 2319.361250 -25231.998596 -192896.065570 -30146.116111 -88908.937551
0.344444 0.033083 0.011111 -183865.236190 -20622.795168 11108.804996 -194418.982220 7156.482042 -138656.334250
0.366667 0.033083 0.011111 -164674.375090 -1693.779950 3665.423527 -225960.746900 -3373.366602 -41990.991475
0.388889 0.033083 0.011111 -114057.695700 25452.527045 3648.461010 -214502.545230 434.140068 -104108.057580
0.011111 0.055139 0.011111 -94812.364011 20578.835554 -548.526763 -230735.019950 48227.817104 -78582.058147
0.033333 0.055139 0.011111 -173733.696030 11146.535144 3433.058460 -163816.296750 -13966.198757 -53332.706964
0.055556 0.055139 0.011111 -166958.787950 10831.770905 -11775.392981 -217805.346930 -14123.771271 -72069.928444
0.077778 0.055139 0.011111 -141831.664000 27325.861480 -43159.440274 -251856.952350 28302.735200 -78959.129465
0.100000 0.055139 0.011111 -116065.953140 8249.595487 8836.627069 -187393.179480 8139.622587 -137438.993500
0.122222 0.055139 0.011111 -146592.237770 20562.848147 48805.533919 -239778.460760 -22963.042182 -84695.012133
0.144444 0.055139 0.011111 -166235.748840 12301.833011 -58052.663352 -221149.392600 15165.418457 -69371.616987
0.166667 0.055139 0.011111 -161883.534790 37539.904417 -19710.483460 -173269.787650 -37255.494360 -103871.207190
0.188889 0.055139 0.011111 -186770.986350 3742.275707 6662.095879 -245113.030370 26305.104796 -154008.096400
0.211111 0.055139 0.011111 -166133.028570 38079.382106 -32064.887784 -206240.770380 -30215.335074 -51720.392477
0.233333 0.055139 0.011111 -145950.321590 -8644.547286 -3729.607795 -178490.927000 44495.483591 -127970.373260
0.255556 0.055139 0.011111 -247705.482960 -4218.244652 28645.772614 -227764.821910 -5635.572686 -126557.463660
0.277778 0.055139 0.011111 -222311.306700 10911.917968 -4148.755797 -293599.213510 39797.484514 -123454.109760
0.300000 0.055139 0.011111 -211399.027960 22571.602538 18077.185104 -201543.101360 14009.835804 -56185.949401
0.322222 0.055139 0.011111 -235417.386190 -3136.766524 -30159.901243 -203235.440700 -20373.363034 -93712.193002
0.344444 0.055139 0.011111 -203969.909060 -59831.562056 -23371.768009 -232156.726070 -13057.944292 -111802.043060
0.366667 0.055139 0.011111 -187095.913860 -15938.716093 21097.538632 -265541.509180 30279.941162 -48494.529058
0.388889 0.055139 0.011111 -142739.371130 6628.531878 -9735.274620 -227288.407200 -41521.613207 -76441.754015
0.011111 0.077194 0.011111 -101660.397380 4325.494734 -7597.751617 -184232.878120 14571.659756 -73994.506318
0.033333 0.077194 0.011111 -165913.060780 4530.911626 3900.698270 -212476.894070 -25410.246848 -68911.503700
0.055556 0.077194 0.011111 -174188.755760 19543.259091 643.753787 -258968.916050 27614.461984 -157276.985320
0.077778 0.077194 0.011111 -174169.474840 -31006.890348 -10039.303134 -244711.822410 1335.832003 -77215.818666
0.100000 0.077194 0.011111 -149789.806740 -10890.310325 22640.962285 -203989.152080 21183.427600 -80498.108120
0.122222 0.077194 0.011111 -203109.982710 64987.632746 14398.593368 -206641.038700 39606.928165 -68893.747467
0.144444 0.077194 0.011111 -203314.327480 -22523.103341 -3696.304167 -201312.119620 -31784.188388 -116779.445280
0.166667 0.077194 0.011111 -178383.156400 -13655.962932 18766.972356 -173379.807180 -6128.974413 -51043.437660
0.188889 0.077194 0.011111 -184866.458180 24624.108890 3348.662449 -226650.523720 34219.015439 -68844.744778
0.211111 0.077194 0.011111 -160098.364100 28539.977161 -22558.470475 -258658.280640 29682.955754 -80335.479487
