# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -13570.135988 2114.257848 -2459.724941 -11877.984138 -3712.102392 -8680.612677
0.033333 0.011028 0.011111 -23063.065574 -1999.908373 -6216.090629 -16084.096480 -4594.822728 -13319.898701
0.055556 0.011028 0.011111 -22805.016792 -2539.686341 -3973.277690 -21621.666250 3465.067679 -6745.432249
0.077778 0.011028 0.011111 -28017.180950 -1549.454808 2958.840652 -15076.997302 -3669.983973 -10658.818708
0.100000 0.011028 0.011111 -25272.210795 1458.813063 -3234.156343 -19537.410058 -4468.174502 -14457.125220
0.122222 0.011028 0.011111 -21276.575949 2286.707924 -3358.685796 -17183.437324 1022.486643 -12574.104278
0.144444 0.011028 0.011111 -28781.069708 2200.110603 -1899.017206 -19261.191584 -2634.179928 -13900.030642
0.166667 0.011028 0.011111 -26770.796608 -460.374664 -1656.894558 -18923.592834 -1735.752054 -9412.584933
0.188889 0.011028 0.011111 -27226.718986 -129.791126 4202.325593 -21297.962653 -3299.227865 -13372.709244
0.211111 0.011028 0.011111 -26754.431440 -3344.974769 1605.686727 -17232.349049 -3114.522733 -8394.218356
0.233333 0.011028 0.011111 -33390.298234 3696.377141 1842.561869 -23664.199982 -3200.625595 -14024.254582
0.255556 0.011028 0.011111 -23017.392017 4191.414392 -3686.867302 -13748.765897 3742.058059 -8504.393950
0.277778 0.011028 0.011111 -25191.762247 -3726.385365 -2424.973306 -18932.026209 -3491.259248 -8794.784665
0.300000 0.011028 0.011111 -18239.451626 -2793.140948 -826.055411 -17695.655708 4783.686411 -12871.238531
0.322222 0.011028 0.011111 -27911.229669 -2949.834211 -458.692275 -10301.328742 -1373.451104 -12386.309777
0.344444 0.011028 0.011111 -23222.539855 -1918.255970 -1409.880567 -13114.630061 -3279.958714 -15542.560016
0.366667 0.011028 0.011111 -19443.066768 -785.252437 200.234945 -11136.202361 2663.306707 -7210.103783
0.388889 0.011028 0.011111 -6931.719328 -3648.651817 -2846.250161 -16086.919560 513.010318 -13861.782218
0.011111 0.033083 0.011111 -11565.906469 -3841.926957 2178.092863 -24028.269705 -721.718474 -10904.502838
0.033333 0.033083 0.011111 -23277.410279 2379.494401 -1659.948658 -29880.828400 -3220.441113 -14906.466694
0.055556 0.033083 0.011111 -24706.714268 -1275.797392 4899.499711 -34696.904966 5646.180800 -19281.719121
0.077778 0.033083 0.011111 -17157.966763 -314.989577 -1043.519122 -33574.620891 -3280.893551 -20799.226553
0.100000 0.033083 0.011111 -21967.992420 -1738.121155 2431.103715 -35844.360776 5167.415194 -14046.271701
0.122222 0.033083 0.011111 -25106.259933 750.927397 -4806.741074 -41559.051495 -1512.582213 -9767.848205
0.144444 0.033083 0.011111 -20011.412957 4522.374025 -4753.746151 -23017.886095 -2320.576013 -10355.945718
0.166667 0.033083 0.011111 -22737.774432 4290.378122 5654.254396 -47375.240581 -4062.119685 -15149.735818
0.188889 0.033083 0.011111 -23546.504409 -3700.519857 1771.144812 -39984.698105 1938.200729 -13431.618422
0.211111 0.033083 0.011111 -23561.800949 2529.364711 -939.993887 -31376.951022 128.157544 -7215.317375
0.233333 0.033083 0.011111 -22162.765784 -1344.652714 -1814.855774 -35805.733900 -1205.118803 -11504.256853
0.255556 0.033083 0.011111 -35354.900820 -3002.563594 -964.699547 -42001.756598 1172.068053 -18957.290297
0.277778 0.033083 0.011111 -25070.975597 -1554.218054 -1602.780208 -28491.189476 1330.990706 -12928.924911
0.300000 0.033083 0.011111 -36091.363167 -5993.111899 -6643.195701 -41906.146176 2749.652129 -11591.051033
0.322222 0.033083 0.011111 -27601.779107 -4487.056506 -1776.203943 -29870.476803 1205.090549 -13572.606008
0.344444 0.033083 0.011111 -23007.016056 -455.213571 841.464971 -18933.681548 -2208.259621 -8051.118706
0.366667 0.033083 0.011111 -19951.450694 4949.875077 -1691.498221 -29264.549889 -15.411233 -6157.321413
0.388889 0.033083 0.011111 -12391.304187 3405.415271 -1665.128390 -28114.245894 3018.386360 -9316.139214
0.011111 0.055139 0.011111 -12367.414013 842.046536 531.641548 -27806.776629 2013.972172 -13239.983719
0.033333 0.055139 0.011111 -21241.872561 2752.042457 3533.992667 -22751.697402 -1247.490026 -6729.091912
0.055556 0.055139 0.011111 -17666.109771 3432.254619 -2490.835062 -34634.538414 -5533.441023 -5796.779199
0.077778 0.055139 0.011111 -22751.177818 294.467674 -4931.481513 -46266.113489 2645.312811 -3959.707030
0.100000 0.055139 0.011111 -12706.610507 -462.208011 949.895271 -32572.289867 1779.644523 -18539.539310
0.122222 0.055139 0.011111 -20644.589762 4002.338870 4203.626793 -38315.886230 -1325.191097 -8781.644341
0.144444 0.055139 0.011111 -27467.593850 3448.687488 -4566.014557 -37736.438899 -496.532888 -20530.108135
0.166667 0.055139 0.011111 -13495.353288 1343.534482 -3196.192027 -28702.318951 -4484.440521 -8768.876204
0.188889 0.055139 0.011111 -20268.691050 -258.887149 937.359247 -38463.062298 4441.806778 -11651.558455
0.211111 0.055139 0.011111 -21700.669692 6237.750360 2361.010536 -31676.103800 -625.415402 -5751.914755
0.233333 0.055139 0.011111 -19485.683523 -4987.535723 72.226624 -38240.556421 7042.252217 -17472.331456
0.255556 0.055139 0.011111 -20558.455261 1951.368989 -1684.365035 -39768.954355 -28.082594 -13206.019753
0.277778 0.055139 0.011111 -24085.950994 3629.024550 409.051214 -47453.364003 4673.516609 -13131.150935
0.300000 0.055139 0.011111 -19214.667488 -3903.600288 1136.728029 -27975.052270 -1004.055294 -3437.533865
0.322222 0.055139 0.011111 -22535.347159 -73.948835 -1816.786203 -27402.936928 698.895533 -5938.484744
0.344444 0.055139 0.011111 -20171.050393 -317.245643 496.618839 -26750.630040 -854.846428 -10697.384025
0.366667 0.055139 0.011111 -27499.551538 1891.842179 3352.266556 -37685.719733 -2408.553657 -14715.805210
0.388889 0.055139 0.011111 -12232.277133 630.026094 -638.357366 -26108.462904 3480.914651 -12311.813084
0.011111 0.077194 0.011111 -9564.111062 2583.056836 -2652.319325 -24622.360955 -1501.451412 -7035.898663
0.033333 0.077194 0.011111 -24980.752329 -1642.799778 -717.940660 -27689.543575 -334.953311 -11855.017137
0.055556 0.077194 0.011111 -26077.109952 -3377.638830 1989.196001 -51460.523541 -832.471626 -14480.700071
0.077778 0.077194 0.011111 -22000.378316 -3443.191942 3582.931452 -37021.307222 -6706.362064 -15523.509521
0.100000 0.077194 0.011111 -25255.997816 1634.213380 23.290345 -38464.432242 395.989034 -7296.924880
0.122222 0.077194 0.011111 -29680.980626 1913.367810 1901.084131 -35681.401022 7122.153952 -7552.845707
0.144444 0.077194 0.011111 -23233.745474 -1110.233500 41.665847 -25888.487175 2979.199254 -9566.169175
0.166667 0.077194 0.011111 -33423.895009 3812.055955 6193.510714 -38144.959968 1418.359565 -10068.175464
0.188889 0.077194 0.011111 -18751.995652 -2695.760416 -3980.630147 -34207.932212 3923.860401 -10818.466057
0.211111 0.077194 0.011111 -15817.000518 -3395.383783 -2684.991199 -39509.066982 2201.456925 -20745.981634
0.233333 0.077194 0.011111 -20134.690613 -2279.202402 4691.215888 -46178.422671 4843.931128 -12790.284012
0.255556 0.077194 0.011111 -27631.998942 729.550690 10472.430108 -49895.117689 2489.646337 -10102.935569
0.277778 0.077194 0.011111 -26241.345827 -4776.232482 5646.105111 -51632.237368 2618.419674 -16950.602280
0.300000 0.077194 0.011111 -16450.438265 6012.540684 -5778.867944 -26198.075850 3327.526697 -12163.040934
0.322222 0.077194 0.011111 -26596.459512 773.199032 -5554.650297 -28690.910776 1567.216099 -16822.629685
0.344444 0.077194 0.011111 -30064.962567 2153.720441 -2509.754645 -47118.745010 14376.668337 -15274.779242
0.366667 0.077194 0.011111 -21084.246856 -5502.878630 1189.597820 -38508.894419 -1679.592478 -9672.849054
0.388889 0.077194 0.011111 -10561.182853 1226.480497 -2973.476226 -30519.600830 2059.151145 -9322.053549
0.011111 0.099250 0.011111 -6988.262444 528.164123 -2231.996359 -27115.587397 1835.743825 -15098.666577
0.033333 0.099250 0.011111 -14041.333129 -1520.659011 1673.642048 -25663.485129 2900.772090 -5750.327343
0.055556 0.099250 0.011111 -20665.854594 7127.925890 -4162.905413 -44992.743663 3863.770554 -12959.210839
0.077778 0.099250 0.011111 -21578.911399 3271.265776 -2405.943879 -34343.222761 -10887.168365 -7212.225939
0.100000 0.099250 0.011111 -31393.330822 3300.528324 -238.000971 -44017.226625 -6064.007338 -14202.989657
0.122222 0.099250 0.011111 -22167.064421 1074.250143 582.218973 -34606.195553 10243.135037 -11436.520673
0.144444 0.099250 0.011111 -27040.804881 4916.950825 5029.740885 -39672.600383 -3833.430070 -14548.056895
0.166667 0.099250 0.011111 -14219.676631 -47.977648 -2939.112254 -35560.500508 4634.327383 -10393.450244
0.188889 0.099250 0.011111 -21573.529778 -2914.308271 3334.134610 -40369.829764 4883.015404 -12117.615880
0.211111 0.099250 0.011111 -26931.119291 1101.935276 1965.912191 -35830.600121 2975.563756 -5912.668519
0.233333 0.099250 0.011111 -15247.274038 3531.327292 -3023.395506 -59019.827925 -9812.406341 -12383.681112
0.255556 0.099250 0.011111 -20906.664443 4310.664321 2575.979007 -37331.071475 4823.025435 -4774.788180
0.277778 0.099250 0.011111 -21955.703447 -1777.232685 -6156.167759 -41254.169401 -1105.569740 -10884.423279
0.300000 0.099250 0.011111 -24805.759225 -3201.990309 -764.509786 -46816.772785 1853.537064 -9382.485866
0.322222 0.099250 0.011111 -19377.100323 8000.916463 -3873.616639 -30081.284509 4078.907293 -3627.750969
0.344444 0.099250 0.011111 -8904.974293 -2642.163329 -696.665669 -40464.994544 -653.168008 -2988.940934
0.366667 0.099250 0.011111 -20401.529992 -5011.731032 -4806.867123 -32430.900549 -5808.086141 -13027.404224
0.388889 0.099250 0.011111 -12203.375974 -389.600729 -4324.263587 -33033.760112 -1115.090930 -10961.276199
0.011111 0.121306 0.011111 -8573.322587 2939.125280 859.214316 -33159.893719 2289.665384 -12038.343036
0.033333 0.121306 0.011111 -23605.415404 -1838.975458 1847.374061 -43075.723725 -1066.082423 -11014.277379
0.055556 0.121306 0.011111 -14756.233849 -3508.979255 3010.359240 -24084.376029 -2277.977157 -13737.095852
0.077778 0.121306 0.011111 -17644.338604 826.610291 3864.152012 -34453.515893 -10926.807346 -13720.655184
0.100000 0.121306 0.011111 -15747.004729 354.098455 2181.049572 -30177.057684 3305.219785 -8306.119050
0.122222 0.121306 0.011111 -27925.905230 3677.196635 1223.081401 -32426.613282 5135.128408 -11775.734456
0.144444 0.121306 0.011111 -24932.611919 -862.497263 1544.085758 -38613.126706 -497.823219 -13647.932569
0.166667 0.121306 0.011111 -26509.181241 -2300.239722 3371.255051 -38476.852073 1237.236464 -10645.752349
0.188889 0.121306 0.011111 -26745.763875 7176.397187 -298.613846 -53151.928969 -6525.184828 -13878.023464
0.211111 0.121306 0.011111 -18332.343995 -3634.803117 1861.117522 -30628.359854 2791.824335 -17441.940816
0.233333 0.121306 0.011111 -28011.177262 3356.226744 2149.116777 -66498.864175 -663.080297 -14343.654255
0.255556 0.121306 0.011111 -25290.131675 1863.259507 377.190229 -37268.392179 -1840.539057 -9849.073377
0.277778 0.121306 0.011111 -18512.591194 -3228.216901 713.721088 -34299.040202 -5740.796580 -11145.870413
0.300000 0.121306 0.011111 -23445.131039 -6392.081116 -3108.356829 -52478.788253 4234.718948 -5792.013126
0.322222 0.121306 0.011111 -20454.670298 2347.052414 -2601.451516 -28531.197646 -4097.052811 -8402.681439
0.344444 0.121306 0.011111 -24730.198253 -2362.366670 -7461.898862 -45119.566345 -235.990447 -14503.811971
0.366667 0.121306 0.011111 -24897.118778 663.208239 -4051.555597 -25292.449470 118.350836 -11048.242337
0.388889 0.121306 0.011111 -11503.207718 -3206.851515 3324.504444 -39317.082652 -2781.690810 -16478.316382
0.011111 0.143361 0.011111 -12476.078833 1953.904947 -697.298198 -50161.747977 -2569.960729 -8000.061096
0.033333 0.143361 0.011111 -28675.769599 -4994.342910 -4940.339388 -29780.209532 2081.237563 -9618.334564
0.055556 0.143361 0.011111 -24340.124125 -7105.665343 1985.797554 -25716.800896 -1445.776947 -6597.169384
0.077778 0.143361 0.011111 -18164.284387 609.125044 5485.833681 -40869.688000 7187.070918 -19123.226351
0.100000 0.143361 0.011111 -29716.802575 9714.417407 -2906.293691 -42378.139490 497.072048 -16557.443006
0.122222 0.143361 0.011111 -22749.353464 -1545.081241 4446.604192 -25641.918654 1866.649683 -7834.030708
0.144444 0.143361 0.011111 -25735.310838 -78.194013 148.102031 -33320.691585 3211.446482 -8908.944382
0.166667 0.143361 0.011111 -23307.641679 989.942840 1711.731121 -32570.185292 3590.776353 -10079.434321
0.188889 0.143361 0.011111 -16422.853184 -868.488924 -3745.923016 -42797.174427 3152.887408 -14817.707443
0.211111 0.143361 0.011111 -26289.686666 6003.725645 -2329.995686 -49163.145191 -6954.641323 -7850.302422
0.233333 0.143361 0.011111 -32901.373965 10236.962186 -3251.239474 -60804.452466 7564.923262 -10467.452715
0.255556 0.143361 0.011111 -20619.867091 -1648.328170 -771.459231 -33605.158542 -6486.487151 -6725.908229
0.277778 0.143361 0.011111 -27867.458062 1092.898332 1494.040958 -32423.780790 843.111683 -11152.783590
0.300000 0.143361 0.011111 -28776.520526 -3092.120343 3538.604235 -34044.628507 -6183.449982 -9469.482621
0.322222 0.143361 0.011111 -40738.758874 -6056.054987 1799.919854 -36680.730788 -4854.881406 -10362.144188
0.344444 0.143361 0.011111 -25362.675764 -1412.622521 1153.447516 -40938.723747 -2607.421295 -11422.850675
0.366667 0.143361 0.011111 -20029.828021 -1072.041558 -3640.950917 -27276.682076 145.417946 -6869.002495
0.388889 0.143361 0.011111 -8810.636199 582.704219 -8505.536752 -40856.770080 724.914601 -10981.232039
0.011111 0.165417 0.011111 -7176.547883 3810.185465 -170.410430 -35721.059794 -10189.503100 -7528.233787
0.033333 0.165417 0.011111 -17117.205986 -960.152784 -2898.802194 -24150.190972 1865.030723 -12279.975276
0.055556 0.165417 0.011111 -28336.907025 -3409.497263 -9569.180388 -32916.583150 -5730.831315 -11788.447345
0.077778 0.165417 0.011111 -28309.765796 990.430647 -9775.006035 -57339.585971 286.057224 -19177.562542
0.100000 0.165417 0.011111 -25046.122349 -6941.284158 4919.840549 -31481.562503 -4078.263170 -8720.139077
0.122222 0.165417 0.011111 -20786.564746 504.629362 1786.114720 -36842.158157 5481.186124 -15211.591433
0.144444 0.165417 0.011111 -18389.120535 -1337.969734 -4792.849276 -22302.168559 1921.418985 -5497.589933
0.166667 0.165417 0.011111 -23904.714955 2540.028252 -5317.724109 -43681.344352 4157.976765 -8328.920250
0.188889 0.165417 0.011111 -24164.371477 5700.477271 2977.001795 -47471.499240 12100.170521 -13144.271201
0.211111 0.165417 0.011111 -32176.717827 2619.234204 2028.035086 -39396.646284 -3429.972010 -16946.978596
0.233333 0.165417 0.011111 -28769.630575 -400.242696 -7.181639 -42028.189369 3100.821837 -12470.426433
