# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -68738.137277 4849.791532 12237.710671 -195146.708890 -56971.207085 -83390.488736
0.033333 0.011028 0.011111 -114032.815960 -7914.579234 3420.256257 -164992.687950 -61253.303111 -35900.409117
0.055556 0.011028 0.011111 -114141.818840 33886.435724 -16320.739491 -206374.294780 -650.194497 -44428.266634
0.077778 0.011028 0.011111 -136899.884240 9432.464483 28749.355157 -148719.588140 -13402.527914 -58160.931467
0.100000 0.011028 0.011111 -139787.228190 11854.677497 -3109.833912 -139097.814380 -88257.536963 -16479.784671
0.122222 0.011028 0.011111 -104781.488410 -28000.425275 -1154.656654 -148291.077800 -18369.137052 -79853.615230
0.144444 0.011028 0.011111 -122956.724720 -29904.976919 -3599.550873 -175187.723040 -76132.525840 -62367.946178
0.166667 0.011028 0.011111 -95613.863707 -4710.889154 -2069.682734 -174359.454070 -39120.518998 -50981.472968
0.188889 0.011028 0.011111 -94381.422589 -3721.126341 21926.707540 -147562.475490 -58815.692377 -38046.013324
0.211111 0.011028 0.011111 -81705.887752 -4000.822295 8570.264026 -170088.238450 -1203.568071 -43926.582665
0.233333 0.011028 0.011111 -89949.176570 29797.904063 6318.396713 -159541.908690 -838.794152 -74648.617583
0.255556 0.011028 0.011111 -116746.389520 15111.976251 -25006.016325 -147045.590380 2554.584210 -79430.025454
0.277778 0.011028 0.011111 -112122.460610 -35284.162934 -2211.105752 -179083.641530 -23598.508456 -39706.980989
0.300000 0.011028 0.011111 -76244.124913 -41716.078012 -10327.309963 -157715.360130 -59671.457599 -82159.789624
0.322222 0.011028 0.011111 -111096.423860 -50231.918282 -32938.438761 -171559.161310 -52820.929281 -41461.663481
0.344444 0.011028 0.011111 -123012.214400 20381.635290 6029.910405 -179834.346830 -62353.683493 -66635.107525
0.366667 0.011028 0.011111 -101496.659120 934.429016 -5286.429597 -170261.300460 -24179.524021 -34391.216695
0.388889 0.011028 0.011111 -55834.102949 -35198.143136 -16899.594743 -139017.349960 -26786.088259 -74924.224909
0.011111 0.033083 0.011111 -51389.489657 28815.435594 11652.294015 -354313.304520 -38042.739369 -144077.388570
0.033333 0.033083 0.011111 -208150.154710 12839.238455 -9275.938337 -271977.905510 -29348.315917 -90475.403481
0.055556 0.033083 0.011111 -233611.055770 -18739.775872 -57957.937281 -386279.485670 6086.986714 -122501.022580
0.077778 0.033083 0.011111 -209042.489160 31227.393863 -59620.693184 -319101.408910 -17390.493179 -103673.460270
0.100000 0.033083 0.011111 -226121.943660 -34603.147719 4631.042533 -255590.346380 380.840219 -126737.037820
0.122222 0.033083 0.011111 -209809.528400 -18845.829674 -27169.643653 -272009.900890 11240.840696 -45120.574640
0.144444 0.033083 0.011111 -182609.171170 11628.629401 43772.672722 -304005.287210 -1302.080745 -99132.248786
0.166667 0.033083 0.011111 -194973.635110 -5665.022891 28406.550504 -366797.789170 -73431.062403 -75526.170389
0.188889 0.033083 0.011111 -197934.902910 14654.784333 30394.635548 -298716.846550 4726.848664 -116477.387560
0.211111 0.033083 0.011111 -285974.283270 39026.945992 -6979.351406 -400813.885200 7954.272354 -103806.946750
0.233333 0.033083 0.011111 -272040.464550 -16748.999952 5379.996266 -305597.675780 76857.745224 -111810.480670
0.255556 0.033083 0.011111 -218056.638390 15994.222615 11386.164504 -335025.182970 39322.716963 -118211.422450
0.277778 0.033083 0.011111 -135068.428650 -48821.363440 -11289.055998 -236035.765830 8248.023812 -57111.987202
0.300000 0.033083 0.011111 -237073.270310 -16044.567829 -14753.894354 -374396.254760 -22045.465172 -71956.908937
0.322222 0.033083 0.011111 -245187.886060 15197.918575 -7107.440559 -320984.696770 -6807.406928 -115651.121910
0.344444 0.033083 0.011111 -198134.235780 -10496.632894 -16914.761677 -283106.130000 -24764.524886 -101096.668830
0.366667 0.033083 0.011111 -216747.338450 -53910.297053 23268.370181 -298209.932030 15758.783245 -62577.241950
0.388889 0.033083 0.011111 -109342.468510 -2870.765483 2348.419172 -300892.935980 -33630.278856 -131451.716800
0.011111 0.055139 0.011111 -134714.348140 12249.710401 -22059.070144 -393040.804590 22600.431032 -92836.439523
