# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -30413.141884 4205.830170 -9605.689076 -39026.670572 -13282.496521 -11823.853308
0.033333 0.011028 0.011111 -50721.765918 2370.285554 10936.709647 -37221.762655 4043.802895 -32075.657399
0.055556 0.011028 0.011111 -47543.169601 -3562.744307 -2798.442150 -57090.440594 -6569.854528 -18583.769047
0.077778 0.011028 0.011111 -50810.284616 -5998.291285 -1554.792206 -41800.721371 -15550.345667 -28115.571975
0.100000 0.011028 0.011111 -61121.440408 2455.743065 -8369.183775 -38599.324416 -12550.633681 -20232.366892
0.122222 0.011028 0.011111 -44979.020353 4775.709659 -9338.346064 -46329.934241 -1259.638504 -29977.718353
0.144444 0.011028 0.011111 -55220.354828 6521.838428 -6893.304198 -48076.139940 -11784.257691 -29052.205294
0.166667 0.011028 0.011111 -51650.975497 -3684.193033 -1462.475259 -35433.727080 -13744.288569 -19048.302975
0.188889 0.011028 0.011111 -50710.979408 8890.052043 11152.181550 -46938.408555 -978.690302 -34700.283122
0.211111 0.011028 0.011111 -52013.782908 -1347.158904 876.657882 -43497.985100 -11290.059135 -15687.019845
0.233333 0.011028 0.011111 -67997.686998 9205.235725 6119.140254 -54673.245934 2115.596267 -32237.271399
0.255556 0.011028 0.011111 -37711.329996 10503.865201 -9802.134205 -28437.513251 -3342.397315 -24636.739265
0.277778 0.011028 0.011111 -59989.489978 -10423.508050 -8374.535720 -52846.973972 -13876.248714 -9708.798039
0.300000 0.011028 0.011111 -41888.219297 -8396.535591 -8950.456087 -44005.462861 -7539.411391 -27654.145790
0.322222 0.011028 0.011111 -46733.928247 10713.924694 -15782.277580 -11327.005261 -14196.302058 -37278.279083
0.344444 0.011028 0.011111 -51547.302227 7952.471206 -15339.183662 -40077.818644 -1792.916850 -39635.972993
0.366667 0.011028 0.011111 -45678.496049 1036.326292 -3896.348982 -38189.457374 -3458.336398 -9349.973589
0.388889 0.011028 0.011111 -10426.306190 -7246.557258 -5768.027984 -46391.835963 -2747.860176 -32011.485088
0.011111 0.033083 0.011111 -22086.108607 -6980.929691 5586.309680 -72093.988058 -17038.258742 -53641.786355
0.033333 0.033083 0.011111 -64857.774820 -3054.061257 -27873.793089 -73263.622541 11206.769607 -17906.713847
0.055556 0.033083 0.011111 -58936.788802 -3211.076334 -8719.008140 -78509.737822 -311.038274 -28450.209491
0.077778 0.033083 0.011111 -57893.779703 2995.388293 -4301.080374 -93759.117781 -4504.482796 -42852.669612
0.100000 0.033083 0.011111 -41423.548441 -4856.276649 -1973.789244 -76325.565494 10366.931915 -34536.246806
0.122222 0.033083 0.011111 -63674.178026 -2389.513831 -20095.252903 -106265.400610 -9577.758650 -12794.200344
0.144444 0.033083 0.011111 -34030.684796 7600.236480 -485.384368 -47723.256830 -22378.582762 -18762.871489
0.166667 0.033083 0.011111 -48166.148323 5416.181604 19.591539 -94654.225390 -8461.383424 -30492.892004
