# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -8849.644632 907.193058 -3232.934978 -10976.991387 -8997.394530 -14327.881092
0.033333 0.011028 0.011111 -28101.422277 -3261.047350 -4096.165051 -12332.591462 4202.240666 -20239.220391
0.055556 0.011028 0.011111 -24104.224715 6665.616746 6862.800476 -17186.201159 -2379.641217 -21086.025167
0.077778 0.011028 0.011111 -31354.479356 1678.355306 10450.444854 -14320.375347 -5747.160067 -19728.630285
0.100000 0.011028 0.011111 -32449.173442 -3458.690599 -5129.666073 -14706.698417 -3484.051511 -20359.954708
0.122222 0.011028 0.011111 -27465.290475 655.031792 -1514.592824 -11541.459980 -2330.603337 -26918.245317
0.144444 0.011028 0.011111 -49484.027991 -1176.619218 -1034.575911 -14274.875310 -5187.649182 -18167.275103
0.166667 0.011028 0.011111 -48741.470668 -6885.205236 -5668.658918 -8984.779231 -2887.129097 -27240.134724
0.188889 0.011028 0.011111 -56812.576019 3205.764578 10337.342245 -23870.693948 -5390.295723 -19296.769608
0.211111 0.011028 0.011111 -60789.028481 -11337.383803 4997.137936 -27953.857887 -5569.081286 -22078.289534
0.233333 0.011028 0.011111 -76163.942124 2263.881047 14426.531827 -28338.805526 -7128.726335 -33853.079377
0.255556 0.011028 0.011111 -55419.194712 7934.937342 -6438.645687 -15261.283652 -5114.877813 -23750.871446
0.277778 0.011028 0.011111 -64098.796813 1652.370215 15836.379784 -18831.636885 -3461.908543 -16724.083202
0.300000 0.011028 0.011111 -54086.430940 -10834.920542 -7212.691299 -26201.220638 -6514.127178 -13403.664836
0.322222 0.011028 0.011111 -54108.273878 -2059.568325 -6199.257392 -12642.031576 -10591.982327 -30523.712609
0.344444 0.011028 0.011111 -51979.825955 1350.995765 4774.812137 -12555.144637 8822.541858 -36407.932847
0.366667 0.011028 0.011111 -46303.240830 8986.001267 5716.576574 -11388.631274 1049.997974 -20674.387987
0.388889 0.011028 0.011111 -13509.810318 2385.027519 5663.392112 -17724.034801 759.563222 -22290.540027
0.011111 0.033083 0.011111 -28104.780008 -9763.531538 4424.138127 -26491.048749 -4133.761829 -37157.788082
0.033333 0.033083 0.011111 -59870.406662 11686.857731 -3406.112551 -29463.232149 -4582.496868 -24063.284198
0.055556 0.033083 0.011111 -47437.765928 3806.103631 -6216.909705 -28101.979353 9338.391563 -25831.712094
0.077778 0.033083 0.011111 -38629.919904 3480.321549 -10781.808114 -37545.833772 -8811.179863 -27287.343864
0.100000 0.033083 0.011111 -42514.004529 11764.275533 -4536.714434 -42520.920457 10104.577557 -52925.415789
0.122222 0.033083 0.011111 -43082.843128 -523.285500 -5588.350418 -29688.035489 5333.910280 -18538.388597
0.144444 0.033083 0.011111 -29792.716879 -3928.050774 -2904.236159 -26494.408575 -19856.791448 -16270.994297
0.166667 0.033083 0.011111 -45194.894175 20538.948354 7195.818782 -34604.332167 6293.690761 -43148.995311
0.188889 0.033083 0.011111 -54169.525050 650.246039 2688.694707 -47583.583838 -2737.175455 -25638.096494
0.211111 0.033083 0.011111 -49811.978376 -1693.993075 -950.636199 -35637.084508 -3516.589188 -13249.823741
0.233333 0.033083 0.011111 -56630.561352 -4602.814127 -7783.966220 -48764.321692 14622.325867 -32229.712002
0.255556 0.033083 0.011111 -59088.744396 -7946.512761 -8893.542601 -49560.471743 -8110.016312 -40734.527496
0.277778 0.033083 0.011111 -43266.339806 8337.944517 -5014.521940 -29029.759513 9871.269050 -24266.200815
0.300000 0.033083 0.011111 -61906.259142 -4885.568091 -10801.723411 -45114.926221 31.318550 -40405.821827
0.322222 0.033083 0.011111 -53510.647184 447.747040 -1441.334881 -30685.834579 -5896.059882 -31470.147036
0.344444 0.033083 0.011111 -44804.031991 3593.177204 1738.711283 -37481.664672 10843.790652 -17687.835471
0.366667 0.033083 0.011111 -28384.483559 7984.724964 4633.135913 -22686.375559 -505.359561 -22237.141532
0.388889 0.033083 0.011111 -26005.821929 -1948.757502 2919.425344 -43540.541533 5216.838365 -30729.877274
