# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -13320.792387 3165.184563 -2652.902963 -16818.195553 -6722.836987 -7915.239953
0.033333 0.011028 0.011111 -28575.661726 -38.492112 -241.288767 -24318.013178 -7657.493105 -10863.494360
0.055556 0.011028 0.011111 -25841.082360 -3103.257550 675.344591 -32113.898942 -689.147467 -13811.211552
0.077778 0.011028 0.011111 -36590.073622 -2948.449980 3439.945189 -23875.960729 -4074.570622 -12113.390607
0.100000 0.011028 0.011111 -35364.889306 2640.838391 -3473.888926 -26606.606053 -3792.766801 -16591.066068
0.122222 0.011028 0.011111 -24962.471151 4776.830317 -6627.724766 -25863.003805 1046.014605 -13930.882183
0.144444 0.011028 0.011111 -31116.062408 5246.505980 -1553.216625 -29336.509335 -3690.792259 -18515.551849
0.166667 0.011028 0.011111 -29352.097554 -1530.428351 -162.937557 -25633.862123 -5548.729893 -10917.450623
0.188889 0.011028 0.011111 -28812.939314 330.555227 8628.947462 -33195.939847 -273.437470 -19282.382040
0.211111 0.011028 0.011111 -30194.765074 -3507.590117 2129.845233 -25591.328567 -1401.594273 -7779.891956
0.233333 0.011028 0.011111 -40803.138854 8463.758275 2335.539765 -32657.089901 -4322.676120 -16276.972189
0.255556 0.011028 0.011111 -28321.686514 7172.065807 -5791.531705 -17887.482896 1962.999268 -12302.092367
0.277778 0.011028 0.011111 -30061.647435 -6022.460191 -375.188199 -28193.767760 -2042.673065 -9971.923005
0.300000 0.011028 0.011111 -23723.866849 -3119.319325 1764.989392 -23558.591898 4489.715819 -15272.661804
0.322222 0.011028 0.011111 -38546.340318 -2897.910041 1816.123890 -18609.538441 1567.280358 -12502.311832
0.344444 0.011028 0.011111 -31159.879379 3004.249100 -52.015411 -19072.662724 -9011.992799 -21903.324845
0.366667 0.011028 0.011111 -24690.855921 1077.436865 -2200.955684 -17732.074548 1419.346964 -8269.620345
0.388889 0.011028 0.011111 -8861.093406 -3099.090716 -5126.742263 -19679.878948 -1403.655712 -18709.501341
0.011111 0.033083 0.011111 -14470.969632 -4068.573897 2522.476685 -35175.112445 -3253.592008 -16843.017156
0.033333 0.033083 0.011111 -29167.593824 -381.147455 -2427.201780 -43628.317336 -3482.176584 -14175.468538
0.055556 0.033083 0.011111 -34514.144295 -4759.190480 1330.226653 -45525.449299 1745.127331 -19926.730922
0.077778 0.033083 0.011111 -21161.670720 1638.118594 -4812.575075 -56368.979462 -8068.256428 -25747.422065
0.100000 0.033083 0.011111 -19499.348250 -4597.313881 3167.761723 -53370.865080 4747.507922 -18180.689433
0.122222 0.033083 0.011111 -24400.740321 -353.499318 -8239.036659 -62366.226969 -3996.425077 -8111.376939
0.144444 0.033083 0.011111 -22053.800051 4457.288497 -8610.773332 -29975.798570 -2357.583010 -12752.862861
0.166667 0.033083 0.011111 -27917.742157 5354.438618 9131.431473 -69490.105666 -8216.178143 -13520.213047
