# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -5791.071600 -1874.377356 -2852.688608 -7217.336656 -2596.011002 -7688.745239
0.033333 0.011028 0.011111 -12577.175469 -3870.998409 -3085.167954 -4529.043584 1947.159136 -7477.655563
0.055556 0.011028 0.011111 -12581.308112 943.717770 4635.782067 -7786.528112 -1612.707837 -12477.483281
0.077778 0.011028 0.011111 -17879.533617 1773.791006 6894.462114 -6716.435934 -4290.367215 -11093.123420
0.100000 0.011028 0.011111 -16459.885788 1083.445615 -3013.023729 -7911.205786 -2846.851057 -12573.630657
0.122222 0.011028 0.011111 -13860.957209 1800.184459 169.873140 -4820.846756 -1153.394745 -11453.624921
0.144444 0.011028 0.011111 -21759.132700 229.332780 1982.109900 -7062.722839 -712.690454 -11091.407749
0.166667 0.011028 0.011111 -23406.621707 -2109.785929 -2772.109422 -3005.360422 -709.445696 -15312.514213
0.188889 0.011028 0.011111 -25302.831729 2840.336604 5404.944166 -11766.295352 1007.382845 -9075.295409
0.211111 0.011028 0.011111 -30178.652230 -2529.670995 122.230276 -12659.851762 -5157.361833 -13882.376447
0.233333 0.011028 0.011111 -35645.142735 4151.949070 1094.458522 -12869.232619 -5659.762973 -12467.408849
0.255556 0.011028 0.011111 -26093.218921 6588.399694 -5155.708867 -5868.723914 -730.066017 -10149.886700
0.277778 0.011028 0.011111 -31381.605342 -162.359865 5265.759387 -12292.771231 -1998.964830 -8713.014767
0.300000 0.011028 0.011111 -27236.541139 -4275.749848 -5056.175441 -14938.991928 -1487.666490 -8494.954110
0.322222 0.011028 0.011111 -27481.377031 -371.579624 -1131.060082 -6394.995066 -3126.547355 -18893.118538
0.344444 0.011028 0.011111 -24295.603429 1269.603430 6155.138590 -4802.070583 1179.139864 -16583.978622
0.366667 0.011028 0.011111 -23610.020210 5465.177126 -1001.001987 -5995.896348 1309.934141 -8912.240528
0.388889 0.011028 0.011111 -6508.658810 -1029.290282 -1303.574579 -9694.782680 2223.507993 -13915.109430
0.011111 0.033083 0.011111 -12786.409467 -4071.723269 47.580327 -14121.347788 1319.360151 -18852.610130
0.033333 0.033083 0.011111 -30106.841178 8084.013073 -2641.785620 -13681.817128 -2207.157361 -15034.420709
0.055556 0.033083 0.011111 -22018.562657 3328.721262 -6233.009814 -11573.013309 4583.558051 -10650.168278
0.077778 0.033083 0.011111 -25495.508483 6106.893793 -6204.400776 -16524.216378 43.592423 -13566.065316
0.100000 0.033083 0.011111 -23780.782656 7136.573941 191.931497 -20392.380701 1686.970878 -23892.904541
0.122222 0.033083 0.011111 -15903.449327 1193.878746 -3287.947445 -12805.332041 3259.128765 -10695.618404
0.144444 0.033083 0.011111 -18511.984570 -441.117615 -5292.563238 -17448.296760 -8626.705140 -7768.401281
0.166667 0.033083 0.011111 -20760.918097 7743.935975 433.599838 -14905.579549 5032.876207 -17080.958129
0.188889 0.033083 0.011111 -27106.809497 713.053257 2542.404475 -20166.066064 154.537863 -15466.212745
