# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -12025.152978 2290.292909 -6122.725464 -15529.224287 -4042.041536 -10801.995208
0.033333 0.011028 0.011111 -32583.521079 -3853.498047 -4439.213319 -20332.870341 -2524.981437 -9668.612931
0.055556 0.011028 0.011111 -30636.559329 -1148.340328 1945.048100 -24257.879450 -438.383154 -10470.860250
0.077778 0.011028 0.011111 -31957.458108 -1866.722254 511.898840 -16856.401918 -8366.637695 -14889.775999
0.100000 0.011028 0.011111 -36439.996084 2151.923565 -7413.792519 -25209.782367 -4185.369946 -17494.407822
0.122222 0.011028 0.011111 -28795.003128 46.776248 -5960.851552 -17473.482077 -672.413187 -17728.638542
0.144444 0.011028 0.011111 -32736.814824 2829.434201 -881.771392 -19949.440692 -3814.790652 -15874.065271
0.166667 0.011028 0.011111 -30264.987375 -6846.653399 -1214.933433 -13816.019392 -4888.278016 -9041.399471
0.188889 0.011028 0.011111 -26458.679500 1477.493798 8197.682621 -22713.197843 -2784.214055 -16923.252139
0.211111 0.011028 0.011111 -31467.387102 -1757.266777 3025.549787 -25832.886393 -5429.872637 -12481.898342
0.233333 0.011028 0.011111 -43045.074900 3125.261107 -2239.528685 -23503.034465 -4188.582262 -14696.135046
0.255556 0.011028 0.011111 -20385.518891 4966.257291 -2627.649013 -14723.740888 882.648342 -15209.044334
0.277778 0.011028 0.011111 -35775.597125 -536.414618 1397.332435 -19871.693989 -7636.685454 -6062.466021
0.300000 0.011028 0.011111 -33365.306344 -6599.258210 -4052.681595 -22355.705381 -903.665962 -14950.892313
0.322222 0.011028 0.011111 -35241.042146 2481.657219 -7629.742633 -5405.637867 -11741.359267 -22518.112395
0.344444 0.011028 0.011111 -34080.710773 -345.674984 -1819.997127 -20324.157708 2160.882611 -24476.821228
0.366667 0.011028 0.011111 -35546.711904 -1714.384509 -1830.825016 -15969.183170 -2098.663969 -7719.590609
0.388889 0.011028 0.011111 -5862.913042 -6169.927855 -3280.390695 -23845.351648 2840.627157 -15734.793288
0.011111 0.033083 0.011111 -13195.862680 -10126.491827 4174.792935 -36042.073401 531.985421 -24578.723469
0.033333 0.033083 0.011111 -34040.604609 7986.921034 -339.898387 -40262.507256 2916.892878 -14322.598937
0.055556 0.033083 0.011111 -34075.144525 -735.093996 4641.278148 -35661.820264 -2322.317833 -18930.569929
0.077778 0.033083 0.011111 -34775.986571 -3930.997028 4230.252015 -47604.953545 -8103.129371 -32622.774272
0.100000 0.033083 0.011111 -30228.895605 -7745.065217 3265.885215 -49456.896180 -39.491113 -16537.552256
0.122222 0.033083 0.011111 -36338.423034 797.785206 -10392.525708 -43351.597006 -1864.125809 -12483.802800
0.144444 0.033083 0.011111 -19038.183669 2942.264474 -5242.657461 -22844.552396 -10313.126730 -13547.656601
0.166667 0.033083 0.011111 -31320.503539 5794.700819 -3684.867075 -37763.960445 -5388.463225 -22565.072768
0.188889 0.033083 0.011111 -39897.757890 -4215.126688 -10183.601490 -38686.903174 3472.935320 -16982.277850
0.211111 0.033083 0.011111 -28775.867296 7177.613012 -1080.301536 -36073.659919 -15164.860004 -9642.964195
0.233333 0.033083 0.011111 -32322.267830 442.214799 -791.194981 -36535.619407 1602.093255 -22684.385894
0.255556 0.033083 0.011111 -56998.506746 -11272.988763 -9964.200948 -58851.468754 -4713.537502 -31993.766416
0.277778 0.033083 0.011111 -29422.286934 4608.126430 -1882.222911 -25675.446684 6757.001211 -21809.206220
0.300000 0.033083 0.011111 -44566.075431 1784.251799 -4726.156542 -46553.878718 -244.246159 -14177.761840
0.322222 0.033083 0.011111 -36888.241326 -398.275450 -3860.051231 -23856.273333 -3293.985583 -18292.778496
0.344444 0.033083 0.011111 -26389.877895 3042.824155 628.809832 -24605.555979 7368.702583 -8047.416738
0.366667 0.033083 0.011111 -22915.723009 -1390.272521 5848.080996 -31692.775969 -12477.329341 -5475.953728
0.388889 0.033083 0.011111 -23019.045333 2188.736631 261.819014 -46907.041077 3249.043039 -16675.300753
0.011111 0.055139 0.011111 -21117.407529 390.952724 3051.818749 -45414.143780 11784.350135 -24318.420271
0.033333 0.055139 0.011111 -24913.411920 5670.165285 4561.076887 -36103.082892 4338.702641 -9015.231944
0.055556 0.055139 0.011111 -23144.771043 -5237.373744 -2596.817060 -32581.946739 -1522.144358 -15814.407503
0.077778 0.055139 0.011111 -30564.917693 -6011.074000 -3582.505640 -54133.611019 -2791.153971 -4503.245121
0.100000 0.055139 0.011111 -18346.363525 1002.428141 -4548.035804 -46636.444539 -2538.772544 -32827.082284
0.122222 0.055139 0.011111 -22309.650467 -1529.329284 3092.744099 -36668.034950 3717.514696 -10104.664674
0.144444 0.055139 0.011111 -48329.461452 5577.772030 2313.374660 -40125.698619 2402.601363 -19070.632322
0.166667 0.055139 0.011111 -25166.447869 4590.679299 411.935167 -19694.165281 562.260181 -11265.270352
0.188889 0.055139 0.011111 -30662.416327 4012.687600 1082.799330 -30140.249588 6068.142326 -24226.220485
0.211111 0.055139 0.011111 -25166.527562 2579.316182 5894.502013 -26338.715250 -8613.285954 -15573.036007
0.233333 0.055139 0.011111 -27624.607058 -1282.232588 -167.944371 -44551.507252 7657.706692 -21964.794937
0.255556 0.055139 0.011111 -37344.289123 4244.457109 7049.917249 -43584.147951 -6738.024101 -16571.278978
0.277778 0.055139 0.011111 -58282.294050 1426.867027 3733.779667 -64774.732361 654.735249 -17264.050056
0.300000 0.055139 0.011111 -27759.891911 859.289364 8023.150084 -22500.197132 509.633250 -6734.243917
0.322222 0.055139 0.011111 -33863.469187 165.961934 27.464653 -30143.511379 171.608119 -12700.016881
0.344444 0.055139 0.011111 -23361.891373 1625.189171 1253.976614 -19656.993048 -7826.620388 -11453.641812
0.366667 0.055139 0.011111 -39336.954151 5205.478227 2935.602621 -47860.862871 287.877869 -18972.942294
0.388889 0.055139 0.011111 -21667.227636 2656.709175 -6063.158154 -40462.311299 722.790010 -20141.553752
0.011111 0.077194 0.011111 -12752.743789 1373.441466 538.055788 -32028.838424 1191.275074 -6870.296056
0.033333 0.077194 0.011111 -38960.288345 -992.983881 6333.741779 -43082.757860 -1763.562136 -24072.689342
0.055556 0.077194 0.011111 -31320.611042 1600.998491 10391.005561 -45905.864355 10978.904289 -17853.692838
0.077778 0.077194 0.011111 -28986.378751 -1766.096510 1946.127074 -46918.601445 -12692.880994 -19338.921626
0.100000 0.077194 0.011111 -33462.756342 -3245.887629 965.415228 -31103.209782 -7501.972255 -10910.720005
0.122222 0.077194 0.011111 -59425.331268 5910.711611 1524.030664 -53284.020288 21223.491206 -20216.839618
