# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -72003.607662 4244.848210 12567.995182 -146639.496020 -40367.500859 -64860.891960
0.033333 0.011028 0.011111 -108722.712160 -6115.760860 10245.352921 -149404.622100 -41379.363004 -33753.244837
0.055556 0.011028 0.011111 -95493.221108 28195.997179 -10865.731960 -170738.958460 2932.527916 -55030.894264
0.077778 0.011028 0.011111 -138320.400990 1697.293619 577.183485 -145214.319690 -14358.739428 -50186.828033
0.100000 0.011028 0.011111 -111165.286560 24239.355946 -6713.984975 -121833.373330 -55742.328757 -24967.471271
0.122222 0.011028 0.011111 -85745.784826 2817.875360 -7290.480172 -131972.507910 -14405.068828 -77594.473066
0.144444 0.011028 0.011111 -108659.623270 5142.133846 22667.425373 -150503.507740 -45250.362485 -39066.797843
0.166667 0.011028 0.011111 -77634.150405 -9836.326898 24036.239658 -137234.091840 -42655.575833 -52572.769409
0.188889 0.011028 0.011111 -85873.556381 -3534.469629 45357.753404 -126395.901880 -32838.371113 -27930.507409
0.211111 0.011028 0.011111 -82925.353011 -6074.681697 20908.297258 -153251.985320 -13714.165411 -52876.463058
0.233333 0.011028 0.011111 -81466.604457 20390.569969 20179.112952 -152848.280620 -3936.150276 -97010.282839
0.255556 0.011028 0.011111 -116523.126850 13621.267053 -14276.405218 -112605.585310 -10678.476709 -67780.313904
0.277778 0.011028 0.011111 -109945.179380 -27550.583719 -2986.949216 -146380.118790 -18404.014818 -27525.260945
0.300000 0.011028 0.011111 -69855.595094 -29179.245035 6838.149505 -118423.032380 -30440.067394 -55335.618341
0.322222 0.011028 0.011111 -93089.255529 -29388.352584 -27531.139332 -134812.876530 -46063.367403 -32719.782307
0.344444 0.011028 0.011111 -108942.427230 17068.784715 14558.621484 -133898.857860 -10071.405486 -57514.920526
0.366667 0.011028 0.011111 -120131.074840 7159.045258 2158.791175 -145448.507930 -23079.899857 -32660.065921
0.388889 0.011028 0.011111 -33910.266557 -25872.662666 -22837.071748 -130664.103830 -27865.571715 -72528.696309
