# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -78707.837272 1415.799557 3129.406588 -114457.300390 -20331.169944 -63649.428770
0.033333 0.011028 0.011111 -124586.485410 -23066.429659 -12221.182823 -112144.020970 -38136.101551 -71708.709256
0.055556 0.011028 0.011111 -100930.322810 19163.966411 -12907.871299 -153389.241550 -14659.532768 -59488.454405
0.077778 0.011028 0.011111 -96022.134087 -482.485075 27676.911702 -111186.127770 -25475.089492 -46395.335347
0.100000 0.011028 0.011111 -145069.179630 12924.215844 -9001.589298 -108555.762590 -84890.849046 -62213.823181
0.122222 0.011028 0.011111 -117421.525400 6730.777025 -821.055455 -106585.206010 -12353.680185 -69551.531533
0.144444 0.011028 0.011111 -131796.791170 -2036.315747 13594.331747 -127916.920710 -22137.284798 -46065.075330
0.166667 0.011028 0.011111 -116247.451800 -28025.556348 -360.849507 -129609.348710 -14705.843941 -88586.770510
0.188889 0.011028 0.011111 -123765.538620 -8017.559140 23475.016272 -113523.670520 -19933.332933 -39474.924190
0.211111 0.011028 0.011111 -136357.567960 -15825.367662 -6847.089983 -128436.576790 -37528.813912 -22243.889562
0.233333 0.011028 0.011111 -96338.003107 30669.764350 16897.300358 -154451.712420 -35904.225340 -91675.905461
0.255556 0.011028 0.011111 -118429.956410 22066.299683 -10934.113759 -73112.386076 -12287.715938 -87011.922655
0.277778 0.011028 0.011111 -109453.103570 -27652.295981 10413.587166 -144434.231180 -20206.454666 -29776.480040
0.300000 0.011028 0.011111 -104349.186300 -39681.276717 -6582.137237 -104539.192780 -56407.854610 -77782.691001
0.322222 0.011028 0.011111 -121594.027510 -20544.166919 -28280.188708 -105585.754690 -57203.425140 -59535.760833
0.344444 0.011028 0.011111 -93242.142902 25271.252148 -579.770314 -116983.369050 -12724.067173 -64590.883658
0.366667 0.011028 0.011111 -90963.852247 7066.412874 23529.499446 -121751.858160 -39763.129790 -24182.515284
0.388889 0.011028 0.011111 -37387.707033 -21046.966535 -15421.215360 -104501.644720 -12060.503575 -80255.405284
0.011111 0.033083 0.011111 -64787.779014 7499.664245 -10721.390585 -201301.359930 -878.746080 -137439.945880
0.033333 0.033083 0.011111 -166409.755680 34034.231686 -17627.395504 -199723.286910 -12585.596639 -61392.498370
0.055556 0.033083 0.011111 -169480.399220 -4380.918061 -20878.168074 -259445.417770 -26424.724187 -91795.758260
0.077778 0.033083 0.011111 -187547.129520 26957.403965 -11879.492117 -256052.353900 -26679.310676 -126380.314520
0.100000 0.033083 0.011111 -156855.817830 -4889.273155 -9669.748998 -195819.428010 -15527.088152 -122714.210030
0.122222 0.033083 0.011111 -163203.699250 5394.730349 -43522.657216 -203467.564050 -22252.468530 -33260.061341
0.144444 0.033083 0.011111 -149686.291220 16615.008416 -26775.823767 -221184.363700 -7226.074368 -72373.956916
0.166667 0.033083 0.011111 -140713.861210 25090.383312 28470.694262 -231599.255770 -18751.945939 -81846.962306
0.188889 0.033083 0.011111 -194379.688980 -7036.096768 23759.116020 -247412.952650 3900.845315 -91167.816686
0.211111 0.033083 0.011111 -231832.414710 30374.934484 14010.379912 -271176.589900 -30857.343897 -103568.619210
0.233333 0.033083 0.011111 -281896.127650 -21741.703836 -35787.690389 -244500.625490 -576.133962 -55302.346874
