# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -72496.125318 3381.938327 11205.450146 -137749.015650 -36245.259568 -59942.218341
0.033333 0.011028 0.011111 -110647.586580 -7216.344860 6895.530147 -136643.127750 -34958.566373 -37562.166214
0.055556 0.011028 0.011111 -104093.687280 18807.767115 5029.950954 -150364.363590 -16125.328327 -42244.292568
0.077778 0.011028 0.011111 -140831.251670 4997.110703 -4001.593498 -137928.725620 -16099.064070 -52704.391270
0.100000 0.011028 0.011111 -113365.871640 20738.528338 -11381.514661 -132007.311950 -55910.327516 -34045.112302
0.122222 0.011028 0.011111 -84967.813250 3519.150801 -7081.134284 -123181.115630 -13431.696305 -76880.611333
0.144444 0.011028 0.011111 -108766.592210 5438.404648 20937.691439 -143495.279150 -40883.954601 -38565.381820
0.166667 0.011028 0.011111 -83050.257911 -13333.896247 23961.847740 -131275.134500 -42042.618847 -54981.112226
0.188889 0.011028 0.011111 -91199.260620 -6436.025979 41733.269916 -118702.556140 -29521.848949 -25066.385146
0.211111 0.011028 0.011111 -94392.169291 3829.250642 -13050.145000 -145062.965630 -60084.677567 -18116.571269
0.233333 0.011028 0.011111 -78558.981214 28706.355337 12338.035466 -147808.188000 -11131.584502 -92363.794622
0.255556 0.011028 0.011111 -119820.533460 18807.298225 -24322.965322 -103274.979340 -8744.212300 -73319.505217
0.277778 0.011028 0.011111 -106695.802030 -29506.202503 -1548.081298 -128469.346040 -19954.831113 -29859.166437
0.300000 0.011028 0.011111 -76234.232043 -27465.423690 8367.387325 -104213.562050 -27009.849237 -53110.625036
0.322222 0.011028 0.011111 -89952.169504 -32792.785144 -27166.714142 -130469.303050 -45026.748568 -33827.403213
0.344444 0.011028 0.011111 -104887.594090 14207.712381 14883.299465 -123155.594690 -9801.900563 -58924.711424
0.366667 0.011028 0.011111 -120873.924530 7847.237873 5336.920421 -137563.008300 -22812.678965 -33740.300839
0.388889 0.011028 0.011111 -33583.890088 -24724.561687 -20834.566817 -122797.711900 -25015.299649 -70050.884208
0.011111 0.033083 0.011111 -33096.381975 21049.801677 4661.850342 -249703.677870 -22878.709511 -130070.779050
0.033333 0.033083 0.011111 -198314.834640 19479.699987 17745.364213 -214437.801800 -22152.252192 -82306.703511
0.055556 0.033083 0.011111 -200334.112690 936.976558 -20992.822206 -309838.040520 3717.559597 -131019.831580
0.077778 0.033083 0.011111 -97799.526676 2840.202095 -29084.149611 -232605.400790 -8606.581016 -88858.848560
0.100000 0.033083 0.011111 -181693.814460 -48558.833597 14648.633444 -232061.725640 9228.729472 -98394.091464
0.122222 0.033083 0.011111 -185582.626100 9578.523620 -34688.736719 -214290.775410 -2278.670557 -33961.056612
0.144444 0.033083 0.011111 -173656.458540 4781.025090 247.159097 -242501.011710 -5848.404673 -111873.157640
0.166667 0.033083 0.011111 -189434.460170 1997.908238 22893.463127 -285287.918880 -27724.038295 -80758.553455
0.188889 0.033083 0.011111 -202143.264180 2864.080873 -2309.651534 -242464.269260 3053.651194 -107264.345640
0.211111 0.033083 0.011111 -249634.202260 31733.383732 19045.352967 -328511.149980 -75816.469419 -117381.912650
0.233333 0.033083 0.011111 -269381.263550 -24697.906286 7003.853060 -270965.196360 66578.067408 -94338.247540
0.255556 0.033083 0.011111 -192882.497510 5037.665250 21169.875216 -228961.802840 24024.774590 -109990.663370
0.277778 0.033083 0.011111 -167422.944170 -24164.808332 -10438.917464 -199480.910090 21645.142809 -64564.031811
0.300000 0.033083 0.011111 -224437.167150 -11408.340637 -26132.103642 -289912.408850 -10737.439836 -69603.023162
0.322222 0.033083 0.011111 -237136.038270 10823.155208 -19941.494705 -236883.755820 -7744.083989 -124988.101530
