# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -41543.603762 3135.347449 -8721.912753 -52821.732944 -23057.379509 -16394.514621
0.033333 0.011028 0.011111 -73121.948139 5166.614983 23011.351686 -61200.162962 -19243.597265 -38464.721890
0.055556 0.011028 0.011111 -68270.683826 -10092.440333 -7812.340823 -85591.857004 -9937.452251 -29175.043409
0.077778 0.011028 0.011111 -66556.209968 -10324.597741 8079.489382 -64934.929185 -19498.046623 -21090.080809
0.100000 0.011028 0.011111 -85430.127784 5352.742341 -7836.294131 -65288.954805 -25194.370051 -25688.283977
0.122222 0.011028 0.011111 -61474.492643 8068.454339 -9896.294071 -72776.521937 -4016.259184 -35680.016158
0.144444 0.011028 0.011111 -76349.427499 7434.241608 2720.598375 -63576.643431 -25582.431210 -31649.444306
0.166667 0.011028 0.011111 -73424.596527 -1782.599261 -994.073610 -67069.851252 -9357.171152 -21838.143361
0.188889 0.011028 0.011111 -69973.177158 6142.834205 18670.198132 -82276.030083 -7004.982713 -34519.917122
0.211111 0.011028 0.011111 -72420.375221 -5888.670272 1170.525263 -54504.802761 -18675.233176 -18103.675263
0.233333 0.011028 0.011111 -86011.018284 7969.534815 9106.305887 -75707.898090 -9573.446847 -45103.704376
0.255556 0.011028 0.011111 -56295.868019 7048.634619 -10641.564760 -50122.845556 9687.798137 -29607.567474
0.277778 0.011028 0.011111 -76370.898062 -17988.764364 1546.454780 -76807.262105 -13743.613081 -8988.464578
0.300000 0.011028 0.011111 -52123.408201 -11062.271178 3697.716779 -58576.183533 4124.814847 -36681.417384
0.322222 0.011028 0.011111 -81935.894407 -4528.813635 -2024.905842 -45261.852687 -6770.652568 -34859.035161
0.344444 0.011028 0.011111 -74142.089013 5829.604522 -10587.156206 -53916.310209 -9126.483446 -35606.709327
0.366667 0.011028 0.011111 -58182.437983 3482.746064 -10475.894336 -53476.364618 -9005.845227 -9607.016734
0.388889 0.011028 0.011111 -14786.225823 -9451.740079 -15463.820553 -57996.298768 -14614.225147 -49277.815618
0.011111 0.033083 0.011111 -44555.505647 -8336.210189 10621.216001 -101429.301670 -31401.826653 -56146.278487
0.033333 0.033083 0.011111 -81261.279408 -7451.608159 -18008.487783 -109480.717740 7055.655082 -32203.821325
0.055556 0.033083 0.011111 -79683.015634 -1212.183645 3967.722109 -114605.981500 -15408.048499 -49778.405897
0.077778 0.033083 0.011111 -69300.852928 5135.114536 -11632.293068 -150775.943080 -3558.661646 -43748.721168
0.100000 0.033083 0.011111 -52587.811678 -5922.907256 753.535740 -129716.165130 10441.786163 -51959.172287
0.122222 0.033083 0.011111 -72906.231160 823.780528 -19688.087216 -148204.879850 -11925.855701 -20401.020176
0.144444 0.033083 0.011111 -56912.640429 29546.404293 -11656.629873 -71364.377894 -20408.750149 -31380.109824
0.166667 0.033083 0.011111 -68672.868431 9783.335426 27739.260363 -169316.377930 -9855.300889 -28510.205266
0.188889 0.033083 0.011111 -75863.702236 -8828.685840 12274.595218 -144909.352550 -750.621103 -35699.326857
0.211111 0.033083 0.011111 -66477.884858 24208.429984 6790.977364 -131810.997260 -16962.570061 -16055.312438
0.233333 0.033083 0.011111 -76980.668140 -14613.071174 298.850398 -110916.943590 3683.486352 -27084.425734
0.255556 0.033083 0.011111 -124893.245340 -17120.691442 15414.373433 -141201.420790 -12240.358999 -36916.978530
0.277778 0.033083 0.011111 -72878.879787 -11928.500752 -5735.850914 -101302.563700 -13787.966509 -23067.345277
0.300000 0.033083 0.011111 -99506.779873 -10200.774164 -15806.646066 -145995.111570 25001.757004 -42679.669687
0.322222 0.033083 0.011111 -75424.730310 -15773.601187 -2837.919066 -116954.219430 5320.770849 -28878.630723
0.344444 0.033083 0.011111 -49029.641391 -1984.235304 15482.212667 -69450.844512 -2271.683316 -24210.539543
0.366667 0.033083 0.011111 -55189.997460 -3830.283654 -12419.667915 -124436.778630 -14573.895455 -11713.683464
0.388889 0.033083 0.011111 -45954.820489 9738.375800 -13641.746073 -94168.156234 2042.852725 -29635.323778
0.011111 0.055139 0.011111 -30271.969052 3769.707214 -2433.320876 -110566.141390 372.480401 -33436.747991
0.033333 0.055139 0.011111 -66596.686651 11552.632146 6075.745082 -85789.811636 -3660.713965 -11631.164712
0.055556 0.055139 0.011111 -65713.479081 5670.247337 -5815.126950 -114307.969690 -14149.705685 -18640.648192
0.077778 0.055139 0.011111 -85192.806273 6388.637292 -12279.990333 -168931.423020 32066.541552 -36272.711378
0.100000 0.055139 0.011111 -46262.077217 -225.807019 1519.948797 -121533.747050 18713.733436 -30919.130823
0.122222 0.055139 0.011111 -55533.318984 11914.763395 21910.701467 -143564.314190 -6618.027723 -30841.140414
0.144444 0.055139 0.011111 -75063.317429 11671.128842 -20468.672741 -118360.417590 -4452.937251 -46677.896903
0.166667 0.055139 0.011111 -47300.026476 -3084.182222 -11311.829994 -98514.758079 -16328.519214 -30939.819468
0.188889 0.055139 0.011111 -74326.795933 -16517.359536 2925.531411 -133859.385660 15511.371511 -30087.662501
0.211111 0.055139 0.011111 -78190.687643 6594.977744 7605.229185 -138341.914240 -20978.849138 -32661.760861
0.233333 0.055139 0.011111 -50731.972823 -15893.551678 -5624.743798 -114724.889460 25022.684930 -52645.749389
0.255556 0.055139 0.011111 -71324.331448 9023.788574 -10284.095080 -146907.924000 -560.621513 -53121.735733
0.277778 0.055139 0.011111 -81519.387151 11095.914181 -3187.601064 -179140.335710 -5999.768769 -49975.282697
0.300000 0.055139 0.011111 -73454.507128 -18315.649106 959.670561 -103556.755340 11684.776340 -9551.602520
0.322222 0.055139 0.011111 -71487.687964 2343.246621 -4459.311716 -113019.023850 -2177.156639 -32960.194269
0.344444 0.055139 0.011111 -67790.952767 -4298.898467 281.104739 -120769.676050 14588.043701 -38942.635038
0.366667 0.055139 0.011111 -61314.440262 20346.979522 17996.092390 -133437.848790 4182.564423 -29596.032709
0.388889 0.055139 0.011111 -41220.757201 -10641.183561 -13897.699098 -104444.495350 -13502.159729 -34881.001415
0.011111 0.077194 0.011111 -34620.893535 9826.237150 -10305.294363 -92169.721319 -302.978568 -24056.000931
0.033333 0.077194 0.011111 -81080.209786 -4250.750952 -1364.491499 -96588.330511 -8618.322046 -36205.870944
0.055556 0.077194 0.011111 -68794.442065 -5843.175525 5290.227375 -178802.310970 3504.251106 -42706.176268
