# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -34442.563601 -11950.591834 13538.173348 -36979.768684 -14904.229863 -49153.111850
0.033333 0.011028 0.011111 -79609.318586 -25110.092602 -1010.846481 -57254.169185 -9719.589337 -44050.876401
0.055556 0.011028 0.011111 -58709.108738 30435.898881 -228.471066 -59372.677186 -7191.910730 -44018.325006
0.077778 0.011028 0.011111 -83033.815978 6508.085618 -5143.053453 -60699.742600 -10634.998954 -39734.390029
0.100000 0.011028 0.011111 -71983.127360 2930.661611 -15927.759397 -48575.191791 -37569.124909 -34220.367625
0.122222 0.011028 0.011111 -67195.520724 -1052.342020 -6073.613022 -31785.845652 -7019.059563 -60863.186019
0.144444 0.011028 0.011111 -93778.122206 -2977.306970 9511.504550 -48242.160577 -10644.311381 -46440.902890
0.166667 0.011028 0.011111 -103298.061580 -24158.820514 -6171.184162 -33178.662896 -12783.259422 -52791.079851
0.188889 0.011028 0.011111 -117244.885870 -14192.571711 11990.133946 -76194.222831 -24166.416059 -21845.600291
0.211111 0.011028 0.011111 -87447.815135 -5868.063388 8760.816707 -52984.863674 -3246.555078 -18669.264037
0.233333 0.011028 0.011111 -74165.083339 12066.193353 31416.171372 -62328.708318 -6218.298700 -55497.464023
0.255556 0.011028 0.011111 -79125.838148 25569.901805 9295.314991 -40268.761628 1898.169513 -58239.083850
0.277778 0.011028 0.011111 -86355.846795 -2008.244381 11751.105091 -48333.952506 -25012.863345 -31002.430989
0.300000 0.011028 0.011111 -87671.116840 -5747.929066 -452.366231 -46254.657578 -5824.441628 -50176.523659
0.322222 0.011028 0.011111 -75546.605648 -14763.245152 8090.753272 -50383.413158 -42245.131620 -30955.221807
0.344444 0.011028 0.011111 -100451.824290 1532.359025 -6351.234872 -40068.621084 -8858.136865 -58456.205253
0.366667 0.011028 0.011111 -78463.304813 -214.033511 10034.693312 -54335.220014 -3625.909834 -28304.679774
0.388889 0.011028 0.011111 -38062.442823 -7495.528102 7450.200088 -59671.324303 -20577.351744 -41986.320566
0.011111 0.033083 0.011111 -72416.082212 -818.882596 -5605.789445 -77237.504986 -9745.217924 -78118.336440
