# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -26829.680650 -110.592304 9631.692724 -31166.410659 -10328.938229 -42016.010794
0.033333 0.011028 0.011111 -64316.032889 -4885.731907 -13389.440396 -50457.762745 -15527.640184 -45087.191387
0.055556 0.011028 0.011111 -46962.025941 29278.318127 9036.346698 -57240.540368 -12721.610013 -39512.061475
0.077778 0.011028 0.011111 -67179.773860 1413.667406 -4602.784132 -50176.184267 -14650.002539 -40706.785440
0.100000 0.011028 0.011111 -62365.275624 -705.558364 -15472.893085 -38613.727401 -27341.669349 -29565.454688
0.122222 0.011028 0.011111 -56088.751452 1081.422445 -1751.744112 -32262.060142 -2607.753917 -40013.917859
0.144444 0.011028 0.011111 -74847.636542 -3507.686148 5777.659775 -32860.077574 -3379.336421 -44767.173717
0.166667 0.011028 0.011111 -100172.149120 -17803.337249 -10022.458094 -30108.303426 -11357.286562 -42955.920002
0.188889 0.011028 0.011111 -104615.764530 -9497.608877 10466.878502 -61358.383740 -20436.671154 -22183.240194
0.211111 0.011028 0.011111 -72257.502920 -2069.401635 8426.107881 -48045.092876 -3337.253095 -18126.446585
0.233333 0.011028 0.011111 -54506.036330 10549.273200 28664.121294 -58383.790606 -9520.134106 -49305.933785
0.255556 0.011028 0.011111 -65127.376853 6516.456709 5923.459641 -27037.892491 1822.617682 -54826.190517
0.277778 0.011028 0.011111 -81766.205833 -2424.944477 9927.650774 -47162.800308 -15098.115370 -36302.216353
0.300000 0.011028 0.011111 -82870.325530 1611.544103 1335.497680 -34984.991946 -1387.977062 -43339.944140
0.322222 0.011028 0.011111 -84024.904084 -5895.138970 16309.301137 -37640.423720 -51014.729790 -29288.739089
0.344444 0.011028 0.011111 -103533.074080 -11542.310270 -3360.274384 -34003.442868 -13864.843543 -66753.014598
0.366667 0.011028 0.011111 -68304.676662 3176.317577 10049.002711 -43998.545669 -2259.007683 -31781.218394
0.388889 0.011028 0.011111 -22921.491480 -1214.038018 12432.966010 -45135.878571 -22314.654795 -37870.563603
0.011111 0.033083 0.011111 -70032.033023 -11821.651133 -3129.651963 -72696.719291 -9200.364116 -69937.792047
0.033333 0.033083 0.011111 -86837.241843 17912.283912 -13985.003992 -61947.504699 -8163.243809 -24544.172818
0.055556 0.033083 0.011111 -86396.307667 -21648.525646 -6410.633452 -93539.171800 22225.755605 -53417.329676
0.077778 0.033083 0.011111 -77192.815121 -175.456634 -15180.074246 -85563.523050 -11263.354903 -70438.386821
0.100000 0.033083 0.011111 -96588.087815 -12486.100390 566.008752 -110146.372920 -2161.194300 -87762.534501
0.122222 0.033083 0.011111 -96940.888561 2.189764 -4980.191857 -77092.518170 -10651.714381 -44955.007864
0.144444 0.033083 0.011111 -69854.008107 -8663.473404 6382.551035 -60410.622142 1.834195 -51839.624160
0.166667 0.033083 0.011111 -69977.544467 7587.402068 9645.754745 -78193.326937 -3348.664638 -72602.583631
0.188889 0.033083 0.011111 -91482.437993 2855.642491 14045.834542 -110751.433510 -3455.655497 -71475.169560
0.211111 0.033083 0.011111 -147385.103990 -14323.934352 9997.420411 -85889.002754 -4313.778328 -63234.639798
0.233333 0.033083 0.011111 -186462.910850 -29526.470779 -15707.691945 -112766.086580 17441.880194 -91646.738509
0.255556 0.033083 0.011111 -137455.967740 -24337.759986 -24242.550714 -92829.401403 11278.154716 -63645.949932
0.277778 0.033083 0.011111 -107907.132350 9335.672469 -10922.053192 -53852.871954 3842.292118 -29349.736304
0.300000 0.033083 0.011111 -159883.283070 -19351.277720 -6974.057149 -117339.398140 -9830.903198 -77766.174216
0.322222 0.033083 0.011111 -129144.076880 1678.831618 -6457.173247 -52306.538289 -26669.046669 -52112.748305
0.344444 0.033083 0.011111 -79397.307295 9870.741745 2312.536763 -75720.414673 -2301.261509 -59945.835932
0.366667 0.033083 0.011111 -102391.616570 7104.499991 -7009.365588 -77864.080290 -3767.364924 -43920.943397
0.388889 0.033083 0.011111 -68849.576943 -3099.417333 10345.160555 -110793.974280 3361.306698 -82063.062907
0.011111 0.055139 0.011111 -33327.040484 -3720.644108 21363.106876 -102472.783510 8780.407571 -71761.521542
