# x y z sigma_xx sigma_xy sigma_xz sigma_yy sigma_yz sigma_zz
0.011111 0.011028 0.011111 -11646.752219 -1604.223242 -4131.227255 -16721.056433 -9352.780435 -19692.912935
0.033333 0.011028 0.011111 -29147.926851 -8292.667343 -10686.815754 -17283.902975 1616.863787 -23279.822032
0.055556 0.011028 0.011111 -25644.525819 13693.130831 3270.130301 -21281.852540 -2996.178122 -14090.120140
0.077778 0.011028 0.011111 -32612.008864 1059.476670 9115.376700 -19221.589880 -13051.798406 -17737.212741
0.100000 0.011028 0.011111 -33221.648893 1461.196517 -5634.782414 -19223.121626 -9569.260754 -16662.791131
0.122222 0.011028 0.011111 -27018.840470 391.809838 -2777.769885 -13088.435619 -1872.330750 -29381.677831
0.144444 0.011028 0.011111 -45838.053656 -2805.261431 -860.577083 -16009.964382 -9312.315581 -23416.875570
0.166667 0.011028 0.011111 -54805.905707 -2904.186123 -4997.102958 -13590.273553 -11530.543001 -26215.290071
0.188889 0.011028 0.011111 -61144.185422 1834.685394 1475.839876 -26515.511793 -8830.238528 -22698.444131
0.211111 0.011028 0.011111 -64905.462743 -5072.983255 -768.955209 -32451.978867 -7383.376296 -21368.457908
0.233333 0.011028 0.011111 -71095.636531 3727.117091 15864.961009 -35176.339577 -7550.221889 -31943.321671
0.255556 0.011028 0.011111 -37255.194265 1518.198727 -7496.673793 -29445.717217 -7102.174723 -22019.341907
0.277778 0.011028 0.011111 -64162.457163 6220.951218 6938.031266 -20578.629782 -3281.718661 -22172.868956
0.300000 0.011028 0.011111 -52339.758444 -1190.496010 4796.651592 -22539.650783 -3417.871077 -13808.681742
0.322222 0.011028 0.011111 -64442.325640 11086.487794 11387.828874 -20141.838177 -24532.898964 -25548.355776
0.344444 0.011028 0.011111 -70185.952661 2774.886307 9144.675548 -9725.746898 5518.474057 -36827.050682
0.366667 0.011028 0.011111 -55338.899072 7116.578827 6807.649796 -16777.521944 -6848.690934 -12521.930653
0.388889 0.011028 0.011111 -17191.767858 -258.930603 882.592729 -20245.290063 12.880042 -29166.441897
0.011111 0.033083 0.011111 -34403.080384 -11196.133781 5569.124330 -38249.612363 -4925.005164 -37549.054809
0.033333 0.033083 0.011111 -78881.267618 17207.205903 -6242.740517 -32192.664203 -6855.813229 -26427.722657
0.055556 0.033083 0.011111 -59023.790963 -4201.626633 -6508.588847 -34703.712606 21825.849292 -42892.424489
0.077778 0.033083 0.011111 -53983.308510 -5844.785534 -10805.752485 -41454.730675 -11029.816910 -36106.243414
0.100000 0.033083 0.011111 -50322.513028 -1990.451703 -2211.711381 -56911.781132 3442.741943 -53214.116683
0.122222 0.033083 0.011111 -57812.853811 4193.786322 -6714.734098 -33783.392293 5975.547078 -25114.699469
0.144444 0.033083 0.011111 -46866.492105 -4073.195344 -7998.352073 -23001.939747 -20595.181212 -19762.540009
0.166667 0.033083 0.011111 -52758.129555 12406.511091 1741.139718 -43627.367080 2889.536864 -51547.424918
0.188889 0.033083 0.011111 -58927.492371 1640.943998 1663.633276 -48551.232570 -9264.475034 -34184.575062
0.211111 0.033083 0.011111 -58470.583558 6890.243027 -3186.266238 -42299.950184 -4541.550121 -14853.305672
0.233333 0.033083 0.011111 -77040.718068 -441.235339 -12901.607518 -64972.877241 7965.980832 -45407.968133
0.255556 0.033083 0.011111 -81418.826519 3554.254908 -22248.800196 -62086.403200 -1927.298661 -47100.413691
0.277778 0.033083 0.011111 -43411.749846 13180.851284 -5924.771117 -22480.573199 6500.831613 -20065.230172
0.300000 0.033083 0.011111 -75827.518529 -3556.234679 -11721.894653 -54675.737700 4163.844461 -52965.765399
0.322222 0.033083 0.011111 -70678.695571 -4694.996149 1004.510919 -39038.926229 -10389.217898 -49140.888026
0.344444 0.033083 0.011111 -52301.502901 7046.819044 -1291.016296 -36878.937476 7804.799963 -16870.100080
0.366667 0.033083 0.011111 -45300.647937 3765.334271 -8326.249711 -29631.062639 2412.223543 -32337.593138
0.388889 0.033083 0.011111 -37395.243486 -2374.249899 12037.737429 -54371.668960 7389.412560 -46436.647557
0.011111 0.055139 0.011111 -20393.327251 4054.791973 -1334.564635 -39887.654183 -56.961976 -30304.591171
0.033333 0.055139 0.011111 -30035.896540 -5911.132905 10682.421033 -43287.788498 11426.826080 -20922.518561
0.055556 0.055139 0.011111 -40412.117376 4527.415783 -745.870273 -20615.963824 -2169.693643 -35484.507776
0.077778 0.055139 0.011111 -67995.704798 4595.866177 4381.500152 -37472.828205 -1913.233028 -18971.734341
0.100000 0.055139 0.011111 -48404.453181 727.354450 -4788.196684 -41654.690199 3532.782024 -47731.087460
0.122222 0.055139 0.011111 -41634.125448 3951.067240 -913.041024 -28366.859799 -8767.183291 -22423.800009
0.144444 0.055139 0.011111 -66548.617364 16387.699711 -1987.907104 -48381.698845 5795.390300 -35131.679953
0.166667 0.055139 0.011111 -57085.336118 13792.386368 3237.465400 -32735.029236 9543.788292 -31051.447136
