0.0000000000e+00 0.0000000000e+00 0.0000000000e+00  
0.0000000000e+00 0.0000000000e+00 -2.4375426887e+03  
0.0000000000e+00 0.0000000000e+00 -3.2321372227e+03  
0.0000000000e+00 0.0000000000e+00 -3.0708419643e+03  
0.0000000000e+00 0.0000000000e+00 -3.3167226695e+03  
0.0000000000e+00 0.0000000000e+00 -3.3369291775e+03  
0.0000000000e+00 0.0000000000e+00 -3.1027292492e+03  
0.0000000000e+00 0.0000000000e+00 -2.3971771891e+03  
0.0000000000e+00 0.0000000000e+00 -2.0432062024e+03  
0.0000000000e+00 0.0000000000e+00 -2.1431991470e+03  
0.0000000000e+00 0.0000000000e+00 -2.4221123008e+03  
0.0000000000e+00 0.0000000000e+00 -2.6914839435e+03  
0.0000000000e+00 0.0000000000e+00 -2.8425124711e+03  
0.0000000000e+00 0.0000000000e+00 -2.8264605160e+03  
0.0000000000e+00 0.0000000000e+00 -2.8119180998e+03  
0.0000000000e+00 0.0000000000e+00 -2.6467993717e+03  
0.0000000000e+00 0.0000000000e+00 -2.4872878035e+03  
0.0000000000e+00 0.0000000000e+00 -2.5217538323e+03  
0.0000000000e+00 0.0000000000e+00 -2.5849911098e+03  
0.0000000000e+00 0.0000000000e+00 -2.7234805590e+03  
0.0000000000e+00 0.0000000000e+00 -2.8143748094e+03  
0.0000000000e+00 0.0000000000e+00 -2.8504907836e+03  
0.0000000000e+00 0.0000000000e+00 -2.8900235431e+03  
0.0000000000e+00 0.0000000000e+00 -2.8857308170e+03  
0.0000000000e+00 0.0000000000e+00 -2.8794084764e+03  
0.0000000000e+00 0.0000000000e+00 -2.8755322437e+03  
0.0000000000e+00 0.0000000000e+00 -2.9337799206e+03  
0.0000000000e+00 0.0000000000e+00 -3.0554573567e+03  
0.0000000000e+00 0.0000000000e+00 -3.1285627479e+03  
0.0000000000e+00 0.0000000000e+00 -3.1830545398e+03  
0.0000000000e+00 0.0000000000e+00 -3.2202379684e+03  
0.0000000000e+00 0.0000000000e+00 -3.2331908435e+03  
0.0000000000e+00 0.0000000000e+00 -3.2671983994e+03  
0.0000000000e+00 0.0000000000e+00 -3.3769457559e+03  
0.0000000000e+00 0.0000000000e+00 -3.5220447026e+03  
0.0000000000e+00 0.0000000000e+00 -3.6041508167e+03  
0.0000000000e+00 0.0000000000e+00 -3.6683756286e+03  
0.0000000000e+00 0.0000000000e+00 -3.7327471131e+03  
0.0000000000e+00 0.0000000000e+00 -3.7900792390e+03  
0.0000000000e+00 0.0000000000e+00 -3.8894405786e+03  
0.0000000000e+00 0.0000000000e+00 -4.0491286678e+03  
0.0000000000e+00 0.0000000000e+00 -4.1944216133e+03  
0.0000000000e+00 0.0000000000e+00 -4.2886691495e+03  
0.0000000000e+00 0.0000000000e+00 -4.3845404819e+03  
0.0000000000e+00 0.0000000000e+00 -4.4857768646e+03  
0.0000000000e+00 0.0000000000e+00 -4.6026919465e+03  
0.0000000000e+00 0.0000000000e+00 -4.7588709213e+03  
0.0000000000e+00 0.0000000000e+00 -4.9371168224e+03  
0.0000000000e+00 0.0000000000e+00 -5.0797993061e+03  
0.0000000000e+00 0.0000000000e+00 -5.2060276555e+03  
0.0000000000e+00 0.0000000000e+00 -5.3439924891e+03  
0.0000000000e+00 0.0000000000e+00 -5.4951085990e+03  
0.0000000000e+00 0.0000000000e+00 -5.6647426833e+03  
0.0000000000e+00 0.0000000000e+00 -5.8542081036e+03  
0.0000000000e+00 0.0000000000e+00 -6.0361852630e+03  
0.0000000000e+00 0.0000000000e+00 -6.1982934463e+03  
0.0000000000e+00 0.0000000000e+00 -6.3666203122e+03  
0.0000000000e+00 0.0000000000e+00 -6.5518334178e+03  
0.0000000000e+00 0.0000000000e+00 -6.7459002473e+03  
0.0000000000e+00 0.0000000000e+00 -6.9493126480e+03  
0.0000000000e+00 0.0000000000e+00 -7.1573466243e+03  
0.0000000000e+00 0.0000000000e+00 -7.3574402585e+03  
0.0000000000e+00 0.0000000000e+00 -7.5600490938e+03  
0.0000000000e+00 0.0000000000e+00 -7.7758982844e+03  
0.0000000000e+00 0.0000000000e+00 -8.0014541323e+03  
0.0000000000e+00 0.0000000000e+00 -8.2297790246e+03  
0.0000000000e+00 0.0000000000e+00 -8.4612191312e+03  
0.0000000000e+00 0.0000000000e+00 -8.6935142006e+03  
0.0000000000e+00 0.0000000000e+00 -8.9310441253e+03  
