0.0000000000e+00 0.0000000000e+00 0.0000000000e+00  
0.0000000000e+00 1.0111770315e+03 0.0000000000e+00  
0.0000000000e+00 5.0837769828e+03 0.0000000000e+00  
0.0000000000e+00 1.0502686824e+04 0.0000000000e+00  
0.0000000000e+00 1.1790058198e+04 0.0000000000e+00  
0.0000000000e+00 8.4345399882e+03 0.0000000000e+00  
0.0000000000e+00 2.8756520275e+03 0.0000000000e+00  
0.0000000000e+00 2.6684380388e+02 0.0000000000e+00  
0.0000000000e+00 1.6616678139e+02 0.0000000000e+00  
0.0000000000e+00 1.1260261878e+03 0.0000000000e+00  
0.0000000000e+00 3.9892407051e+03 0.0000000000e+00  
0.0000000000e+00 7.4706854210e+03 0.0000000000e+00  
0.0000000000e+00 9.0396596593e+03 0.0000000000e+00  
0.0000000000e+00 7.6947714832e+03 0.0000000000e+00  
0.0000000000e+00 4.1022077410e+03 0.0000000000e+00  
0.0000000000e+00 1.4091847139e+03 0.0000000000e+00  
0.0000000000e+00 9.7591656515e+02 0.0000000000e+00  
0.0000000000e+00 2.4263135508e+03 0.0000000000e+00  
0.0000000000e+00 5.3903912924e+03 0.0000000000e+00  
0.0000000000e+00 7.7968045191e+03 0.0000000000e+00  
0.0000000000e+00 8.2211952275e+03 0.0000000000e+00  
0.0000000000e+00 6.4133665784e+03 0.0000000000e+00  
0.0000000000e+00 3.7502815162e+03 0.0000000000e+00  
0.0000000000e+00 2.3952831028e+03 0.0000000000e+00  
0.0000000000e+00 3.1263872679e+03 0.0000000000e+00  
0.0000000000e+00 5.6334010618e+03 0.0000000000e+00  
0.0000000000e+00 8.1214546130e+03 0.0000000000e+00  
0.0000000000e+00 8.7981367616e+03 0.0000000000e+00  
0.0000000000e+00 7.4984342448e+03 0.0000000000e+00  
0.0000000000e+00 5.3598870732e+03 0.0000000000e+00  
0.0000000000e+00 4.2322550098e+03 0.0000000000e+00  
0.0000000000e+00 5.0468568376e+03 0.0000000000e+00  
0.0000000000e+00 7.3401706656e+03 0.0000000000e+00  
0.0000000000e+00 9.4009604335e+03 0.0000000000e+00  
0.0000000000e+00 9.8012786569e+03 0.0000000000e+00  
0.0000000000e+00 8.6169414447e+03 0.0000000000e+00  
0.0000000000e+00 6.9932602502e+03 0.0000000000e+00  
0.0000000000e+00 6.4424489829e+03 0.0000000000e+00  
0.0000000000e+00 7.5714880019e+03 0.0000000000e+00  
0.0000000000e+00 9.6384304873e+03 0.0000000000e+00  
0.0000000000e+00 1.1096227646e+04 0.0000000000e+00  
0.0000000000e+00 1.1122272568e+04 0.0000000000e+00  
0.0000000000e+00 1.0053090431e+04 0.0000000000e+00  
0.0000000000e+00 9.0246398812e+03 0.0000000000e+00  
0.0000000000e+00 9.1249861833e+03 0.0000000000e+00  
0.0000000000e+00 1.0500221086e+04 0.0000000000e+00  
0.0000000000e+00 1.2203713672e+04 0.0000000000e+00  
0.0000000000e+00 1.3085594833e+04 0.0000000000e+00  
0.0000000000e+00 1.2844866647e+04 0.0000000000e+00  
0.0000000000e+00 1.2037224272e+04 0.0000000000e+00  
0.0000000000e+00 1.1618269028e+04 0.0000000000e+00  
0.0000000000e+00 1.2248913073e+04 0.0000000000e+00  
0.0000000000e+00 1.3670299484e+04 0.0000000000e+00  
0.0000000000e+00 1.4943461301e+04 0.0000000000e+00  
0.0000000000e+00 1.5405402504e+04 0.0000000000e+00  
0.0000000000e+00 1.5097279584e+04 0.0000000000e+00  
0.0000000000e+00 1.4628970476e+04 0.0000000000e+00  
0.0000000000e+00 1.4772449492e+04 0.0000000000e+00  
0.0000000000e+00 1.5764350812e+04 0.0000000000e+00  
0.0000000000e+00 1.7077698952e+04 0.0000000000e+00  
0.0000000000e+00 1.7997302506e+04 0.0000000000e+00  
0.0000000000e+00 1.8193832415e+04 0.0000000000e+00  
0.0000000000e+00 1.7939072930e+04 0.0000000000e+00  
0.0000000000e+00 1.7897631386e+04 0.0000000000e+00  
0.0000000000e+00 1.8543363239e+04 0.0000000000e+00  
0.0000000000e+00 1.9730278015e+04 0.0000000000e+00  
0.0000000000e+00 2.0868838679e+04 0.0000000000e+00  
0.0000000000e+00 2.1444161620e+04 0.0000000000e+00  
0.0000000000e+00 2.1464234117e+04 0.0000000000e+00  
0.0000000000e+00 2.1423505478e+04 0.0000000000e+00  
0.0000000000e+00 2.1864396011e+04 0.0000000000e+00  
0.0000000000e+00 2.2885551922e+04 0.0000000000e+00  
0.0000000000e+00 2.4082511608e+04 0.0000000000e+00  
0.0000000000e+00 2.4917451812e+04 0.0000000000e+00  
0.0000000000e+00 2.5211850217e+04 0.0000000000e+00  
0.0000000000e+00 2.5279788377e+04 0.0000000000e+00  
