timestep,zona,N,Fy_mean,Fy_std,Fy_max,frac_strong,Fx_mean,Fx_std,Fx_max,frac_strong_x,Fz_mean,Fz_std,Fz_max,frac_strong_z,anis_xz
50000,top,5913,0.0484499173738204,1.274136083722901,18.0121,0.2223913411128023,-0.012982128519202645,0.9961620098053594,7.800052117291134,0.7727042110603755,0.02437571302974801,1.0286626331598132,8.10439,0.22323693556570268,-0.03228946181421991
50000,bottom,6089,0.0043989693369371,0.304629205465483,2.66608,0.22614550829364427,0.0010811967463783619,0.35819079212877397,4.71095130397489,0.2312366562653966,-0.0008763983040876987,0.3434949527802143,3.49918,0.7661356544588602,0.0418701726211545
56250,middle,6195,0.011097681729039549,0.7887148380385477,6.13997,0.24067796610169492,0.008151127068874903,0.6505635015591154,5.177711671777666,0.23680387409200968,3.9105570540760916e-05,0.650103162352698,7.33806,0.25246166263115416,0.0007863351614383169
56250,top,5914,0.04528475355085306,1.2238911271863777,17.0034,0.22117010483598243,-0.015124762838201754,0.9152613174892711,6.93931651300162,0.7746026378085897,0.022020813238112957,0.9483633034210766,7.74582,0.2221846466012851,-0.035645920430723524
56250,bottom,6095,0.0051154703668219855,0.3832724243575421,3.87113,0.23182936833470058,0.004737244444444553,0.3849199128785309,3.9466376447505924,0.23297785069729288,-0.0027837256090923724,0.37795883449429446,3.06363,0.760459392945037,0.018296570314510898
62500,middle,6203,0.011300209177156217,0.8278163834090038,6.27134,0.23069482508463646,0.00862672348101735,0.6647397976419946,4.798752709541395,0.22634209253586973,-0.0013502444672787368,0.663501508446917,6.99114,0.7723682089311623,0.0019466838675300127
62500,top,5905,0.033599603204606275,1.0353777438016174,13.9716,0.21507197290431837,-0.011461227348411533,0.77284271276805,6.448890231782213,0.780186282811177,0.023302179175691787,0.7941566189424892,6.19114,0.2120237087214225,-0.027518534692020306
62500,bottom,6097,0.014006426474938488,0.8403400630586375,7.66283,0.22732491389207807,0.0069435370411079925,0.6288079327060986,5.560910940703354,0.230933245858619,-0.0033771090434147927,0.623464768674349,4.08595,0.7649663769066755,0.008579681726756775
68750,middle,6212,0.014834018981535734,1.0191988834711998,9.09405,0.23615582743077915,0.011982651643416676,0.7418089445588157,4.711416326464434,0.23148744365743723,0.001100203863454602,0.7433905049519482,6.60558,0.24388280746941404,-0.0020004076302148647
68750,top,5882,0.026192372311365866,0.84198785147395,10.336,0.21608296497789867,-0.009060232601828143,0.660820907386986,6.467206562618592,0.7750765045902754,0.01865103409045223,0.6859350428940091,5.75911,0.21081264875892552,-0.03755794632031683
68750,bottom,6096,0.025674584216322176,1.4434477254762466,11.8403,0.22769028871391075,0.011183489062249946,0.9875451875157174,9.115611029630427,0.23474409448818898,-7.356666313976326e-05,0.9897628395600306,6.98686,0.7575459317585301,-0.0021789840823921206
75000,middle,6202,0.015891289060093513,1.1598310038500965,11.1949,0.23927765237020315,0.009662827365508194,0.8013427090817535,5.905323323362795,0.24056755885198322,0.0029641453567010663,0.8057409005554113,6.36724,0.24814575943244116,-0.005407538393466058
75000,top,5875,0.023022146834110635,0.778762679419734,9.35358,0.22127659574468084,-0.010439469808901156,0.6323025687529876,6.410734647043201,0.7742978723404256,0.01800042469402043,0.655994498702788,5.60315,0.21770212765957447,-0.03700752358074156
75000,bottom,6105,0.02968778405390663,1.7445391113947992,14.4615,0.23063063063063063,0.014319001146054711,1.1620722548233853,10.666956177308409,0.2361998361998362,0.002596798797864042,1.1709217816749276,8.48617,0.24602784602784603,-0.007512856585153094
81250,middle,6200,0.022663820229516126,1.137097589511047,10.0022,0.24048387096774193,0.007522424416219366,0.763919933070372,5.437047050732156,0.24725806451612903,0.004734656604983872,0.7669285624352953,6.59597,0.25,-0.0039012294408417654
81250,top,5878,0.02559797273021946,0.7858881684512763,10.0736,0.22269479414766927,-0.00806172553299913,0.6426041220195177,6.37610701297362,0.7659067710105478,0.018464904255699213,0.6719311700553026,5.49384,0.21912215039128954,-0.04489560289567724
81250,bottom,6101,0.029953351554351748,1.6452809269241662,13.2063,0.23110965415505655,0.008935914338955271,1.066011811252083,9.532005879056687,0.2394689395181118,-0.0011081050965907249,1.0694737058313748,8.06265,0.7534830355679397,-0.003207651404956809
87500,middle,6196,0.021880370362638797,0.9904592676675857,7.7998,0.23628147191736604,0.00577903181490516,0.6802046764099142,4.728584159378846,0.23644286636539702,-0.0011912558126856028,0.6876378009623921,6.6008,0.7588766946417044,-0.010833486482889062
87500,top,5900,0.03267868272223559,0.8596095491265089,12.6685,0.2211864406779661,-0.009400907875089643,0.7107660400456177,6.319205748187421,0.7713559322033898,0.01804381079414068,0.7444980040809672,5.42279,0.22135593220338984,-0.046539358369957505
87500,bottom,6089,0.02283224241663492,1.2277015562831146,8.79247,0.22581704713417639,0.006557911233258899,0.8079453123485906,6.442537619559694,0.226966661192314,0.0022855541698801117,0.8132421945981553,7.14206,0.2346854984398095,-0.006505511527156455
93750,middle,6198,0.018213792036869958,0.8720142648249471,6.0406,0.23443046143917393,0.003765863272464103,0.6571779039183571,4.919721177484336,0.23071958696353662,-0.002096389108244595,0.6641116978806887,6.77871,0.7697644401419813,-0.01048377094009369
93750,top,5905,0.0407336345882845,1.030075143585137,15.567,0.222692633361558,-0.008544508036835598,0.8358763213832332,6.603512015472308,0.7742591024555462,0.020281236076325145,0.8760486145611354,7.95373,0.2254022015241321,-0.04712166472452655
93750,bottom,6085,0.014587800447822517,0.6972978657800645,4.98731,0.22728019720624487,-0.003042275628322845,0.5717443001102407,6.535910585881517,0.7730484798685292,-0.0010925256144617916,0.5672289449358746,4.93341,0.7635168447000822,0.007940993210366823
100000,middle,6195,0.01734094399126715,0.8259434959677703,6.24376,0.24164648910411624,0.0033642260743472828,0.6560097868408387,4.986720488461073,0.2397094430992736,-0.0009179782165294595,0.6592655575432831,6.81371,0.757223567393059,-0.004938495640480244
100000,top,5912,0.04153813149605887,1.136253128272467,16.6901,0.22209066305818673,-0.007979489278952182,0.8869929761574299,6.14521124072083,0.7675913396481732,0.01891145890684709,0.9298290632297385,7.2845,0.22648849797023005,-0.04729471644849726
100000,bottom,6085,0.011416033820732951,0.5280216547127055,3.92028,0.23746918652423993,-0.0004022829787164573,0.5248877583382117,6.49306806649928,0.7587510271158586,-0.001192134107503367,0.5116751547172248,4.77589,0.7571076417419885,0.025486544890476717
106250,middle,6195,0.016495392895841805,0.8338114038675362,6.687,0.23825665859564166,0.0042902340300221215,0.6677680624033613,4.656209636753295,0.24358353510895883,-6.036238127524066e-06,0.6696096168122267,6.61884,0.7504439063761098,-0.0027333348621456275
106250,top,5910,0.03874412753697801,1.1003052292565338,15.5616,0.22419627749576987,-0.007253626249610242,0.8315117340509037,6.082906989488466,0.7668358714043993,0.019103133060661588,0.8710888029999471,6.59298,0.22436548223350253,-0.046666955909515105
106250,bottom,6088,0.01008924268589668,0.5893966125171414,4.36519,0.23751642575558476,0.002846367861887836,0.5794358648199879,5.72507934982482,0.24868593955321944,-0.00219826128165243,0.5663687713498059,4.18405,0.7544349540078844,0.02281015347748144
112500,middle,6199,0.019108243075379897,0.9185400142082928,7.36832,0.23342474592676238,0.0066989025265446304,0.7146832694084169,4.4251259189838095,0.23068236812389095,-8.749470642845897e-05,0.7157627846680464,6.49412,0.7678657848040007,-0.00146542051196275
112500,top,5904,0.032901691758756776,0.987913698515425,13.9781,0.2203590785907859,-0.009186613798858203,0.7473661293925057,5.743624299217396,0.7760840108401084,0.0192574544277439,0.7791831076938098,5.72451,0.21612466124661248,-0.04189611573732302
112500,bottom,6090,0.018414509635251233,1.000434513589157,7.71864,0.23825944170771757,0.007912266825721766,0.7901097924572036,6.652287245220689,0.2399014778325123,-0.003315533784417079,0.7884993220807837,4.62744,0.7589490968801313,0.0020816625219278032
118750,middle,6202,0.021288595689340533,1.0669900442906655,8.83636,0.23556917123508544,0.006366048261033648,0.7721326747011537,4.9100843221852415,0.24121251209287325,0.0011758642788777835,0.774233118290557,6.32639,0.24975814253466624,-0.00268378096054556
118750,top,5898,0.028141812766141062,0.8941660452838726,12.4167,0.22143099355713802,-0.009425744059087906,0.6896793139225073,5.544351890749011,0.7699220074601559,0.017974826356137674,0.7250051974822642,5.07245,0.21770091556459817,-0.050123917570412894
118750,bottom,6097,0.025428910376463842,1.4374064607786197,11.2115,0.23437756273577168,0.012344022520187358,1.0128227391191915,9.17621027302686,0.23946203050680662,0.001033741663572251,1.0170731307091692,6.52304,0.24799081515499427,-0.0041140271539196645
125000,middle,6204,0.02261696788231141,1.151225529833707,9.73058,0.23726627981947132,0.0037012716537429646,0.7951869836221467,5.456204500584549,0.24790457769181173,0.002050915238662152,0.795600741631693,6.29788,0.2548355899419729,-0.0005126826431142187
125000,top,5893,0.027066738042086032,0.8773799090148758,11.9464,0.22569149838791785,-0.011817991744799111,0.6829480024073887,5.376039399304717,0.7688783302222977,0.01641827956489055,0.7207404063890297,5.02788,0.22569149838791785,-0.053917653396190854
125000,bottom,6090,0.026334395185088674,1.572300325120288,12.066,0.23464696223316914,0.016596148871132217,1.0680097974199787,9.511083318834384,0.24072249589490968,-0.0032454079409687977,1.0705473786510413,7.33322,0.7522167487684729,-0.002257042955345517
131250,middle,6207,0.023265182818914133,1.1041063000129712,8.93976,0.23699049460286772,0.0030941588160940873,0.7609982426088854,4.922257273795736,0.25149025294022875,0.0002800091952473026,0.7642555802519806,6.36131,0.2601901079426454,-0.004262989313575352
131250,top,5894,0.029199840479548694,0.9183428911755572,12.8426,0.22650152697658635,-0.010512727185391204,0.7278307730489461,5.519068809047937,0.7648456057007126,0.016094603685425854,0.7668142159344837,5.31669,0.22734984730234137,-0.05224428916167102
131250,bottom,6086,0.024073828531254525,1.4263913473181944,10.2023,0.23348669076569176,0.01112005085910327,0.949349657498554,8.126446063153756,0.2366086099244167,-0.002502246650892208,0.9504722320436424,6.56952,0.753697009530069,-0.0011166368367760402
137500,middle,6198,0.02084106181017586,1.0243092751738332,7.90226,0.2376573088092933,-0.00017570718279710486,0.7199539958570542,4.680252369788892,0.7623426911907066,1.0352048902869813e-05,0.7252814234232633,6.39642,0.24556308486608583,-0.0073722712038785995
137500,top,5907,0.03911065842206704,1.0519503881769419,14.9529,0.22414084983917387,-0.009993676456729125,0.8304506163712624,5.855422934354143,0.7704418486541391,0.018227112061880813,0.8759808076265074,6.5277,0.22414084983917387,-0.05346870403268794
137500,bottom,6082,0.021918263597158004,1.1377502592629745,8.36393,0.2305162775402828,0.003130605808939725,0.7676209234973383,6.628599951466633,0.233475830318974,-0.002523047937783623,0.7674585258885994,5.92738,0.7681683656691878,0.0002144943915762821
143750,middle,6198,0.021056072422184578,0.9819873122912615,7.38728,0.23910939012584706,-7.733880522386316e-05,0.7133576250637472,4.606299551093407,0.755727654081962,-0.00020816118936753758,0.7181730833546499,6.49332,0.7602452404001291,-0.006727665194502184
143750,top,5910,0.04373870686145516,1.1967097603317278,16.8901,0.22588832487309646,-0.012313777616946523,0.918166741024557,5.959927925674164,0.772927241962775,0.02004414660964974,0.9588196038535345,7.26637,0.22385786802030458,-0.04342515154431255
143750,bottom,6077,0.020380018124418302,0.9106443135277336,7.08393,0.23531347704459438,-0.0011201046180579156,0.6849829483898819,6.658061848591988,0.7623827546486753,-0.002316429916208654,0.6807239458783684,5.25421,0.757116998519006,0.006232553423198172
150000,middle,6199,0.020699308307727055,0.9935573875788054,7.71821,0.2414905629940313,0.0010054287342325247,0.7354147948621587,4.656244790856642,0.2502016454266817,0.0009899280264074866,0.7379669457207456,6.54866,0.25229875786417166,-0.0034642991123540155
150000,top,5910,0.041340320349052447,1.2303117735229792,16.5534,0.22284263959390863,-0.013568939193758131,0.9175925359868115,6.21945210585365,0.7719120135363791,0.02077264452022504,0.9579484969862174,7.1354,0.22419627749576987,-0.04313952295770526
150000,bottom,6078,0.01822495767397006,0.9024106781530837,6.83297,0.2397170121750576,1.5107981041032403e-05,0.7278022511579241,6.133678867271749,0.25452451464297465,-0.002134165095753539,0.7242863624350642,5.36607,0.7537018756169793,0.00483815719005765
156250,middle,6196,0.021577833747845387,1.07196296515031,8.46194,0.23708844415752098,0.0020232140007279123,0.7927656931200241,4.891097131414599,0.23821820529373788,-4.5337979341479445e-06,0.7953319185420508,6.61987,0.7645255003227889,-0.0032285583129235945
156250,top,5914,0.03867405985800642,1.1692936946584223,14.9309,0.2237064592492391,-0.011945549732371212,0.8648560022487545,5.943428787344421,0.7773080825160635,0.022056684975758287,0.8969922577405509,6.69259,0.22167737571863375,-0.03667460685347379
156250,bottom,6084,0.021629248400410913,1.1303656197823977,8.17529,0.23915187376725838,0.002383955165476146,0.8834964807719935,7.472803782032791,0.24589086127547666,-0.006045299127383303,0.8793829885250842,5.94624,0.7585470085470085,0.004646774659750075
162500,middle,6201,0.023463641274229965,1.200998379720456,9.74521,0.23609095307208514,0.003944722835832613,0.8566333162968867,5.492544124543654,0.24238026124818576,-0.0004114242529338818,0.8590228111415346,6.57216,0.7579422673762296,-0.0027750240887729214
162500,top,5905,0.03401444851565115,1.089669577729793,13.7943,0.22218458933107535,-0.013187852101953513,0.8106313189286825,5.827950345282638,0.7707027942421677,0.019744588750025403,0.8402713604090697,5.99242,0.22150719729043183,-0.03603960437565591
162500,bottom,6084,0.027369899933530572,1.481658657567917,11.1917,0.23849441157133464,0.007789280018209028,1.0693606056406257,9.422516641450516,0.24589086127547666,-0.0056069716830539134,1.0678061338804545,7.05292,0.7514792899408284,0.001467444598415068
168750,middle,6193,0.024974571260423056,1.3005775185244128,10.9851,0.23623445825932504,0.0016287118752018547,0.8923642827052188,5.9236435681677975,0.24866785079928952,0.0010426345285370609,0.892443034934312,6.55019,0.25512675601485546,-8.72641601740509e-05
168750,top,5904,0.03329593696185637,1.0704922722243935,13.3056,0.22408536585365854,-0.013651912532769197,0.8008612845559728,6.098939361074591,0.7684620596205962,0.02048168356670054,0.8329888499920489,6.04116,0.22611788617886178,-0.03946891540732141
168750,bottom,6080,0.02908873581099013,1.6631019541506185,12.5698,0.23421052631578948,0.013680089262399001,1.141366023191423,10.067781522210531,0.24342105263157895,-0.005128493545792761,1.14407314909097,8.11469,0.7514802631578947,-0.0023072408080373505
175000,middle,6198,0.026233169237060344,1.3000758139413529,10.6856,0.2334624072281381,-0.0013101922831905495,0.8791519320943247,6.092782782203368,0.749757986447241,-0.0010027032244917717,0.8778202082281511,6.75917,0.749596644078735,0.0015163877703359516
175000,top,5903,0.03580693113525326,1.1471291569704283,14.3771,0.22547857021853296,-0.014754093900366782,0.8592179753349023,6.213606637231782,0.7684228358461799,0.020094131631661877,0.893982890263405,6.33889,0.22683381331526342,-0.03974817603891338
175000,bottom,6075,0.02558540831750453,1.5858933055511077,11.4628,0.2334156378600823,0.010343188041406392,1.0588513688387589,9.301632492459266,0.2408230452674897,-0.008422700183423873,1.0601051786511957,7.5834,0.7586831275720165,-0.001167275616413973
181250,middle,6199,0.026639529633679628,1.25638480233041,9.94587,0.23310211324407162,-0.0028981066091465016,0.8558759954147758,5.809868946466275,0.7683497338280367,-0.0008110353097096334,0.8530926269363921,6.79938,0.7673818357799645,0.003262638683210625
181250,top,5906,0.04285562465706959,1.3060682456442978,16.2176,0.2245174398916356,-0.013215512271441014,0.9689369481498149,6.809732781574426,0.7719268540467321,0.022003474436830345,1.0042895045358529,7.49718,0.22587199458178123,-0.03596749737364802
181250,bottom,6071,0.022697689641733985,1.3744815925521856,9.86698,0.23307527590182836,0.002130295079790732,0.9226101690783581,7.350494461914141,0.23538132103442597,-0.0026365868587086097,0.9254572085751012,6.33675,0.7654422665129303,-0.0030824844696235466
187500,middle,6200,0.02661873074305967,1.2309105861067169,9.56804,0.23241935483870968,-0.005351665680688012,0.8500773292630924,5.781556455206869,0.7637096774193548,-0.002548210810966132,0.848654422046502,6.96428,0.7658064516129032,0.0016905654297154759
187500,top,5920,0.04478321721744932,1.462058620374194,17.2662,0.2233108108108108,-0.014007174654936802,1.0597285573890591,7.304420328756903,0.7722972972972973,0.0221057451627652,1.0955631352486728,8.35382,0.22449324324324324,-0.03335950790916015
187500,bottom,6062,0.021446463398013853,1.2207027318346777,9.75876,0.23606070603761134,0.0016778915116232862,0.8548125570240084,7.064887722293999,0.243978884856483,-0.0045741596002431524,0.8616007712656913,6.09201,0.7622896733751238,-0.007921807545805676
193750,middle,6199,0.02603057216315374,1.2684751641868812,9.95123,0.2355218583642523,-0.006626410517054566,0.8848849113246616,5.8937472984148815,0.7636715599290208,-0.0014412461625100815,0.8841428439635404,7.1374,0.7575415389578964,0.0008656638419806808
193750,top,5921,0.04665528840262455,1.5094323644933205,17.011,0.2219219726397568,-0.013279434986509527,1.0736887526108738,7.451356036474644,0.7735179868265496,0.024093464601092723,1.105588021189883,8.52823,0.2239486573213984,-0.02942960695755906
193750,bottom,6063,0.020852891092248062,1.2440088572107029,9.64046,0.23503216229589313,0.0007326593906285511,0.9117855551547533,7.290268255712725,0.25202045192149103,-0.007369050249775688,0.9174111115801209,6.28278,0.7591951179284183,-0.006182725977193915
200000,middle,6202,0.029053399265285395,1.3675496284907958,10.7894,0.2325056433408578,-0.005805211107492879,0.9504859499900976,6.393572448640405,0.7637858755240245,-0.0015065868887294434,0.9487407264269592,7.20995,0.7684617865204773,0.0018552141830598962
200000,top,5917,0.04536487149613149,1.4632848436613004,16.0344,0.2188609092445496,-0.011358759160432939,1.032324106210876,7.541678787306038,0.7745479127936454,0.026177752801297954,1.0589252651420942,8.1708,0.2229170187595065,-0.025681112488094734
200000,bottom,6064,0.024969800904787263,1.4681086352940975,10.9727,0.2366424802110818,0.006832787675513992,1.0683788357467745,9.122215386661061,0.24093007915567283,-0.010720914851945906,1.0699599649649634,7.38974,0.7610488126649076,-0.001508584224917293
206250,middle,6204,0.030585491958542876,1.500465217923575,12.5275,0.23065764023210833,-0.002645208017885903,1.016746124081392,6.908324841249164,0.758220502901354,0.0015485393997421053,1.01714007094191,7.29667,0.2491940683430045,-0.00038515803374897955
206250,top,5918,0.04293626825153768,1.4043744310547621,14.9866,0.2194998310239946,-0.01110312899176163,0.990487391188311,7.652930401057706,0.7705305846569787,0.025545979373889825,1.0154107695379033,7.7749,0.22186549509969583,-0.025099643237667654
206250,bottom,6070,0.031096131110470673,1.765672843363039,13.5008,0.23640856672158156,0.011238420063986765,1.23708749057722,10.775885013903709,0.242504118616145,-0.009907238399517293,1.2372773895736282,8.90732,0.7586490939044481,-0.00014428734546174658
212500,middle,6201,0.03264536254883567,1.5925804040875375,13.8623,0.22996290920819223,-0.0031884514232519874,1.056534887969697,7.142306053415999,0.7532656023222061,0.0026911409610062883,1.0563894936003253,7.43069,0.2525399129172714,0.00013893263872085553
212500,top,5918,0.04398395142792471,1.41815188519016,15.0701,0.2194998310239946,-0.012541289436071195,1.0031876251403882,7.940209504809339,0.7671510645488341,0.025845725896103584,1.0298969102818125,7.51153,0.2254139912132477,-0.026506599020003224
212500,bottom,6066,0.031276316441541205,1.9068863328657257,14.6401,0.23310253874052095,0.01373572314805084,1.290318265552004,11.316620589949986,0.24266402901417738,-0.00801640386627102,1.2938417495666605,9.77176,0.7573359709858226,-0.002689517682357121
218750,middle,6201,0.035190532481105305,1.5981720120747507,13.5664,0.22867279471053056,-0.005672477345244805,1.0541167213815839,7.418774433632428,0.7622964038058377,0.0005700340878245459,1.0517233405867292,7.51933,0.2546363489759716,0.0022874177451855985
218750,top,5920,0.04777825384595101,1.5356508029009908,16.3358,0.22195945945945947,-0.013124472353682573,1.085925575477665,8.415164899771938,0.7668918918918919,0.025456750865624996,1.1173121651946643,8.2689,0.22719594594594594,-0.028671855621862644
218750,bottom,6063,0.02941522580730661,1.8321621504630956,13.6491,0.23321787893781956,0.011617172418604986,1.2212648134937958,10.674447227191083,0.24096981692231567,-0.008640595375587997,1.2220070477644285,9.59598,0.7626587497938314,-0.0005873306970261066
225000,middle,6199,0.03414427836876432,1.5835320658744783,13.032,0.22745604129698338,-0.007725533609596518,1.0456860752075683,7.524023396293429,0.7702855299241813,-0.00017491195817228626,1.0403079845308207,7.6479,0.7665752540732376,0.005183623007196395
225000,top,5922,0.053064213228942926,1.716446243507985,17.8343,0.22036474164133737,-0.014098461914208046,1.2070858658954822,9.020258166893807,0.7691658223573117,0.02788708843699256,1.2436693524483986,9.90078,0.22576832151300236,-0.030031186521521872
225000,bottom,6057,0.030437690855414562,1.6752711546760581,12.3459,0.23262341092950306,0.006648008099333539,1.1225983690619687,9.405266117714074,0.2372461614660723,-0.00794573279039029,1.1258457514275115,7.85251,0.7696879643387816,-0.002895922840273602
231250,middle,6200,0.031918047183982744,1.5920018000481062,12.8646,0.22838709677419355,-0.006637855265719792,1.0563435094981466,7.728895686068657,0.7683870967741936,-2.55523591451585e-05,1.0560490495011683,7.86676,0.7625806451612903,0.0002985352796434903
231250,top,5924,0.05965016179523126,1.8605310018736492,18.6714,0.22029034436191763,-0.015942579687123776,1.2960755064304281,9.600117527228841,0.7711006076975017,0.026691958851669487,1.3290515420998152,10.5441,0.2265361242403781,-0.025245323757684304
231250,bottom,6055,0.029584378381161024,1.5924122239798242,12.8242,0.23220478943022296,0.004999566946505265,1.0897471739518965,8.971616105810254,0.2407927332782824,-0.00889960080800991,1.0962682318776928,6.89659,0.7682906688687036,-0.005988531907885971
237500,middle,6198,0.03407641843654728,1.664152793553891,13.5906,0.22942884801548888,-0.009408361595876187,1.1094895868511951,8.017757866079705,0.7673443046143917,-0.000693039969222657,1.1080049414680901,8.12166,0.7599225556631172,0.0013747863640390281
237500,top,5927,0.0609636058948355,1.9021566464146165,18.5749,0.21967268432596593,-0.011065068734214091,1.3050959764807342,9.778630856472077,0.7707103087565379,0.027384948867340986,1.3429625173860245,10.7023,0.22338451155728023,-0.02876540873053862
237500,bottom,6055,0.029789698552016512,1.675563649648063,12.6673,0.23303055326176714,0.006574383763356991,1.1724824907088816,10.081109049212042,0.24145334434351776,-0.010990397454933935,1.1773551085698524,7.28986,0.7651527663088357,-0.004175024342350244
243750,middle,6195,0.03886915790627926,1.779676597541153,15.1247,0.2271186440677966,-0.007721817319965231,1.1812299305048333,8.582653982576097,0.7699757869249395,0.001717178485725588,1.1804743632280799,8.33732,0.24164648910411624,0.0006601574779219916
243750,top,5928,0.06028353206775961,1.8714024028121377,17.8709,0.2177800269905533,-0.011093949853460471,1.2756454030005866,9.933724414414893,0.7704116059379217,0.028602610321153854,1.3094962778550354,10.4769,0.22351551956815116,-0.026384842640868728
