timestep,zona,N,Fy_mean,Fy_std,Fy_max,frac_strong,Fx_mean,Fx_std,Fx_max,frac_strong_x,Fz_mean,Fz_std,Fz_max,frac_strong_z,anis_xz
6250,middle,6262,0.02450052511485149,0.8876203451690592,8.19248,0.2135100606834877,0.0023261552903568986,0.5805249508161119,5.145132246992238,0.22660491855637177,0.00040903460519642185,0.5705727355453742,5.81195,0.23091664005110188,0.017298171525227446
6250,top,5836,0.031277187388570944,1.4435667674857022,21.0647,0.20322138450993832,0.0128793256240222,1.0265835183862515,13.443533530918476,0.21830020562028787,0.010961454448423578,1.0617727839109856,10.8414,0.21949965729952023,-0.03366549957989513
6250,bottom,6205,0.006973123417050767,0.6133233385003019,7.44768,0.21804995970991137,0.003255130121322574,0.42363683572598587,3.4439217533147186,0.22691377921031428,-0.0018740639015310246,0.4306759960288234,4.19613,0.7832393231265109,-0.01645795128173844
12500,middle,6265,0.02596356976570152,0.9861909447507966,10.2115,0.20622505985634476,0.0010580101682718132,0.6268155130733678,6.087636584411587,0.2280925778132482,0.0022625840783607343,0.6075803122376944,6.29152,0.23016759776536314,0.031152299596753974
12500,top,5802,0.016176956773526367,0.9560398008667729,15.8927,0.1963116166839021,0.013801025080193244,0.6333670810486594,6.97984099146694,0.20130989314029646,0.006665023525146502,0.6515368090192339,8.2983,0.20130989314029646,-0.028091316649151443
12500,bottom,6221,0.010300886086931365,0.9996560932362101,9.18326,0.2195788458447195,0.005332242149108034,0.6970260837496398,4.8822085302140215,0.22649091785886513,-0.0009787769385147097,0.7084784373103497,6.31017,0.7743128114451053,-0.016267050352118752
18750,middle,6273,0.045315191958568465,1.4217541538194276,12.3174,0.2305117168818747,-0.0026549757898804483,0.9488980911030878,7.525235168428084,0.7642276422764228,0.004453825003698388,0.9296229196732392,6.8177,0.2391200382592061,0.0205119261739875
18750,top,5784,0.01312016283782849,0.8466207691640105,9.92989,0.22406639004149378,0.0038218104689295104,0.6982700746169982,6.397665538028716,0.22977178423236513,0.010833369439868602,0.7083554167292042,6.54057,0.22008990318118948,-0.014440967271245692
18750,bottom,6228,0.023039296572731217,1.8479473210362358,13.9948,0.2321772639691715,0.006629200693250032,1.326555228160084,8.906732814182654,0.24405908798972384,-0.0048552145582369905,1.3519217064252558,9.79816,0.7636480411046885,-0.018933237925241653
25000,middle,6265,0.04487887291136473,1.5000773175020201,14.0074,0.2241021548284118,-0.0021307071868578394,0.9819709647609239,9.000043681202866,0.7557861133280128,0.0017398224619313664,0.9479959937987527,6.7124,0.24692737430167597,0.035197588249570665
25000,top,5766,0.013087233600062434,0.7326789936328719,10.7025,0.2294484911550468,0.0014427028797755245,0.6044996947386705,4.852294727981083,0.24037460978147762,0.007836846615678114,0.6134074465762406,5.95756,0.2318765175164759,-0.014705923625306948
25000,bottom,6236,0.022413089875849904,2.1724139879104656,16.9066,0.23203976908274535,0.013532055811006975,1.5324317148758542,11.565008603883127,0.24262347658755612,-0.0049790122089961525,1.5563957259951082,13.1357,0.7599422706863374,-0.015481779215423729
31250,middle,6264,0.042158949960121324,1.3778067922788793,12.2164,0.23387611749680715,-0.0007483014474372157,0.8511207133170863,7.140361863191514,0.754948914431673,0.0044101551855842925,0.833278359244624,6.34605,0.24553001277139208,0.021169434241775774
31250,top,5776,0.012997662000536703,0.7449034766235327,12.0059,0.23840027700831026,0.0020563651136842483,0.58361623739857,4.806807459369528,0.24878808864265928,0.009511422762015234,0.5912497239039106,5.34138,0.23649584487534625,-0.013117252629839683
31250,bottom,6229,0.02822440423512602,1.924386352858806,17.4602,0.23470862096644726,0.013624698463693005,1.264029624437967,9.525859388845754,0.23807994862738802,-0.0047113819213196306,1.2986759419418257,9.11271,0.7571038689998395,-0.02698244852284543
37500,middle,6264,0.031846977718023625,1.0205438564892193,8.39592,0.22860791826309068,-0.0049823225138949335,0.6884744177971658,5.968219160242845,0.7766602809706258,0.004732565772961365,0.6786454292242755,5.18862,0.23084291187739464,0.014380244123696517
37500,top,5796,0.01253901496951691,0.8289480041573266,15.6895,0.22498274672187715,0.003367236210176321,0.6875220937617845,4.81961430102296,0.2324016563146998,0.013303521088954452,0.689577004310121,5.63334,0.21997929606625258,-0.0031584648155677923
37500,bottom,6210,0.02569949121465378,1.0741420559490085,10.6214,0.21739130434782608,0.0096220461264976,0.7821631119175073,6.009721379810868,0.21884057971014492,-2.0066659991627008e-05,0.8010651771919389,7.13815,0.7729468599033816,-0.02379885548406232
43750,middle,6262,0.02709060740171862,0.8031902033279117,6.14755,0.2374640689875439,-0.004532069223378357,0.6587497168033587,4.652685393769103,0.7698818268923666,0.0030655143876077927,0.6498133241065253,5.07965,0.23858192270839987,0.013670228228367356
43750,top,5808,0.018876297152663566,1.0506095457935725,20.6889,0.228133608815427,0.008585427964367513,0.8848449890389493,7.1119186779062655,0.2331267217630854,0.015929072140427,0.880338800607924,6.84749,0.22296831955922866,0.00498899583396575
43750,bottom,6204,0.00873396507914523,0.3078277263070552,2.8305,0.22147001934235977,0.004873622725468249,0.27540512316279114,2.7960259860623387,0.21486137975499678,0.0014041876994890393,0.28490931679139514,2.79478,0.2261444229529336,-0.03377049955799351
50000,middle,6265,0.026654423052759776,0.829309614695503,6.65577,0.24453312051077414,-0.00861186090509187,0.7151302151788229,4.55588715330919,0.7634477254588986,-0.0009773454324261753,0.7065476399425201,4.89393,0.7581803671189146,0.012144964630389636
